Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kirk Cousins*,31,7,15,"307 for 444, 3,603 yards, 26 td, 6 int, & 31 rushes for 63 yards and 1 td",,Starters_1,MIN,2019,2025-08-15 19:23:06
RB,Dalvin Cook*,24,2,14,"250 rushes for 1,135 yards, 13 td, & 53 catches for 519 yards and 0 td",,Starters_1,MIN,2019,2025-08-15 19:23:06
FB,C.J. Ham*,26,2,7,"7 rushes for 17 yards, 0 td, & 17 catches for 149 yards and 1 td",,Starters_1,MIN,2019,2025-08-15 19:23:06
WR,Stefon Diggs,26,4,15,"63 catches for 1,130 yards, 6 td, & 5 rushes for 61 yards and 0 td",,Starters_1,MIN,2019,2025-08-15 19:23:06
WR,Adam Thielen,29,5,10,"30 catches for 418 yards, 6 td, & 4 rushes for 6 yards and 1 td",,Starters_1,MIN,2019,2025-08-15 19:23:06
TE,Kyle Rudolph,30,8,16,"39 catches for 367 yards, 6 td",,Starters_1,MIN,2019,2025-08-15 19:23:06
LT,Riley Reiff,31,7,15,,,Starters_1,MIN,2019,2025-08-15 19:23:06
LG,Pat Elflein,25,2,15,1 fumble recovered,,Starters_1,MIN,2019,2025-08-15 19:23:06
C,Garrett Bradbury,24,Rook,16,1 fumble recovered,,Starters_1,MIN,2019,2025-08-15 19:23:06
RG,Josh Kline,30,6,13,,,Starters_1,MIN,2019,2025-08-15 19:23:06
RT,Brian O'Neill,24,1,15,1 fumble recovered,,Starters_1,MIN,2019,2025-08-15 19:23:06
LDE,Danielle Hunter*,25,4,16,"14.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
LDT,Linval Joseph,31,9,13,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
RDT,Shamar Stephen,28,5,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
RDE,Everson Griffen*,32,9,15,"8.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
LLB,Ben Gedeon,25,2,5,,,Starters_1,MIN,2019,2025-08-15 19:23:06
MLB,Eric Kendricks*+,27,4,15,"0.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
RLB,Anthony Barr,27,5,14,"1.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
LCB,Trae Waynes,27,4,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
RCB,Xavier Rhodes*,29,6,15,,,Starters_1,MIN,2019,2025-08-15 19:23:06
SS,Harrison Smith*,30,7,15,"1.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
FS,Anthony Harris,28,4,14,"0.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1,MIN,2019,2025-08-15 19:23:06
