Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
MIN,1977,QB,Fran Tarkenton,37,16,9,"155 for 258, 1,734 yards, 9 td, 14 int, & 15 rushes for 6 yards and 0 td",,Starters_1
MIN,1977,RB,Chuck Foreman*,27,4,14,"270 rushes for 1,112 yards, 6 td, & 38 catches for 308 yards and 3 td",,Starters_1
MIN,1977,FB,Brent McClanahan,26,4,14,"95 rushes for 324 yards, 1 td, & 34 catches for 276 yards and 2 td",,Starters_1
MIN,1977,WR,Ahmad Rashad,28,5,14,"51 catches for 681 yards, 2 td",,Starters_1
MIN,1977,WR,Sammy White*,23,1,14,"41 catches for 760 yards, 9 td",,Starters_1
MIN,1977,TE,Stu Voigt,29,7,14,"20 catches for 212 yards, 1 td",,Starters_1
MIN,1977,LT,Steve Riley,25,3,14,1 fumble recovered,,Starters_1
MIN,1977,LG,Charles Goodrum,27,4,14,1 fumble recovered,,Starters_1
MIN,1977,C,Mick Tingelhoff,37,15,14,1 fumble recovered,,Starters_1
MIN,1977,RG,Ed White*,30,8,8,,,Starters_1
MIN,1977,RT,Ron Yary*,31,9,14,,,Starters_1
MIN,1977,LDE,Carl Eller,35,13,14,,,Starters_1
MIN,1977,LDT,Doug Sutherland,29,7,14,,,Starters_1
MIN,1977,RDT,Alan Page,32,10,14,"0 interceptions, 1 fumble recovered",,Starters_1
MIN,1977,RDE,Jim Marshall,40,17,14,,,Starters_1
MIN,1977,LLB,Matt Blair*,27,3,13,"1 interception, 2 fumbles recovered",,Starters_1
MIN,1977,MLB,Jeff Siemon*,27,5,13,"1 interception, 2 fumbles recovered",,Starters_1
MIN,1977,RLB,Fred McNeill,25,3,14,"1 interception, 1 fumble recovered",,Starters_1
MIN,1977,LCB,Nate Wright,30,8,14,"3 interceptions, 1 fumble recovered",,Starters_1
MIN,1977,RCB,Bobby Bryant,33,9,14,"4 interceptions, 0 fumbles recovered",,Starters_1
MIN,1977,SS,Jeff Wright,28,6,14,"1 interception, 2 fumbles recovered",,Starters_1
MIN,1977,FS,Paul Krause,35,13,14,"2 interceptions, 0 fumbles recovered",,Starters_1
