Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
MIN,1982,QB,Tommy Kramer,27,5,9,"176 for 308, 2,037 yards, 15 td, 12 int, & 21 rushes for 77 yards and 3 td",,Starters_1
MIN,1982,RB,Darrin Nelson,23,Rook,4,"44 rushes for 136 yards, 0 td, & 9 catches for 100 yards and 0 td",,Starters_1
MIN,1982,FB,Ted Brown,25,3,8,"120 rushes for 515 yards, 1 td, & 31 catches for 207 yards and 2 td",,Starters_1
MIN,1982,WR,Ahmad Rashad,33,10,6,"23 catches for 233 yards, 0 td",,Starters_1
MIN,1982,WR,Sammy White,28,6,6,"29 catches for 503 yards, 5 td",,Starters_1
MIN,1982,TE,Joe Senser,26,2,9,"29 catches for 261 yards, 1 td",,Starters_1
MIN,1982,LT,Steve Riley,30,8,9,,,Starters_1
MIN,1982,LG,Jim Hough,26,4,9,1 fumble recovered,,Starters_1
MIN,1982,C,Dennis Swilley,27,5,9,1 fumble recovered,,Starters_1
MIN,1982,RG,Wes Hamilton,29,6,9,,,Starters_1
MIN,1982,RT,Tim Irwin,24,1,9,,,Starters_1
MIN,1982,LDE,Doug Martin,25,2,9,"11.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
MIN,1982,NT,Charlie Johnson,30,5,6,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
MIN,1982,RDE,Mark Mullaney,29,7,9,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIN,1982,LOLB,Matt Blair*,32,8,9,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIN,1982,LILB,Dennis Johnson,24,2,9,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
MIN,1982,RILB,Scott Studwell,28,5,8,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
MIN,1982,ROLB,Fred McNeill,30,8,9,,,Starters_1
MIN,1982,LCB,John Swain,23,1,5,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
MIN,1982,RCB,Willie Teal,25,2,9,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
MIN,1982,SS,Tom Hannon,27,5,9,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
MIN,1982,FS,John Turner,26,4,9,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
