Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Sam Bradford,29,6,15,"395 for 552, 3,877 yards, 20 td, 5 int, & 20 rushes for 53 yards and 0 td",,Starters_1,MIN,2016,2025-08-15 19:22:47
RB,Jerick McKinnon,24,2,7,"159 rushes for 539 yards, 2 td, & 43 catches for 255 yards and 2 td",,Starters_1,MIN,2016,2025-08-15 19:22:47
WR,Stefon Diggs,23,1,11,"84 catches for 903 yards, 3 td, & 3 rushes for 10 yards and 0 td",,Starters_1,MIN,2016,2025-08-15 19:22:47
WR,Cordarrelle Patterson*+,25,3,8,"52 catches for 453 yards, 2 td, & 7 rushes for 43 yards and 0 td",,Starters_1,MIN,2016,2025-08-15 19:22:47
WR,Adam Thielen,26,2,10,"69 catches for 967 yards, 5 td, & 2 rushes for 15 yards and 0 td",,Starters_1,MIN,2016,2025-08-15 19:22:47
TE,Kyle Rudolph,27,5,16,"83 catches for 840 yards, 7 td",,Starters_1,MIN,2016,2025-08-15 19:22:47
LT,T.J. Clemmings,25,1,14,,,Starters_1,MIN,2016,2025-08-15 19:22:47
LG,Alex Boone,29,6,14,1 fumble recovered,,Starters_1,MIN,2016,2025-08-15 19:22:47
C,Joe Berger,34,11,14,,,Starters_1,MIN,2016,2025-08-15 19:22:47
RG,Brandon Fusco,28,5,14,,,Starters_1,MIN,2016,2025-08-15 19:22:47
RT,Jeremiah Sirles,25,2,10,,,Starters_1,MIN,2016,2025-08-15 19:22:47
LDE,Brian Robison,33,9,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
LDT,Shamar Stephen,25,2,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
RDT,Linval Joseph*,28,6,16,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
RDE,Everson Griffen*,29,6,16,"8.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
LLB,Chad Greenway,33,9,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
MLB,Eric Kendricks,24,1,14,"2.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
RLB,Anthony Barr*,24,2,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
LCB,Terence Newman,38,13,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
RCB,Xavier Rhodes*,26,3,14,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
SS,Andrew Sendejo,29,6,14,"0.5 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
FS,Harrison Smith*,27,4,14,"2.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,MIN,2016,2025-08-15 19:22:47
