Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kirk Cousins*,34,10,17,"424 for 643, 4,547 yards, 29 td, 14 int, & 31 rushes for 97 yards and 2 td",,Starters_1,MIN,2022,2025-08-15 19:23:31
RB,Dalvin Cook*,27,5,17,"264 rushes for 1,173 yards, 8 td, & 39 catches for 295 yards and 2 td",,Starters_1,MIN,2022,2025-08-15 19:23:31
WR,Justin Jefferson*+,23,2,17,"128 catches for 1,809 yards, 8 td, & 4 rushes for 24 yards and 1 td",,Starters_1,MIN,2022,2025-08-15 19:23:31
WR,K.J. Osborn,25,2,9,"60 catches for 650 yards, 5 td, & 3 rushes for 6 yards and 0 td",,Starters_1,MIN,2022,2025-08-15 19:23:31
WR,Adam Thielen,32,8,17,"70 catches for 716 yards, 6 td, & 1 rush for 4 yards and 0 td",,Starters_1,MIN,2022,2025-08-15 19:23:31
TE,Johnny Mundt,28,5,12,"19 catches for 140 yards, 1 td",,Starters_1,MIN,2022,2025-08-15 19:23:31
LT,Christian Darrisaw,23,1,14,,,Starters_1,MIN,2022,2025-08-15 19:23:31
LG,Ezra Cleveland,24,2,17,,,Starters_1,MIN,2022,2025-08-15 19:23:31
C,Garrett Bradbury,27,3,12,,,Starters_1,MIN,2022,2025-08-15 19:23:31
RG,Ed Ingram,23,Rook,17,1 fumble recovered,,Starters_1,MIN,2022,2025-08-15 19:23:31
RT,Brian O'Neill,27,4,16,,,Starters_1,MIN,2022,2025-08-15 19:23:31
LDE,Jonathan Bullard,29,6,7,,,Starters_1,MIN,2022,2025-08-15 19:23:31
NT,Harrison Phillips,26,4,17,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
RDE,Dalvin Tomlinson,28,5,13,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
LOLB,Danielle Hunter*,28,7,17,"10.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
LILB,Jordan Hicks,30,7,17,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
RILB,Eric Kendricks,30,7,17,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
ROLB,Za'Darius Smith*,30,7,16,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
LCB,Cameron Dantzler,24,2,9,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
RCB,Patrick Peterson,32,11,17,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
SS,Harrison Smith,33,10,14,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
FS,Camryn Bynum,24,1,17,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,MIN,2022,2025-08-15 19:23:31
