Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Case Keenum,29,4,14,"325 for 481, 3,547 yards, 22 td, 7 int, & 40 rushes for 160 yards and 1 td",,Starters_1,MIN,2017,2025-08-15 19:22:53
RB,Latavius Murray,27,3,11,"216 rushes for 842 yards, 8 td, & 15 catches for 103 yards and 0 td",,Starters_1,MIN,2017,2025-08-15 19:22:53
WR,Stefon Diggs,24,2,14,"64 catches for 849 yards, 8 td, & 8 rushes for 13 yards and 0 td",,Starters_1,MIN,2017,2025-08-15 19:22:53
WR,Adam Thielen*,27,3,16,"91 catches for 1,276 yards, 4 td, & 1 rush for 11 yards and 0 td",,Starters_1,MIN,2017,2025-08-15 19:22:53
WR,Laquon Treadwell,22,1,7,"20 catches for 200 yards, 0 td",,Starters_1,MIN,2017,2025-08-15 19:22:53
TE,Kyle Rudolph*,28,6,16,"57 catches for 532 yards, 8 td",,Starters_1,MIN,2017,2025-08-15 19:22:53
LT,Riley Reiff,29,5,15,,,Starters_1,MIN,2017,2025-08-15 19:22:53
LG,Nick Easton,25,1,12,,,Starters_1,MIN,2017,2025-08-15 19:22:53
C,Pat Elflein,23,Rook,14,,,Starters_1,MIN,2017,2025-08-15 19:22:53
RG,Joe Berger,35,12,16,,,Starters_1,MIN,2017,2025-08-15 19:22:53
RT,Mike Remmers,28,4,11,,,Starters_1,MIN,2017,2025-08-15 19:22:53
LDE,Danielle Hunter,23,2,16,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
LDT,Tom Johnson,33,6,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
RDT,Linval Joseph*,29,7,16,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
RDE,Everson Griffen*,30,7,15,"13.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
MLB,Eric Kendricks,25,2,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
RLB,Anthony Barr*,25,3,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
LCB,Trae Waynes,25,2,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
RCB,Xavier Rhodes*+,27,4,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
SS,Andrew Sendejo,30,7,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
FS,Harrison Smith*+,28,5,16,"1.5 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,MIN,2017,2025-08-15 19:22:53
DB,Terence Newman,39,14,7,,,Starters_1,MIN,2017,2025-08-15 19:22:53
