Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kirk Cousins*,33,9,16,"372 for 561, 4,221 yards, 33 td, 7 int, & 29 rushes for 115 yards and 1 td",,Starters_1,MIN,2021,2025-08-15 19:23:23
RB,Dalvin Cook*,26,4,13,"249 rushes for 1,159 yards, 6 td, & 34 catches for 224 yards and 0 td",,Starters_1,MIN,2021,2025-08-15 19:23:23
FB,C.J. Ham,28,4,8,"7 rushes for 34 yards, 0 td, & 17 catches for 125 yards and 0 td",,Starters_1,MIN,2021,2025-08-15 19:23:23
WR,Justin Jefferson*,22,1,17,"108 catches for 1,616 yards, 10 td, & 6 rushes for 14 yards and 0 td",,Starters_1,MIN,2021,2025-08-15 19:23:23
WR,Adam Thielen,31,7,13,"67 catches for 726 yards, 10 td, & 1 rush for 2 yards and 0 td",,Starters_1,MIN,2021,2025-08-15 19:23:23
TE,Tyler Conklin,26,3,15,"61 catches for 593 yards, 3 td",,Starters_1,MIN,2021,2025-08-15 19:23:23
LT,Christian Darrisaw,22,Rook,10,3 fumbles recovered,,Starters_1,MIN,2021,2025-08-15 19:23:23
LG,Ezra Cleveland,23,1,17,,,Starters_1,MIN,2021,2025-08-15 19:23:23
C,Garrett Bradbury,26,2,13,,,Starters_1,MIN,2021,2025-08-15 19:23:23
RG,Oli Udoh,24,2,16,,,Starters_1,MIN,2021,2025-08-15 19:23:23
RT,Brian O'Neill*,26,3,17,1 fumble recovered,,Starters_1,MIN,2021,2025-08-15 19:23:23
LDE,D.J. Wonnum,24,1,14,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
LDT,Armon Watts,25,2,9,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
RDT,Dalvin Tomlinson,27,4,16,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
RDE,Everson Griffen,34,11,6,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
LLB,Anthony Barr,29,7,11,"2.5 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
MLB,Eric Kendricks,29,6,15,"5.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
RLB,Nick Vigil,28,5,12,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
LCB,Patrick Peterson,31,10,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
RCB,Bashaud Breeland,29,7,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
SS,Harrison Smith*,32,9,15,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
FS,Xavier Woods,26,4,17,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,MIN,2021,2025-08-15 19:23:23
