Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
MIN,1992,QB,Rich Gannon,27,5,12,"159 for 279, 1,905 yards, 12 td, 13 int, & 45 rushes for 187 yards and 0 td",,Starters_1
MIN,1992,RB,Terry Allen,24,1,16,"266 rushes for 1,201 yards, 13 td, & 49 catches for 478 yards and 2 td",,Starters_1
MIN,1992,WR,Anthony Carter,32,7,14,"41 catches for 580 yards, 2 td, & 16 rushes for 66 yards and 1 td",,Starters_1
MIN,1992,WR,Cris Carter,27,5,12,"53 catches for 681 yards, 6 td, & 5 rushes for 15 yards and 0 td",,Starters_1
MIN,1992,TE,Steve Jordan,31,10,12,"28 catches for 394 yards, 2 td",,Starters_1
MIN,1992,TE,Mike Tice,33,11,9,"5 catches for 65 yards, 1 td",,Starters_1
MIN,1992,LT,Gary Zimmerman*,31,6,16,,,Starters_1
MIN,1992,LG,Randall McDaniel*+,28,4,16,,,Starters_1
MIN,1992,C,Kirk Lowdermilk,29,7,16,,,Starters_1
MIN,1992,RG,Brian Habib,28,3,15,,,Starters_1
MIN,1992,RT,Tim Irwin,34,11,16,,,Starters_1
MIN,1992,LDE,Al Noga,27,4,16,"9.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
MIN,1992,LDT,Henry Thomas*,27,5,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIN,1992,RDT,John Randle,25,2,14,"11.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
MIN,1992,RDE,Chris Doleman*+,31,7,16,"14.5 sacks, 1 interception, 3 fumbles recovered",,Starters_1
MIN,1992,LLB,Carlos Jenkins,24,1,12,"4.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
MIN,1992,MLB,Jack Del Rio,29,7,16,"2.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
MIN,1992,RLB,Mike Merriweather,32,10,16,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
MIN,1992,LCB,Carl Lee,31,9,16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
MIN,1992,RCB,Audray McMillian*+,30,7,16,"0.0 sacks, 8 interceptions, 0 fumbles recovered",,Starters_1
MIN,1992,SS,Todd Scott*,24,1,16,"1.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
MIN,1992,FS,Felix Wright,33,7,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
