Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
MIN,1993,QB,Jim McMahon,34,11,12,"200 for 331, 1,968 yards, 9 td, 8 int, & 33 rushes for 96 yards and 0 td",,Starters_1
MIN,1993,RB,Barry Word,30,6,8,"142 rushes for 458 yards, 2 td, & 9 catches for 105 yards and 0 td",,Starters_1
MIN,1993,WR,Anthony Carter,33,8,14,"60 catches for 775 yards, 5 td, & 7 rushes for 19 yards and 0 td",,Starters_1
MIN,1993,WR,Cris Carter*,28,6,16,"86 catches for 1,071 yards, 9 td",,Starters_1
MIN,1993,TE,Steve Jordan,32,11,12,"56 catches for 542 yards, 1 td",,Starters_1
MIN,1993,TE,Mike Tice,34,12,12,"6 catches for 39 yards, 1 td",,Starters_1
MIN,1993,LT,Everett Lindsay,23,Rook,12,,,Starters_1
MIN,1993,LG,Randall McDaniel*+,29,5,16,,,Starters_1
MIN,1993,C,Adam Schreiber,31,9,16,,,Starters_1
MIN,1993,RG,Scott Adams,27,1,9,,,Starters_1
MIN,1993,RT,Tim Irwin,35,12,16,1 fumble recovered,,Starters_1
MIN,1993,LDE,Roy Barker,24,1,16,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
MIN,1993,LDT,Henry Thomas,28,6,13,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIN,1993,RDT,John Randle*+,26,3,16,"12.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIN,1993,RDE,Chris Doleman*,32,8,16,"12.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
MIN,1993,LLB,Carlos Jenkins,25,2,16,"2.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
MIN,1993,MLB,Jack Del Rio,30,8,16,"0.5 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
MIN,1993,RLB,Fred Strickland,27,5,15,"0.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
MIN,1993,LCB,Carl Lee,32,10,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
MIN,1993,RCB,Audray McMillian,31,8,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
MIN,1993,SS,Todd Scott,25,2,12,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
MIN,1993,FS,Vencie Glenn,29,7,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
