Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kirk Cousins,35,11,8,"216 for 311, 2,331 yards, 18 td, 5 int, & 14 rushes for 25 yards and 0 td",,Starters_1,MIN,2023,2025-08-15 19:23:39
RB,Alexander Mattison,25,4,13,"180 rushes for 700 yards, 0 td, & 30 catches for 192 yards and 3 td",,Starters_1,MIN,2023,2025-08-15 19:23:39
WR,Jordan Addison,21,Rook,14,"70 catches for 911 yards, 10 td, & 1 rush for 2 yards and 0 td",,Starters_1,MIN,2023,2025-08-15 19:23:39
WR,Justin Jefferson,24,3,9,"68 catches for 1,074 yards, 5 td, & 1 rush for -12 yards and 0 td",,Starters_1,MIN,2023,2025-08-15 19:23:39
WR,K.J. Osborn,26,3,12,"48 catches for 540 yards, 3 td",,Starters_1,MIN,2023,2025-08-15 19:23:39
TE,T.J. Hockenson,26,4,11,"95 catches for 960 yards, 5 td",,Starters_1,MIN,2023,2025-08-15 19:23:39
LT,Christian Darrisaw,24,2,15,,,Starters_1,MIN,2023,2025-08-15 19:23:39
LG,Dalton Risner,28,4,11,,,Starters_1,MIN,2023,2025-08-15 19:23:39
C,Garrett Bradbury,28,4,14,1 fumble recovered,,Starters_1,MIN,2023,2025-08-15 19:23:39
RG,Ed Ingram,24,1,15,,,Starters_1,MIN,2023,2025-08-15 19:23:39
RT,Brian O'Neill,28,5,14,,,Starters_1,MIN,2023,2025-08-15 19:23:39
NT,Harrison Phillips,27,5,17,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
RDE,Jonathan Bullard,30,7,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
LOLB,Danielle Hunter*,29,8,17,"16.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
LILB,Jordan Hicks,31,8,13,"1.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
RILB,Ivan Pace,23,Rook,11,"2.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
ROLB,D.J. Wonnum,26,3,14,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
LCB,Akayleb Evans,24,1,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
RCB,Byron Murphy,25,4,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
SS,Camryn Bynum,25,2,17,"0.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
FS,Harrison Smith,34,11,17,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIN,2023,2025-08-15 19:23:39
DB,Josh Metellus,25,3,17,,,Starters_1,MIN,2023,2025-08-15 19:23:39
