Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1988,1,1,ATL,Aundray Bruce,LB,22,1998,0,0,2,24,16,151,0,0,0,0,0,0,0,0,1,11,0,4,32.0,Auburn,College Stats
1988,1,2,KAN,Neil Smith,DE,22,2000,1,6,11,96,78,191,0,0,0,0,0,0,0,0,0,0,0,4,104.5,Nebraska,College Stats
1988,1,3,DET,Bennie Blades,DB,22,1997,0,1,9,46,44,136,0,0,0,0,0,0,0,0,0,0,0,14,5.0,Miami (FL),College Stats
1988,1,4,TAM,Paul Gruber,T,23,1999,0,0,12,60,60,183,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,College Stats
1988,1,5,CIN,Rickey Dixon,DB,21,1993,0,0,2,13,13,82,0,0,0,0,0,0,0,0,0,0,0,6,,Oklahoma,College Stats
1988,1,6,RAI,Tim BrownHOF,WR,22,2004,0,9,13,105,105,255,0,0,0,0,0,50,190,1,1094,14934,100,,,Notre Dame,College Stats
1988,1,7,GNB,Sterling SharpeHOF,WR,23,1994,3,5,7,70,70,112,1,1,1,0,0,23,72,0,595,8134,65,,,South Carolina,College Stats
1988,1,8,NYJ,Dave Cadigan,G,23,1994,0,0,5,28,24,82,0,0,0,0,0,0,0,0,0,0,0,,,USC,College Stats
1988,1,9,RAI,Terry McDaniel,DB,23,1998,0,5,9,70,69,152,0,0,0,0,0,0,0,0,0,0,0,35,3.0,Tennessee,College Stats
1988,1,10,NYG,Eric Moore,G,23,1995,0,0,5,35,33,84,0,0,0,0,0,0,0,0,0,0,0,,,Indiana,
1988,1,11,DAL,Michael IrvinHOF,WR,22,1999,1,5,10,104,104,159,0,0,0,0,0,6,6,0,750,11904,65,,,Miami (FL),College Stats
1988,1,12,PHO,Ken Harvey,LB,23,1998,0,4,9,65,22,164,0,0,0,0,0,0,0,0,0,0,0,1,89.0,California,
1988,1,13,PHI,Keith Jackson,TE,23,1996,3,5,7,43,23,129,0,0,0,0,0,0,0,0,441,5283,49,,,Oklahoma,College Stats
