Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1969,5,106,MIN,Jim Barnes,G,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,College Stats
1969,5,107,PHI,Jim Anderson,G,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
1969,5,108,STL,Walt Shockley,RB,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,College Stats
1969,5,109,CIN,Guy Dennis,G,22,1975,0,0,2,21,12,89,0,0,0,0,0,0,0,0,0,0,0,,,Florida,
1969,5,110,BOS,Onree Jackson,QB,,,0,0,0,,,,,,,,,,,,,,,,,Alabama A&M,
1969,5,111,NOR,Tony Kyasky,DB,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,College Stats
1969,5,112,MIN,Mike O'Shea,WR,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats
1969,5,113,DEN,Frank Quayle,RB,22,1969,0,0,0,4,4,11,0,0,0,0,0,57,183,0,11,167,0,,,Virginia,College Stats
1969,5,114,WAS,Bill Kishman,DB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado St.,
1969,5,115,MIA,Willie Pearson,DB,22,1969,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina A&T,
1969,5,116,GNB,Bill Hayhoe,T,23,1973,0,0,1,15,15,61,0,0,0,0,0,0,0,0,0,0,0,,,USC,
1969,5,117,NOR,Keith Christensen,T,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
1969,5,118,HOU,Johnny Peacock,DB,22,1970,0,0,1,10,10,28,0,0,0,0,0,0,0,0,0,0,0,5,1.0,Houston,
1969,5,119,CHI,Jim Winegardner,TE,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
1969,5,120,SFO,Earl Edwards,DT,23,1979,0,0,8,46,19,150,0,0,0,0,0,0,0,0,1,1,0,,51.0,Wichita St.,
1969,5,121,MIN,Cornelius Davis,RB,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,College Stats
1969,5,122,SDG,Harry Orszulak,FL,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats
1969,5,123,STL,Gene Huey,DB,22,1969,0,0,0,1,,4,0,0,0,0,0,0,0,0,0,0,0,,,Wyoming,College Stats
1969,5,124,CLE,Fair Hooker,WR,22,1974,0,0,5,23,23,74,0,0,0,0,0,0,0,0,129,1845,8,,,Arizona St.,College Stats
1969,5,125,DAL,Chuck Kyle,LB,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats
1969,5,126,KAN,Bob Stein,LB,21,1975,0,0,0,24,12,89,0,0,0,0,0,0,0,0,0,0,0,2,0.5,Minnesota,
1969,5,127,ATL,Tony Pleviak,DE,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
1969,5,128,MIA,Karl Kremser,K,24,1970,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee,
1969,5,129,BAL,King Dunlap,DT,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee St.,
1969,5,130,NYJ,Chris Gilbert,RB,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
1969,6,131,DEN,Wandy Williams,RB,23,1970,0,0,0,1,1,12,0,0,0,0,0,10,18,1,5,56,0,,,Hofstra,
1969,6,132,PHI,Dick Barnhorst,TE,,,0,0,0,,,,,,,,,,,,,,,,,,
1969,6,133,RAM,A.Z. Drones,T,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,
1969,6,134,GNB,Ron Jones,TE,22,1969,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,Texas-El Paso,College Stats
1969,6,135,CIN,Ken RileyHOF,DB,22,1983,1,0,15,96,96,207,0,0,0,0,0,0,0,0,2,15,0,65,1.0,Florida A&M,
1969,6,136,OAK,Ken Newfield,RB,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats
1969,6,137,ATL,WaIly Oyler,DB,,,0,0,0,,,,,,,,,,,,,,,,,Louisville,College Stats
1969,6,138,NOR,Bob Miller,TE,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats
1969,6,139,WAS,Harold McLinton,LB,22,1978,0,0,8,50,50,127,0,0,0,0,0,0,0,0,0,0,0,4,4.0,Southern,
1969,6,140,DEN,Mike Coleman,RB,,,0,0,0,,,,,,,,,,,,,,,,,Tampa,College Stats
1969,6,141,MIA,Ed Tuck,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
1969,6,142,GNB,Ken Vinyard,K,22,1970,0,0,0,-1,,14,0,0,0,0,0,0,0,0,0,0,0,,,Texas Tech,College Stats
1969,6,143,HOU,Willie Grate,TE,24,1970,0,0,0,1,,25,0,0,0,0,0,0,0,0,8,166,3,,,South Carolina St.,
1969,6,144,CHI,Bill Nicholson,DE,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
1969,6,145,CLE,Larry Adams,DT,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
1969,6,146,SFO,Jimmy Thomas,RB,22,1973,0,0,0,16,16,63,0,0,0,0,0,165,824,4,67,923,8,,,Texas-Arlington,
1969,6,147,SDG,Terry Swarn,FL,,,0,0,0,,,,,,,,,,,,,,,,,Colorado St.,College Stats
1969,6,148,MIN,Marion Bates,DB,,,0,0,0,,,,,,,,,,,,,,,,,Texas Southern,
1969,6,149,STL,Amos Van Pelt,RB,,,0,0,0,,,,,,,,,,,,,,,,,Ball St.,
1969,6,150,CLE,Joe Righetti,DT,21,1970,0,0,0,6,6,23,0,0,0,0,0,0,0,0,0,0,0,,,Waynesburg,
1969,6,151,RAM,Pat Curran,TE,23,1978,0,0,2,13,2,122,0,2,0,0,1,30,127,0,106,1266,5,,,Lakeland,
1969,6,152,DAL,Rick Shaw,FL,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
1969,6,153,OAK,Jackie Allen,DB,21,1972,0,0,1,7,2,34,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,College Stats
1969,6,154,BAL,Bill Fortier,T,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
1969,6,155,KAN,John Pleasant,RB,,,0,0,0,,,,,,,,,,,,,,,,,Alabama St.,
1969,6,156,NYJ,Jimmie Jones,DE,22,1973,0,0,0,13,5,40,0,0,0,0,0,0,0,0,0,0,0,,9.5,Wichita St.,College Stats
1969,7,157,BUF,John Helton,DE,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
1969,7,158,ATL,Dick Enderle,G,21,1976,0,0,4,29,11,96,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,
1969,7,159,PHI,Mike Schmiesing,RB,,,0,0,0,,,,,,,,,,,,,,,,,St. Olaf,
1969,7,160,PIT,Chuck Beatty,DB,23,1972,0,0,2,14,13,34,0,0,0,0,0,0,0,0,0,0,0,4,,North Texas,
1969,7,161,CIN,Royce Berry,DE,23,1976,0,0,5,35,34,94,0,0,0,0,0,0,0,0,0,0,0,,21.5,Houston,
1969,7,162,BOS,Rick Hackley,T,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,
1969,7,163,BAL,Gary Fleming,DE,,,0,0,0,,,,,,,,,,,,,,,,,Samford,
1969,7,164,ATL,Ted Cottrell,LB,22,1970,0,0,0,5,5,24,0,0,0,0,0,0,0,0,0,0,0,,,Delaware Valley,
1969,7,165,DEN,Al Giffin,TE,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,College Stats
1969,7,166,WAS,Jeff Anderson,RB,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,College Stats
1969,7,167,MIA,John Egan,C,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
1969,7,168,GNB,Larry Agajanian,DT,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
1969,7,169,CHI,Ron Copeland,WR,22,1969,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,College Stats
1969,7,170,NYG,Al Brenner,DB,21,1970,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,College Stats
1969,7,171,HOU,Mike Richardson,RB,22,1971,0,0,1,6,6,35,0,0,0,0,0,125,452,2,38,398,1,,,SMU,College Stats
1969,7,172,SFO,Steve Van Sinderen,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
1969,7,173,WAS,John Didion,C,21,1974,0,0,4,26,5,80,0,0,0,0,0,0,0,0,0,0,0,,,Oregon St.,College Stats
1969,7,174,MIA,John Kulka,C,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
1969,7,175,PIT,Chadwick Brown,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Commerce,
1969,7,176,CLE,Walt Sumner,DB,22,1974,0,0,6,32,32,76,0,0,0,0,0,0,0,0,0,0,0,15,1.0,Florida St.,
1969,7,177,RAM,James Hawkins,DB,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
1969,7,178,OAK,Finnis Taylor,DB,,,0,0,0,,,,,,,,,,,,,,,,,Prairie View A&M,
1969,7,179,KAN,Tom Nettles,FL,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,
1969,7,180,DAL,Larry Bales,FL,,,0,0,0,,,,,,,,,,,,,,,,,Emory & Henry,
1969,7,181,BAL,Roland Moss,TE,22,1971,0,0,0,1,0,26,0,0,0,0,0,0,0,0,11,155,1,,,Toledo,College Stats
1969,7,182,NYJ,Cliff Larson,DE,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
1969,8,183,BUF,Waddey Harvey,DT,22,1970,0,0,1,8,8,28,0,0,0,0,0,0,0,0,0,0,0,,1.0,Virginia Tech,
1969,8,184,PHI,Bill Hobbs,LB,22,1972,0,0,0,7,5,43,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,
1969,8,185,ATL,Jim Callahan,FL,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
1969,8,186,PIT,Joe Cooper,FL,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee St.,
1969,8,187,CIN,Tim Buchanan,LB,23,1969,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,Hawaii,
1969,8,188,BOS,Bob Gladieux,RB,22,1972,0,0,0,4,4,45,1,3,48,0,1,65,239,0,25,252,0,,,Notre Dame,College Stats
1969,8,189,NOR,Jim Lawrence,FL,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats
1969,8,190,DET,Jim Carr,T,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,
1969,8,191,WAS,Larry Brown,RB,21,1976,2,4,6,81,81,102,1,1,16,0,0,1530,5875,35,238,2485,20,,,Kansas St.,College Stats
1969,8,192,BUF,James Harris,QB,22,1979,0,1,4,38,3,83,607,1149,8136,45,59,121,367,10,0,0,0,,,Grambling St.,
1969,8,193,MIA,Bruce Weinstein,TE,,,0,0,0,,,,,,,,,,,,,,,,,Yale,College Stats
1969,8,194,GNB,Doug Gosnell,C,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,
1969,8,195,NYG,George Irby,RB,,,0,0,0,,,,,,,,,,,,,,,,,Tuskegee,
1969,8,196,HOU,Glenn Woods,DE,23,1969,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,,,Prairie View A&M,
1969,8,197,CHI,Webb Hubbell,G,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
1969,8,198,SFO,Mike Loper,T,,,0,0,0,,,,,,,,,,,,,,,,,BYU,
1969,8,199,MIN,Harris Wood,FL,,,0,0,0,,,,,,,,,,,,,,,,,Washington,College Stats
1969,8,200,SDG,Craig Cotton,TE,22,1975,0,0,1,5,0,77,0,0,0,0,0,0,0,0,28,409,1,,,Youngstown St.,
1969,8,201,STL,Wayne Mulligan,C,22,1975,0,0,4,32,20,87,0,0,0,0,0,0,0,0,0,0,0,,,Clemson,
1969,8,202,CLE,Chuck Reynolds,C,22,1970,0,0,0,6,6,25,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,
1969,8,203,RAM,Richard Harvey,DB,23,1971,0,0,0,3,,7,0,0,0,0,0,0,0,0,0,0,0,,,Jackson St.,
1969,8,204,KAN,Clanton King,T,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
