Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,Column_28
1998,3,68,BUF,Robert Hicks,T,23,2000,0,0,1,13,13,37,0,0,0,0,0,1,-2,0,1,-6,0,,,,Mississippi St.,
1998,3,69,WAS,Skip Hicks,RB,23,2001,0,0,0,9,7,38,0,0,0,0,0,285,1109,13,22,160,0,4,,,UCLA,College Stats
1998,3,70,NYG,Brian Alford,WR,23,1999,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,18,1,,,,Purdue,College Stats
1998,3,71,IND,E.G. Green,WR,23,2000,0,0,0,7,7,29,0,0,0,0,0,0,0,0,54,665,2,,,,Florida St.,College Stats
1998,3,72,PHI,Jeremiah Trotter,LB,21,2009,1,4,9,71,61,147,0,0,0,0,0,0,0,0,0,0,0,723,9,12.5,S.F. Austin,
1998,3,73,CAR,Mitch Marrow,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Pennsylvania,
1998,3,74,ATL,Jammi German,WR,24,2001,0,0,0,3,2,35,0,0,0,0,0,0,0,0,20,294,3,8,,,Miami (FL),College Stats
1998,3,75,CIN,Steve Foley,LB,22,2005,0,0,5,30,16,96,0,0,0,0,0,0,0,0,0,0,0,212,3,25.0,La-Monroe,
1998,3,76,SEA,Ahman Green,RB,21,2009,0,4,6,83,1,148,1,2,20,1,0,2056,9205,60,378,2883,14,6,,,Nebraska,College Stats
1998,3,77,TEN,Dainon Sidney,DB,23,2003,0,0,0,6,6,50,0,0,0,0,0,0,0,0,0,0,0,88,6,,Ala-Birmingham,College Stats
1998,3,78,CIN,Mike Goff,G,22,2009,0,0,9,62,18,171,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,
1998,3,79,MIA,Brad Jackson,LB,23,2002,0,0,0,8,,50,0,0,0,0,0,0,0,0,0,0,0,42,,,Cincinnati,College Stats
1998,3,80,MIN,Ramos McDonald,DB,22,2000,0,0,1,5,3,32,0,0,0,0,0,0,0,0,0,0,0,49,1,,New Mexico,College Stats
1998,3,81,NWE,Chris Floyd,RB,23,2000,0,0,0,0,0,42,0,0,0,0,0,14,33,0,4,43,0,10,,,Michigan,College Stats
1998,3,82,MIA,Larry Shannon,WR,23,1999,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,East Carolina,College Stats
1998,3,83,NWE,Greg Spires,DE,24,2007,0,0,6,49,4,147,0,0,0,0,0,0,0,0,0,0,0,253,,39.5,Florida St.,
1998,3,84,TAM,Jamie Duncan,LB,23,2004,0,0,3,29,20,96,0,0,0,0,0,0,0,0,0,0,0,233,6,3.0,Vanderbilt,College Stats
1998,3,85,PHI,Allen Rossum,DB,22,2009,0,1,0,21,4,157,0,0,0,0,0,3,17,1,1,4,0,157,2,2.0,Notre Dame,College Stats
1998,3,86,JAX,Jonathan Quinn,QB,23,2004,0,0,0,4,3,17,117,223,1161,4,7,25,151,1,0,0,0,,,,Middle Tenn. St.,College Stats
1998,3,87,NYJ,Kevin Williams,DB,23,2002,0,0,0,8,7,43,0,0,0,0,0,0,0,0,0,0,0,61,1,,Oklahoma St.,College Stats
1998,3,88,KAN,Rashaan Shehee,RB,23,1999,0,0,0,4,4,25,0,0,0,0,0,87,295,1,28,209,0,1,,,Washington,College Stats
1998,3,89,SFO,Chris Ruhman,T,23,1999,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,
1998,3,90,GNB,Jonathan Brown,DE,22,2001,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,
1998,3,91,DEN,Brian Griese,QB,23,2008,0,1,5,54,41,93,1752,2796,19440,119,99,238,582,5,2,-10,0,,,,Michigan,College Stats
1998,3,92,PIT,Hines Ward,WR,22,2011,0,4,13,88,88,217,1,2,17,0,0,57,428,1,1000,12083,85,9,,,Georgia,College Stats
1998,4,93,IND,Steve McKinney,C,22,2007,0,0,8,52,33,143,0,0,0,0,0,0,0,0,1,5,0,1,,,Texas A&M,
1998,4,94,CHI,Alonzo Mayes,TE,23,2000,0,0,2,3,3,37,0,0,0,0,0,0,0,0,33,339,1,1,,,Oklahoma St.,College Stats
1998,4,95,ARI,Michael Pittman,RB,23,2008,0,0,5,50,17,151,1,1,26,0,0,1392,5627,25,425,3512,8,1,,,Fresno St.,College Stats
1998,4,96,STL,Az-Zahir Hakim,WR,21,2006,0,0,2,38,24,110,2,2,72,1,0,31,198,1,316,4191,28,3,,,San Diego St.,College Stats
1998,4,97,NOR,Fred Weary,DB,24,2003,0,0,2,14,12,83,0,0,0,0,0,0,0,0,0,0,0,192,7,2.0,Florida,College Stats
1998,4,98,STL,Roland Williams,TE,23,2005,0,0,5,9,5,94,0,0,0,0,0,0,0,0,114,1004,13,1,,,Syracuse,College Stats
1998,4,99,NOR,Julian Pittman,DE,23,1998,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,
1998,4,100,DAL,Michael Myers,DT,22,2007,0,0,3,34,15,138,0,0,0,0,0,0,0,0,0,0,0,215,1,15.5,Alabama,
1998,4,101,JAX,Tavian Banks,RB,24,1999,0,0,0,3,3,14,0,0,0,0,0,49,222,1,18,157,0,2,,,Iowa,College Stats
1998,4,102,MIA,Lorenzo Bromell,DE,22,2004,0,0,0,11,7,77,0,0,0,0,0,0,0,0,0,0,0,97,,27.5,Clemson,
1998,4,103,ATL,Omar Brown,DB,23,1999,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,12,,,North Carolina,College Stats
1998,4,104,TAM,Todd Washington,G,22,2005,0,0,1,12,5,97,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,
1998,4,105,CIN,Glen Steele,DT,23,2003,0,0,0,9,9,90,0,0,0,0,0,0,0,0,0,0,0,72,,3.5,Michigan,
1998,4,106,CAR,Donald Hayes,WR,23,2002,0,0,2,18,17,63,0,0,0,0,0,0,0,0,144,1988,9,,,,Wisconsin,College Stats
1998,4,107,TEN,Joe Salave'a,DT,23,2006,0,0,2,20,5,100,0,0,0,0,0,0,0,0,0,0,0,90,,7.5,Arizona,
1998,4,108,SEA,DeShone Myles,LB,23,2001,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,3,,,Nevada,
1998,4,109,OAK,Gennaro DiNapoli,C,23,2003,0,0,2,15,5,39,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,
1998,4,110,MIN,Kivuusama Mays,LB,23,1999,0,0,0,2,2,30,0,0,0,0,0,0,0,0,0,0,0,15,,,North Carolina,College Stats
1998,4,111,NYJ,Jason Fabini,T,24,2008,0,0,9,53,47,152,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,College Stats
1998,4,112,PHI,Brandon Whiting,DE,22,2004,0,0,4,34,33,93,0,0,0,0,0,0,0,0,0,0,0,123,1,16.5,California,
1998,4,113,WAS,Shawn Barber,LB,23,2007,0,0,5,37,17,111,0,0,0,0,0,0,0,0,0,0,0,450,7,10.0,Richmond,
1998,4,114,ATL,Tim Dwight,WR,23,2007,0,0,2,30,13,116,1,2,22,0,0,53,380,3,194,2964,19,2,,,Iowa,College Stats
1998,4,115,NWE,Leonta Rheams,DT,22,1998,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,Houston,
1998,4,116,PHI,Clarence Love,DB,22,2003,0,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,27,,,Toledo,College Stats
1998,4,117,PIT,Deshea Townsend,DB,22,2010,0,0,4,40,40,191,0,0,0,0,0,0,0,0,0,0,0,392,21,15.5,Alabama,College Stats
1998,4,118,JAX,Harry Deligianis,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Youngstown St.,
1998,4,119,SFO,Lance Schulters,DB,23,2007,0,1,6,35,16,121,0,0,0,0,0,0,0,0,0,0,0,422,19,7.5,Hofstra,
1998,4,120,KAN,Greg Favors,LB,23,2005,0,0,4,29,2,101,0,0,0,0,0,0,0,0,0,0,0,172,1,14.5,Mississippi St.,College Stats
1998,4,121,GNB,Roosevelt Blackmon,DB,23,1999,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,13,1,,Morris Brown,
1998,4,122,DEN,Curtis Alexander,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
1998,4,123,PIT,Carlos King,RB,24,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.,College Stats
1998,5,124,BAL,Martin Chase,DT,23,2005,0,0,0,7,0,55,0,0,0,0,0,0,0,0,0,0,0,47,,1.0,Oklahoma,
1998,5,125,ARI,Terry Hardy,TE,22,2001,0,0,2,10,10,49,0,0,0,0,0,0,0,0,68,461,3,1,,,Southern Miss,College Stats
1998,5,126,SDG,Cedric Harden,DE,23,1999,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,0.5,Florida A&M,
1998,5,127,OAK,Jeremy Brigham,TE,23,2002,0,0,0,3,3,47,0,0,0,0,0,0,0,0,33,300,3,1,,,Washington,College Stats
1998,5,128,KAN,Robert Williams,DB,21,1999,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,14,,0.5,North Carolina,College Stats
1998,5,129,STL,Raymond Priester,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,College Stats
1998,5,130,DAL,Darren Hambrick,LB,23,2002,0,0,4,25,15,76,0,0,0,0,0,0,0,0,0,0,0,207,3,3.5,South Carolina,
1998,5,131,BUF,Jonathan Linton,RB,23,2000,0,0,1,9,9,44,0,0,0,0,0,288,1002,6,33,246,2,5,,,North Carolina,College Stats
1998,5,132,NOR,Wilmont Perry,RB,23,1999,0,0,0,2,2,13,0,0,0,0,0,78,302,0,5,28,0,1,,,Livingstone,
1998,5,133,BAL,Ryan Sutter,DB,23,1998,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado,College Stats
1998,5,134,NYJ,Casey Dailey,LB,23,1999,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,Northwestern,College Stats
1998,5,135,IND,Antony Jordan,LB,23,2001,0,0,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,6,,,Vanderbilt,
1998,5,136,CAR,Jerry Jensen,LB,23,1998,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,Washington,College Stats
1998,5,137,PIT,Jason Simmons,DB,22,2007,0,0,0,10,2,121,0,0,0,0,0,3,8,0,0,0,0,207,2,2.0,Arizona St.,College Stats
1998,5,138,DAL,Oliver Ross,T,23,2006,0,0,3,24,0,89,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa St.,
1998,5,139,TEN,Benji Olson,G,23,2007,0,0,9,55,55,152,0,0,0,0,0,0,0,0,0,0,0,,,,Washington,College Stats
1998,5,140,WAS,Mark Fischer,C,24,2000,0,0,1,6,6,22,0,0,0,0,0,0,0,0,0,0,0,,,,Purdue,
1998,5,141,NYJ,Doug Karczewski,G,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia,
1998,5,142,PHI,Ike Reese,LB,24,2006,0,1,0,15,14,144,0,0,0,0,0,0,0,0,0,0,0,234,2,6.5,Michigan St.,College Stats
1998,5,143,MIA,Scott Shaw,G,24,1998,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.,
1998,5,144,MIN,Kerry Cooks,DB,24,1998,0,0,0,1,,9,0,0,0,0,0,0,0,0,0,0,0,3,,,Iowa,College Stats
1998,5,145,NWE,Ron Merkerson,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,
1998,5,146,NYJ,Blake Spence,TE,23,2000,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,20,1,2,,,Oregon,College Stats
1998,5,147,NYG,Toby Myles,T,23,2001,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,,Jackson St.,
1998,5,148,JAX,John Wade,C,23,2008,0,0,7,43,18,131,0,0,0,0,0,0,0,0,0,0,0,,,,Marshall,
1998,5,149,NYJ,Eric Bateman,T,,,0,0,0,,,,,,,,,,,,,,,,,,BYU,
1998,5,150,GNB,Corey Bradford,WR,22,2006,0,0,2,27,12,114,0,0,0,0,0,3,-13,0,215,3346,25,27,,,Jackson St.,
1998,5,151,SFO,Phil Ostrowski,G,22,2000,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
1998,5,152,OAK,Travian Smith,LB,23,2004,0,0,1,13,13,84,0,0,0,0,0,0,0,0,0,0,0,182,1,8.5,Oklahoma,College Stats
1998,5,153,DEN,Chris Howard,RB,23,2000,0,0,0,1,,22,0,0,0,0,0,41,123,1,5,37,0,8,,,Michigan,College Stats
1998,6,154,BAL,Ron Rogers,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
1998,6,155,SDG,Clifford Ivory,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Troy,
1998,6,156,GNB,Scott McGarrahan,DB,24,2005,0,0,0,7,3,108,0,0,0,0,0,0,0,0,1,10,0,108,1,3.0,New Mexico,College Stats
1998,6,157,CHI,Chris Draft,LB,22,2009,0,0,5,38,0,150,0,0,0,0,0,0,0,0,0,0,0,537,5,16.0,Stanford,College Stats
1998,6,158,ARI,Zack Walz,LB,22,2001,0,0,1,8,8,46,0,0,0,0,0,0,0,0,0,0,0,69,1,2.0,Dartmouth,
1998,6,159,STL,Glenn Rountree,G,,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,
1998,6,160,BUF,Fred Coleman,WR,23,2002,0,0,0,1,,9,0,0,0,0,0,0,0,0,2,50,0,2,,,Washington,College Stats
1998,6,161,NOR,Chris Bordano,LB,23,2000,0,0,1,7,7,33,0,0,0,0,0,0,0,0,0,0,0,86,,1.0,SMU,College Stats
1998,6,162,SEA,Carl Hansen,DE,22,1998,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,1,,,Stanford,
1998,6,163,NYJ,Eric Ogbogu,DE,23,2005,0,0,0,11,5,90,0,0,0,0,0,0,0,0,0,0,0,97,,9.0,Maryland,College Stats
1998,6,164,BAL,Sammy Williams,T,23,2002,0,0,0,7,4,29,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
1998,6,165,CAR,Damien Richardson,DB,22,2002,0,0,1,7,7,77,0,0,0,0,0,0,0,0,0,0,0,99,1,1.0,Arizona St.,College Stats
1998,6,166,ATL,Elijah Williams,DB,23,2001,0,0,0,3,3,50,0,0,0,0,0,2,-2,0,0,0,0,59,1,,Florida,College Stats
1998,6,167,CIN,Jason Tucker,WR,22,2000,0,0,0,6,,31,0,0,0,0,0,5,50,1,36,565,2,7,,,TCU,College Stats
1998,6,168,TEN,Lee Wiggins,DB,,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina,College Stats
1998,6,169,SEA,Bobby Shaw,WR,23,2004,0,0,1,27,,90,0,0,0,0,0,1,1,0,197,2784,14,2,,,California,College Stats
1998,6,170,WAS,Patrick Palmer,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern St. (LA),
1998,6,171,MIA,Nathan Strikwerda,C,,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern,
1998,6,172,MIA,John Dutton,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Nevada,College Stats
1998,6,173,MIN,Matt Birk,C,22,2012,0,6,12,83,66,210,0,0,0,0,0,0,0,0,0,0,0,1,,,Harvard,
1998,6,174,NYJ,Chris Brazzell,WR,22,2000,0,0,0,1,,14,0,0,0,0,0,0,0,0,7,126,0,6,,,Angelo State (TX),
1998,6,175,TAM,James Cannida,DT,23,2002,0,0,0,7,4,50,0,0,0,0,0,0,0,0,0,0,0,47,,3.0,Nevada,
1998,6,176,NWE,Harold Shaw,RB,24,2000,0,0,0,0,0,35,0,0,0,0,0,18,35,0,4,42,0,18,,,Southern Miss,College Stats
1998,6,177,NYG,Todd Pollack,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Boston Col.,College Stats
1998,6,178,PIT,Chris Fuamatu-Ma'afala,RB,21,2004,0,0,0,9,8,73,0,0,0,0,0,227,964,8,43,351,2,15,,,Utah,College Stats
1998,6,179,JAX,Lamanzer Williams,DE,23,1998,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Minnesota,
1998,6,180,SFO,Fred Beasley,FB,23,2005,0,1,7,13,13,114,0,0,0,0,0,183,610,8,133,1017,5,,,,Auburn,College Stats
1998,6,181,KAN,Derrick Ransom,DT,21,2004,0,0,2,12,12,71,0,0,0,0,0,0,0,0,0,0,0,70,,4.5,Cincinnati,
1998,6,182,JAX,Kevin McLeod,FB,23,2003,0,0,0,0,,8,0,0,0,0,0,0,0,0,2,5,1,,,,Auburn,College Stats
1998,6,183,NYJ,Dustin Johnson,FB,25,1999,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,BYU,College Stats
1998,6,184,TAM,Shevin Smith,DB,23,1999,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,16,,,Florida St.,College Stats
