Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1987,1,1,TAM,Vinny Testaverde,QB,23,2007,0,2,15,97,26,233,3787,6701,46233,275,267,430,1661,15,3,6,0,,,Miami (FL),College Stats
1987,1,2,IND,Cornelius Bennett,LB,22,2000,1,5,14,91,8,206,0,0,0,0,0,0,0,0,0,0,0,7,71.5,Alabama,College Stats
1987,1,3,HOU,Alonzo Highsmith,RB,22,1992,0,0,2,12,12,65,0,0,0,0,0,283,1195,7,42,428,3,,,Miami (FL),College Stats
1987,1,4,GNB,Brent Fullwood,RB,23,1990,0,1,2,14,14,46,0,0,0,0,0,433,1702,18,44,370,1,,,Auburn,College Stats
1987,1,5,CLE,Mike Junkin,LB,22,1989,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,,,Duke,College Stats
1987,1,6,STL,Kelly Stouffer,QB,23,1992,0,0,0,2,,22,225,437,2333,7,19,30,75,0,0,0,0,,,Colorado St.,College Stats
1987,1,7,DET,Reggie Rogers,DE,23,1992,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,,2.0,Washington,College Stats
1987,1,8,BUF,Shane Conlan,LB,23,1995,0,3,8,61,50,120,0,0,0,0,0,0,0,0,0,0,0,5,7.0,Penn St.,College Stats
1987,1,9,PHI,Jerome Brown,DT,22,1991,2,2,5,51,51,76,0,0,0,0,0,0,0,0,0,0,0,3,29.5,Miami (FL),College Stats
1987,1,10,PIT,Rod WoodsonHOF,DB,22,2003,6,11,15,142,98,238,0,0,0,0,0,1,0,0,0,0,0,71,13.5,Purdue,College Stats
1987,1,11,NOR,Shawn Knight,DE,23,1989,0,0,0,3,1,31,0,0,0,0,0,0,0,0,0,0,0,,,BYU,
1987,1,12,DAL,Danny Noonan,DT,22,1992,0,0,2,20,20,73,0,0,0,0,0,0,0,0,0,0,0,1,15.0,Nebraska,College Stats
1987,1,13,ATL,Chris Miller,QB,22,1999,0,1,7,51,41,98,1580,2892,19320,123,102,178,814,2,0,0,0,,,Oregon,College Stats
1987,1,14,MIN,D.J. Dozier,RB,21,1991,0,0,0,8,8,43,1,1,19,1,0,172,691,7,33,301,2,,,Penn St.,College Stats
1987,1,15,RAI,John Clay,T,23,1988,0,0,1,5,5,12,0,0,0,0,0,0,0,0,0,0,0,,,Missouri,College Stats
1987,1,16,MIA,John Bosa,DE,23,1989,0,0,1,10,10,31,0,0,0,0,0,0,0,0,0,0,0,,7.0,Boston Col.,
1987,1,17,CIN,Jason Buck,DE,24,1993,0,0,1,18,12,97,0,0,0,0,0,0,0,0,0,0,0,,19.0,BYU,College Stats
1987,1,18,SEA,Tony Woods,DE,21,1996,0,0,9,51,37,147,0,0,0,0,0,0,0,0,0,0,0,,24.5,Pittsburgh,College Stats
1987,1,19,KAN,Paul Palmer,RB,22,1989,0,0,2,14,11,41,0,1,0,0,0,270,1053,4,74,731,4,,,Temple,College Stats
1987,1,20,HOU,Haywood Jeffires,WR,22,1996,1,3,6,50,49,132,0,0,0,0,0,0,0,0,535,6334,50,,,North Carolina St.,College Stats
1987,1,21,NYJ,Roger Vick,RB,23,1990,0,0,3,12,12,58,0,0,0,0,0,333,1289,10,66,469,2,,,Texas A&M,College Stats
1987,1,22,SFO,Harris Barton,T,23,1996,2,1,10,79,79,138,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina,
1987,1,23,NWE,Bruce Armstrong,T,21,2000,0,6,14,82,82,212,0,0,0,0,0,0,0,0,0,0,0,,,Louisville,College Stats
1987,1,24,SDG,Rod Bernstine,RB,22,1995,0,0,3,31,20,84,1,1,11,1,0,670,2990,22,149,1384,2,,,Texas A&M,College Stats
1987,1,25,SFO,Terrence Flagler,RB,22,1991,0,0,0,6,3,41,0,0,0,0,0,56,237,2,33,366,1,,,Clemson,College Stats
1987,1,26,CHI,Jim Harbaugh,QB,23,2000,0,1,10,79,40,177,2305,3918,26288,129,117,561,2787,18,2,-8,0,,,Michigan,College Stats
1987,1,27,DEN,Ricky Nattiel,WR,21,1992,0,0,1,19,19,70,0,1,0,0,0,7,64,0,121,1972,8,,,Florida,College Stats
1987,1,28,NYG,Mark Ingram,WR,22,1996,0,0,6,36,22,128,0,1,0,0,0,3,2,0,265,3926,26,,,Michigan St.,College Stats
1987,2,29,BUF,Nate Odomes,DB,22,1996,0,2,7,46,45,115,0,0,0,0,0,0,0,0,0,0,0,26,3.0,Wisconsin,College Stats
1987,2,30,WAS,Brian Davis,DB,24,1994,0,0,1,15,9,87,0,0,0,0,0,0,0,0,0,0,0,9,,Nebraska,College Stats
1987,2,31,ATL,Kenny Flowers,RB,23,1989,0,0,0,1,1,16,0,0,0,0,0,27,85,1,7,50,0,,,Clemson,College Stats
1987,2,32,CLE,Gregg Rakoczy,C,22,1992,0,0,3,21,19,81,0,0,0,0,0,0,0,0,0,0,0,,,Miami (FL),
1987,2,33,BUF,Roland Mitchell,DB,23,1994,0,0,1,16,1,89,0,0,0,0,0,0,0,0,0,0,0,6,1.0,Texas Tech,College Stats
1987,2,34,STL,Tim McDonald,DB,22,1999,0,6,12,75,36,191,0,0,0,0,0,0,0,0,0,0,0,40,9.5,USC,College Stats
1987,2,35,KAN,Christian Okoye,RB,26,1992,1,2,6,34,34,79,0,0,0,0,0,1246,4897,40,42,294,0,,,Azusa Pacific,
1987,2,36,TAM,Ricky Reynolds,DB,22,1996,0,0,10,48,36,147,0,0,0,0,0,0,0,0,0,0,0,23,7.5,Washington St.,College Stats
1987,2,37,SFO,Jeff Bregel,G,23,1989,0,0,0,4,4,21,0,0,0,0,0,0,0,0,0,0,0,,,USC,College Stats
1987,2,38,PIT,Delton Hall,DB,22,1992,0,0,1,11,11,76,0,0,0,0,0,0,0,0,0,0,0,5,1.0,Clemson,College Stats
1987,2,39,DAL,Ron Francis,DB,23,1990,0,0,1,11,11,54,0,0,0,0,0,0,0,0,0,0,0,4,,Baylor,College Stats
1987,2,40,NOR,Lonzell Hill,WR,21,1990,0,0,2,17,17,55,0,1,0,0,0,4,-9,0,136,1696,13,,,Washington,College Stats
1987,2,41,GNB,Johnny Holland,LB,22,1993,0,0,7,46,46,103,0,0,0,0,0,0,0,0,0,0,0,9,3.5,Texas A&M,College Stats
