Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1972,2,28,SFO,Ralph McGill,DB,22,1979,0,0,3,26,25,99,0,0,0,0,0,0,0,0,0,0,0,8,1.0,Tulsa,
1972,2,29,CIN,Tommy Casanova,DB,22,1977,1,3,6,43,43,71,0,0,0,0,0,1,20,0,0,0,0,17,2.5,LSU,College Stats
1972,2,30,RAM,Jim Bertelsen,RB,22,1976,0,1,4,37,37,68,0,0,0,0,0,614,2466,16,88,1014,2,,,Texas,College Stats
1972,2,31,NOR,Willie Hall,LB,22,1978,0,0,4,25,3,67,0,0,0,0,0,0,0,0,0,0,0,5,6.5,USC,
1972,2,32,STL,Mark Arneson,LB,22,1980,0,0,8,42,42,127,0,0,0,0,0,0,0,0,0,0,0,5,17.5,Arizona,
1972,2,33,OAK,Kelvin Korver,DT,23,1975,0,0,0,10,10,24,0,0,0,0,0,0,0,0,0,0,0,1,2.0,Texas A&M,
1972,2,34,GNB,Chester Marcol,K,22,1980,2,2,0,21,21,103,0,0,0,0,0,0,0,0,0,0,0,,,Hillsdale,
1972,2,35,DAL,Robert Newhouse,RB,22,1983,0,0,5,45,45,168,1,2,46,1,0,1160,4784,31,120,956,5,,,Houston,College Stats
1972,2,36,SDG,Pete Lazetich,DE,22,1977,0,0,1,13,7,62,0,0,0,0,0,0,0,0,0,0,0,,5.5,Stanford,
1972,2,37,PHI,Dan Yochum,T,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
1972,2,38,PIT,Gordon Gravelle,T,23,1979,0,0,4,32,20,96,0,0,0,0,0,0,0,0,0,0,0,,,BYU,
1972,2,39,DAL,John Babinecz,LB,22,1975,0,0,0,9,8,40,0,0,0,0,0,0,0,0,0,0,0,1,,Villanova,
1972,2,40,ATL,Pat Sullivan,QB,22,1975,0,0,0,3,3,30,93,220,1155,5,16,14,55,0,0,0,0,,,Auburn,College Stats
1972,2,41,ATL,Steve Okoniewski,DT,23,1977,0,0,1,14,,52,0,0,0,0,0,0,0,0,0,0,0,,4.0,Montana,
1972,2,42,ATL,Rosie Manning,DT,22,1975,0,0,0,9,6,24,0,0,0,0,0,0,0,0,0,0,0,,1.0,NE State (OK),
1972,2,43,OAK,John Vella,T,22,1980,0,0,3,31,30,92,0,0,0,0,0,0,0,0,0,0,0,,,USC,
1972,2,44,SFO,Jean Barrett,T,21,1980,0,0,2,24,24,93,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,
1972,2,45,CLE,Clifford Brooks,DB,23,1976,0,0,0,9,7,58,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,
1972,2,46,BAL,Jack Mildren,DB,22,1974,0,0,2,12,7,42,0,1,0,0,0,5,22,0,0,0,0,3,,Oklahoma,College Stats
1972,2,47,BAL,Glenn Doughty,WR,21,1979,0,0,7,40,40,103,0,0,0,0,0,26,202,0,219,3547,24,,,Michigan,College Stats
1972,2,48,BAL,Lydell Mitchell,RB,23,1980,0,3,6,89,77,111,0,0,0,0,0,1675,6534,30,376,3203,17,,,Penn St.,College Stats
1972,2,49,NWE,Tom Reynolds,WR,23,1973,0,0,0,2,1,21,0,0,0,0,0,0,0,0,15,279,2,,,San Diego St.,College Stats
1972,2,50,MIN,Ed Marinaro,RB,22,1977,0,0,2,23,21,58,0,0,0,0,0,383,1319,6,146,1176,7,,,Cornell,College Stats
1972,2,51,CLE,Lester Sims,DE,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
1972,2,52,DAL,Charlie McKee,WR,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,College Stats
1972,3,53,BUF,Fred Swendsen,DE,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
1972,3,54,CIN,Jim LeClair,LB,21,1983,0,1,9,56,56,158,0,0,0,0,0,0,0,0,0,0,0,10,7.5,North Dakota,
1972,3,55,NYG,John Mendenhall,DT,23,1980,0,0,9,47,40,116,0,0,0,0,0,0,0,0,0,0,0,1,45.0,Grambling St.,
1972,3,56,HOU,Lewis Jolley,RB,22,1973,0,0,0,1,1,17,0,0,0,0,0,7,6,0,3,56,0,,,North Carolina,College Stats
1972,3,57,STL,Tom Beckman,DE,21,1972,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,
1972,3,58,DEN,Bill Phillips,LB,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas St.,
1972,3,59,MIN,Bart Buetow,T,21,1976,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,College Stats
1972,3,60,NOR,Bob Kuziel,C,22,1980,0,0,3,25,0,90,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,
1972,3,61,SDG,Bill McClard,K,22,1975,0,0,0,4,1,34,0,1,0,0,1,0,0,0,0,0,0,,,Arkansas,College Stats
1972,3,62,CHI,Johnny Musso,RB,22,1977,0,0,0,3,3,30,0,0,0,0,0,100,365,6,7,39,0,,,Alabama,College Stats
1972,3,63,PIT,John McMakin,TE,21,1976,0,0,2,8,7,60,0,0,0,0,0,1,0,0,45,673,4,,,Clemson,College Stats
1972,3,64,DAL,Mike Keller,LB,22,1972,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,
1972,3,65,DET,Ken Sanders,DE,22,1981,0,0,5,37,37,100,0,0,0,0,0,0,0,0,0,0,0,,38.5,Howard Payne,
1972,3,66,NYJ,Gary Hammond,WR,23,1976,0,0,0,2,,49,1,2,81,0,0,7,24,0,9,64,0,,,SMU,College Stats
1972,3,67,ATL,Les Goodman,RB,22,1974,0,0,0,2,,19,0,0,0,0,0,38,189,1,7,38,0,,,Yankton,
1972,3,68,PHI,Tom Luken,G,22,1978,0,0,1,13,13,64,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,
1972,3,69,NYG,Tommy Mozisek,RB,,,0,0,0,,,,,,,,,,,,,,,,,Houston,College Stats
1972,3,70,RAM,Lawrence McCutcheon,RB,22,1981,0,5,5,77,75,109,1,4,12,0,0,1521,6578,26,198,1799,13,,,Colorado St.,College Stats
1972,3,71,SFO,Jubilee Dunbar,WR,23,1974,0,0,1,5,,19,0,0,0,0,0,3,3,0,29,521,4,,,Southern,
1972,3,72,OAK,Mel Lunsford,DE,22,1980,0,0,5,31,,92,0,0,0,0,0,0,0,0,0,0,0,,21.0,Central State (OH),
1972,3,73,NWE,Jim White,DE,24,1976,0,0,0,10,2,48,0,0,0,0,0,0,0,0,0,0,0,,4.5,Colorado St.,
1972,3,74,NOR,Tom Myers,DB,21,1981,0,1,9,49,49,136,1,2,8,1,0,3,5,0,0,0,0,36,2.0,Syracuse,
1972,3,75,HOU,Solomon Freelon,G,21,1974,0,0,1,7,7,39,0,0,0,0,0,0,0,0,0,0,0,,,Grambling St.,
1972,3,76,PHI,Bobby Majors,DB,23,1972,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee,College Stats
1972,3,77,MIA,Gary Kosins,RB,23,1974,0,0,0,1,,40,0,0,0,0,0,35,100,1,7,26,1,,,Dayton,College Stats
1972,3,78,DAL,Marv Bateman,P,22,1977,0,0,0,14,4,81,0,0,0,0,0,1,0,0,0,0,0,,,Utah,
1972,4,79,BUF,Randy Jackson,RB,23,1974,0,0,0,1,1,21,0,0,0,0,0,30,70,0,5,58,1,,,Wichita St.,College Stats
1972,4,80,PIT,Lorenzo Brinkley,DB,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
1972,4,81,CIN,Bernard Jackson,DB,22,1980,0,0,5,38,22,118,0,0,0,0,0,0,0,0,1,22,0,17,,Washington St.,College Stats
1972,4,82,STL,Jeff Lyman,LB,22,1972,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,,,BYU,
1972,4,83,DAL,Tim Kearney,LB,21,1981,0,0,4,27,,106,0,0,0,0,0,0,0,0,0,0,0,3,4.5,Northern Michigan,
1972,4,84,STL,Martin Imhof,DE,22,1976,0,0,1,10,4,32,0,0,0,0,0,0,0,0,0,0,0,,0.5,San Diego St.,
1972,4,85,NOR,Mike Crangle,DE,25,1972,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,,,UT Martin,
1972,4,86,GNB,Eric Patton,LB,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
1972,4,87,RAM,John Saunders,DB,22,1975,0,0,0,3,,9,0,0,0,0,0,0,0,0,0,0,0,,,Toledo,
1972,4,88,PIT,Ed Bradley,LB,22,1978,0,0,2,25,15,93,0,0,0,0,0,0,0,0,0,0,0,1,1.0,Wake Forest,
1972,4,89,NYJ,Ed Galigher,DT,21,1978,0,0,5,24,16,87,0,0,0,0,0,0,0,0,0,0,0,,13.5,UCLA,
1972,4,90,DAL,Robert West,WR,21,1974,0,0,0,3,,29,0,0,0,0,0,2,2,0,13,230,2,,,San Diego St.,College Stats
1972,4,91,MIA,Larry Ball,LB,22,1978,0,0,0,22,16,79,0,0,0,0,0,0,0,0,0,0,0,2,6.0,Louisville,
1972,4,92,PHI,Po James,RB,23,1975,0,0,1,16,16,49,0,0,0,0,0,328,1215,4,102,747,2,,,New Mexico St.,College Stats
1972,4,93,DAL,Charlie Zapiec,LB,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
1972,4,94,ATL,Andrew Howard,DT,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,
1972,4,95,RAM,Eddie Phillips,DB,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
1972,4,96,SFO,Windlan Hall,DB,22,1977,0,0,1,21,15,81,0,0,0,0,0,0,0,0,0,0,0,2,,Arizona St.,
1972,4,97,KAN,Andy Hamilton,WR,21,1975,0,0,0,2,0,24,0,0,0,0,0,0,0,0,16,270,0,,,LSU,College Stats
1972,4,98,OAK,Cliff BranchHOF,WR,24,1985,3,4,11,87,87,183,0,0,0,0,0,11,70,0,501,8685,67,,,Colorado,College Stats
1972,4,99,NOR,Joe Federspiel,LB,22,1981,0,0,10,42,40,141,0,0,0,0,0,0,0,0,0,0,0,5,7.5,Kentucky,
1972,4,100,OAK,Dave Dalby,C,21,1985,0,1,9,66,66,205,0,0,0,0,0,0,0,0,1,1,0,,,UCLA,
1972,4,101,NOR,Mike Coleman,DE,,,0,0,0,,,,,,,,,,,,,,,,,Knoxville,
1972,4,102,DEN,Tom Graham,LB,22,1978,0,0,5,27,12,89,0,0,0,0,0,0,0,0,0,0,0,7,4.0,Oregon,
1972,4,103,MIA,Al Benton,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,
1972,4,104,BAL,Eric Allen,WR,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,College Stats
1972,5,105,BUF,Leon Garror,DB,24,1973,0,0,1,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,,Alcorn St.,
1972,5,106,CIN,Tom DeLeone,C,22,1984,0,2,8,58,5,176,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
1972,5,107,NYG,Thom Gatewood,TE,22,1973,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,College Stats
1972,5,108,BUF,Bob Penchion,G,23,1976,0,0,3,15,4,48,0,0,0,0,0,0,0,0,0,0,0,,,Alcorn St.,
1972,5,109,ATL,Billy Taylor,RB,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
1972,5,110,STL,Conrad Dobler,G,21,1981,0,3,9,57,43,129,0,0,0,0,0,0,0,0,0,0,0,,,Wyoming,
1972,5,111,NOR,Bill Butler,RB,22,1974,0,0,2,7,7,41,0,0,0,0,0,162,655,1,46,354,4,,,Kansas St.,College Stats
1972,5,112,NOR,Carl Johnson,T,22,1973,0,0,2,7,7,28,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,
1972,5,113,PIT,Steve Furness,DT,21,1981,0,0,2,33,32,106,0,0,0,0,0,0,0,0,0,0,0,,34.5,Rhode Island,
1972,5,114,NYJ,Dick Harris,DB,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,College Stats
1972,5,115,BAL,Don Croft,DT,23,1976,0,0,1,10,,34,0,0,0,0,0,0,0,0,0,0,0,,6.5,Texas-El Paso,
1972,5,116,SDG,Jim Bishop,TE,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee Tech,
1972,5,117,CHI,Bob Parsons,TE,22,1983,0,0,1,16,16,170,7,13,131,0,0,9,29,0,19,231,4,,,Penn St.,College Stats
1972,5,118,DEN,Jim Krieg,WR,23,1972,0,0,0,2,2,6,0,0,0,0,0,1,63,0,4,99,0,,,Washington,College Stats
1972,5,119,ATL,Ralph Cindrich,LB,22,1975,0,0,0,7,,36,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,
1972,5,120,RAM,Bob Childs,G,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
1972,5,121,NYG,Larry Edwards,LB,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Kingsville,
1972,5,122,CLE,George Hunt,K,23,1975,0,0,0,2,,28,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee,
1972,5,123,SFO,Mike Greene,LB,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,College Stats
1972,5,124,NWE,Ron Bolton,DB,22,1982,0,0,7,45,20,145,0,0,0,0,0,0,0,0,0,0,0,35,0.5,Norfolk St.,
1972,5,125,RAM,Bob Christiansen,DT,23,1972,0,0,0,1,,4,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,College Stats
1972,5,126,NOR,Bob Davies,DB,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
1972,5,127,KAN,Milt Davis,DE,,,0,0,0,,,,,,,,,,,,,,,,,Texas-Arlington,
1972,5,128,CLE,Greg Kucera,RB,,,0,0,0,,,,,,,,,,,,,,,,,Northern Colorado,
1972,5,129,MIA,Charlie Babb,DB,22,1979,0,0,2,31,31,97,0,0,0,0,0,0,0,0,0,0,0,12,2.5,Memphis,
1972,5,130,SDG,Harry Gooden,DE,,,0,0,0,,,,,,,,,,,,,,,,,Alcorn St.,
1972,6,131,OAK,Dan Medlin,G,22,1979,0,0,1,18,13,76,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina St.,
1972,6,132,NYG,John Hill,C,22,1985,0,0,10,51,5,177,0,0,0,0,0,0,0,0,0,0,0,,,Lehigh,
1972,6,133,CHI,Bob Pifferini,LB,22,1977,0,0,1,13,10,57,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,
1972,6,134,HOU,Joe Bullard,DB,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
1972,6,135,STL,Don Heater,RB,22,1972,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Montana Tech,
1972,6,136,HOU,Elmer Allen,LB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
1972,6,137,NOR,Wayne Dorton,G,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas St.,
1972,6,138,GNB,Nathaniel Ross,DB,,,0,0,0,,,,,,,,,,,,,,,,,Bethune-Cookman,
1972,6,139,NYJ,Joey Jackson,DE,23,1977,0,0,0,5,3,20,0,0,0,0,0,0,0,0,0,0,0,,5.0,New Mexico St.,
1972,6,140,ATL,Mike Perfetti,DB,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
1972,6,141,SDG,Bruce Ward,G,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,
1972,6,142,GNB,Dave Pureifory,DE,23,1982,0,0,8,54,19,148,0,0,0,0,0,0,0,0,0,0,0,,61.0,Eastern Michigan,
1972,6,143,PIT,Dennis Meyer,DB,22,1973,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas St.,
1972,6,144,PHI,Vernon Winfield,G,23,1973,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,
1972,6,145,DET,Charlie Potts,DB,23,1972,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,
1972,6,146,ATL,Fred Riley,WR,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,College Stats
1972,6,147,GNB,Bob Hudson,RB,24,1974,0,0,0,1,1,40,0,0,0,0,0,20,77,0,1,9,0,,,NE State (OK),
1972,6,148,SFO,Jackie Walker,DB,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
1972,6,149,CLE,Leonard Forey,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
1972,6,150,NOR,Curt Watson,RB,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats
1972,6,151,RAM,Eddie Herbert,DT,,,0,0,0,,,,,,,,,,,,,,,,,Texas Southern,
1972,6,152,BAL,Bruce Laird,DB,22,1983,0,1,9,46,43,164,0,0,0,0,0,0,0,0,0,0,0,19,4.0,American Int.,
1972,6,153,KAN,John Kahler,DE,,,0,0,0,,,,,,,,,,,,,,,,,Long Beach St.,
1972,6,154,MIN,Amos Martin,LB,23,1977,0,0,0,15,15,54,0,0,0,0,0,0,0,0,0,0,0,3,,Louisville,
1972,6,155,MIA,Ray Nettles,LB,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
1972,6,156,DAL,Charles Bolden,DB,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
1972,7,157,BUF,Ralph Stepaniak,DB,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
1972,7,158,CIN,Steve Conley,LB,23,1972,0,0,0,4,1,8,0,0,0,0,0,3,8,0,0,0,0,,,Kansas,College Stats
1972,7,159,PIT,Joe Colquitt,DE,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
1972,7,160,STL,Council Rudolph,DE,22,1977,0,0,3,22,9,72,0,0,0,0,0,0,0,0,0,0,0,1,19.5,Kentucky St.,
1972,7,161,MIA,Bill Adams,G,22,1978,0,0,0,14,,46,0,0,0,0,0,0,0,0,0,0,0,,,Holy Cross,
1972,7,162,HOU,Eric Hutchinson,DB,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
1972,7,163,GNB,Bill Bushong,DT,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
1972,7,164,NOR,Ernie Jackson,DB,22,1979,0,0,6,31,28,89,0,0,0,0,0,0,0,0,0,0,0,15,,Duke,College Stats
1972,7,165,NWE,Clark Hoss,TE,23,1972,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,,,Oregon St.,College Stats
1972,7,166,NWE,John Tarver,RB,23,1975,0,0,0,7,7,39,0,0,0,0,0,162,574,7,34,214,1,,,Colorado,College Stats
1972,7,167,CHI,Jim Fassel,QB,,,0,0,0,,,,,,,,,,,,,,,,,Long Beach St.,College Stats
1972,7,168,PIT,Robert Kelly,DB,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,
1972,7,169,BAL,John Sykes,WR,23,1972,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,Morgan St.,
1972,7,170,PHI,Will Foster,LB,23,1974,0,0,0,5,,21,0,0,0,0,0,0,0,0,0,0,0,,1.0,Eastern Michigan,
1972,7,171,ATL,Lance Moon,RB,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,College Stats
1972,7,172,DET,Charles Stoudamire,WR,,,0,0,0,,,,,,,,,,,,,,,,,Portland St.,
1972,7,173,OAK,Ray Jamieson,RB,,,0,0,0,,,,,,,,,,,,,,,,,Memphis,College Stats
1972,7,174,CLE,Don Wesley,T,,,0,0,0,,,,,,,,,,,,,,,,,MD-Eastern Shore,
1972,7,175,SFO,Ed Hardy,G,21,1973,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Jackson St.,
1972,7,176,OAK,Skip Thomas,DB,22,1977,0,0,4,34,34,82,0,0,0,0,0,0,0,0,0,0,0,17,1.5,USC,
1972,7,177,NYG,Mike Zikas,DT,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
1972,7,178,OAK,Dennis Pete,DB,,,0,0,0,,,,,,,,,,,,,,,,,San Francisco St.,
1972,7,179,KAN,Dean Carlson,QB,22,1974,0,0,0,0,0,1,7,15,116,0,1,2,17,0,0,0,0,,,Iowa St.,College Stats
1972,7,180,MIA,Calvin Harrell,RB,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas St.,
1972,7,181,MIN,Bill Slater,DE,,,0,0,0,,,,,,,,,,,,,,,,,Western Michigan,
1972,7,182,CHI,Jim Osborne,DT,23,1984,0,0,11,65,65,186,0,0,0,0,0,0,0,0,0,0,0,,81.0,Southern,
1972,8,183,BUF,Paul Gibson,WR,24,1972,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Texas-El Paso,College Stats
1972,8,184,NYG,Tom Mabry,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
1972,8,185,CIN,Dan Kratzer,WR,23,1973,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Missouri Valley,
1972,8,186,DEN,Ronnie Estay,DT,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
1972,8,187,HOU,Guy Roberts,LB,22,1977,0,0,1,15,11,67,0,0,0,0,0,0,0,0,0,0,0,5,,Maryland,
1972,8,188,STL,Bob Wicks,WR,22,1974,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,8,0,,,Utah St.,College Stats
1972,8,189,NOR,Ron Vinson,WR,,,0,0,0,,,,,,,,,,,,,,,,,Abilene Christian,
1972,8,190,GNB,Leland Glass,WR,21,1973,0,0,1,7,7,26,0,0,0,0,0,2,13,0,26,380,1,,,Oregon,College Stats
1972,8,191,BAL,Al Qualls,LB,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
1972,8,192,CHI,Ralph Wirtz,WR,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota St.,
1972,8,193,PIT,Stahle Vincent,RB,,,0,0,0,,,,,,,,,,,,,,,,,Rice,College Stats
1972,8,194,NYJ,Marion Latimore,G,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
1972,8,195,NWE,Steve Beyrle,G,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
1972,8,196,PHI,Larry Ratcliff,RB,,,0,0,0,,,,,,,,,,,,,,,,,Eastern Michigan,
1972,8,197,DET,Henry Stuckey,DB,22,1976,0,0,0,9,,27,0,0,0,0,0,0,0,0,0,0,0,2,,Missouri,
1972,8,198,ATL,Henry Brandon,RB,,,0,0,0,,,,,,,,,,,,,,,,,Southern,
1972,8,199,RAM,Tom Graham,WR,,,0,0,0,,,,,,,,,,,,,,,,,Baldwin Wallace,
1972,8,200,SFO,Tom Wittum,P,22,1977,0,2,0,12,12,70,1,3,15,0,0,3,66,0,2,29,0,,,Northern Illinois,College Stats
1972,8,201,CLE,Hugh McKinnis,RB,24,1976,0,0,2,14,12,52,0,0,0,0,0,269,960,10,65,572,0,,,Arizona St.,
1972,8,202,OAK,Jackie Brown,RB,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,College Stats
1972,8,203,WAS,Moses Denson,RB,28,1975,0,0,2,8,8,26,0,0,0,0,0,159,586,0,39,255,2,,,MD-Eastern Shore,
1972,8,204,BAL,Van Brownson,QB,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,College Stats
1972,8,205,KAN,Scott Mahoney,G,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
