Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1977,1,1,TAM,Ricky Bell,RB,22,1982,0,0,4,24,24,64,0,0,0,0,0,822,3063,16,97,842,3,,,USC,College Stats
1977,1,2,DAL,Tony DorsettHOF,RB,23,1988,1,4,11,107,104,173,2,8,41,1,1,2936,12739,77,398,3554,13,,,Pittsburgh,College Stats
1977,1,3,CIN,Eddie Edwards,DE,23,1988,0,0,11,59,59,170,0,0,0,0,0,0,0,0,0,0,0,1,84.5,Miami (FL),
1977,1,4,NYJ,Marvin Powell,T,22,1987,3,5,9,78,76,133,0,0,0,0,0,0,0,0,0,0,0,,,USC,
1977,1,5,NYG,Gary Jeter,DE,22,1989,0,0,3,35,27,168,0,0,0,0,0,0,0,0,0,0,0,,79.0,USC,College Stats
1977,1,6,ATL,Warren Bryant,T,21,1984,0,0,7,37,37,104,0,0,0,0,0,0,0,0,0,0,0,,,Kentucky,
1977,1,7,NOR,Joe Campbell,DE,22,1981,0,0,1,12,11,65,0,0,0,0,0,0,0,0,0,0,0,,8.0,Maryland,College Stats
1977,1,8,CIN,Wilson Whitley,DT,22,1982,0,0,6,33,33,82,0,0,0,0,0,0,0,0,0,0,0,1,11.5,Houston,College Stats
1977,1,9,GNB,Mike Butler,DE,23,1985,0,0,6,38,38,95,0,0,0,0,0,0,0,0,0,0,0,,41.5,Kansas,
1977,1,10,KAN,Gary Green,DB,21,1985,0,4,9,64,47,132,0,0,0,0,0,0,0,0,0,0,0,33,3.0,Baylor,College Stats
1977,1,11,HOU,Morris Towns,T,23,1984,0,0,4,30,30,92,0,0,0,0,0,0,0,0,0,0,0,,,Missouri,
1977,1,12,BUF,Phil Dokes,DT,22,1978,0,0,1,5,5,22,0,0,0,0,0,0,0,0,0,0,0,,4.0,Oklahoma St.,
1977,1,13,MIA,A.J. Duhe,LB,21,1984,0,1,7,48,48,108,0,0,0,0,0,0,0,0,0,0,0,3,38.5,LSU,
1977,1,14,SEA,Steve August,T,23,1984,0,0,6,46,45,102,0,0,0,0,0,0,0,0,1,9,0,,,Tulsa,
1977,1,15,CHI,Ted Albrecht,T,22,1981,0,0,5,26,26,77,0,0,0,0,0,0,0,0,0,0,0,,,California,
1977,1,16,NWE,Raymond Clayborn,DB,22,1991,0,3,13,77,76,208,0,0,0,0,0,0,0,0,0,0,0,36,2.0,Texas,College Stats
1977,1,17,CLE,Robert Jackson,LB,23,1982,0,0,2,16,16,62,0,0,0,0,0,0,0,0,0,0,0,2,6.0,Texas A&M,College Stats
1977,1,18,DEN,Steve Schindler,G,23,1978,0,0,0,4,4,28,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,
1977,1,19,STL,Steve Pisarkiewicz,QB,23,1980,0,0,0,2,2,10,64,143,804,3,7,16,19,0,0,0,0,,,Missouri,College Stats
1977,1,20,ATL,Wilson Faumuina,DT,23,1981,0,0,1,17,17,74,0,0,0,0,0,0,0,0,0,0,0,1,13.5,San Jose St.,
1977,1,21,PIT,Robin Cole,LB,21,1988,0,1,8,62,60,166,0,0,0,0,0,0,0,0,0,0,0,5,29.0,New Mexico,
1977,1,22,CIN,Mike Cobb,TE,21,1981,0,0,1,1,0,62,0,0,0,0,0,0,0,0,11,134,0,,,Michigan St.,College Stats
1977,1,23,RAM,Bob Brudzinski,LB,22,1989,0,0,11,60,16,180,0,0,0,0,0,0,0,0,0,0,0,9,22.5,Ohio St.,College Stats
1977,1,24,SDG,Bob Rush,C,22,1985,0,0,4,32,12,117,0,0,0,0,0,0,0,0,0,0,0,,,Memphis,
1977,1,25,NWE,Stanley Morgan,WR,22,1990,0,4,13,83,82,196,0,0,0,0,0,21,127,0,557,10716,72,,,Tennessee,College Stats
1977,1,26,BAL,Randy Burke,WR,22,1981,0,0,0,4,4,57,0,0,0,0,0,0,0,0,30,489,3,,,Kentucky,College Stats
1977,1,27,MIN,Tommy Kramer,QB,22,1990,0,1,7,70,70,129,2012,3651,24777,159,158,214,531,8,1,23,1,,,Rice,College Stats
1977,1,28,GNB,Ezra Johnson,DE,21,1991,0,1,6,48,44,192,0,0,0,0,0,0,0,0,0,0,0,,96.0,Morris Brown,
1977,2,29,TAM,Dave Lewis,LB,22,1983,0,1,4,40,37,97,0,0,0,0,0,0,0,0,0,0,0,10,9.0,USC,
1977,2,30,SEA,Tom Lynch,G,22,1984,0,0,3,30,26,105,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,
1977,2,31,RAM,Nolan Cromwell,DB,22,1987,3,4,9,71,71,161,0,1,0,0,0,7,55,3,0,0,0,37,2.0,Kansas,College Stats
1977,2,32,NYG,Johnny Perkins,WR,24,1983,0,0,3,24,24,71,0,0,0,0,0,3,2,0,163,2611,18,,,Abilene Christian,
1977,2,33,NYJ,Wesley Walker,WR,22,1989,1,2,11,73,73,154,0,0,0,0,0,6,35,0,438,8306,71,,,California,College Stats
1977,2,34,NOR,Mike Fultz,DT,23,1981,0,0,1,8,8,58,0,0,0,0,0,0,0,0,0,0,0,,9.5,Nebraska,
1977,2,35,OAK,Mike Davis,DB,21,1987,0,0,6,37,36,115,0,0,0,0,0,0,0,0,0,0,0,11,14.0,Colorado,
1977,2,36,ATL,R.C. Thielemann,G,22,1988,1,3,10,66,53,157,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas,
1977,2,37,KAN,Tony Reed,RB,22,1981,0,0,4,33,29,71,0,1,0,0,1,581,2340,8,172,1699,2,,,Colorado,College Stats
1977,2,38,HOU,George Reihner,G,22,1982,0,0,2,13,13,27,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,
1977,2,39,GNB,Greg Koch,T,22,1987,0,0,10,56,42,159,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas,
1977,2,40,MIA,Bob Baumhower,NT,22,1986,1,5,9,85,85,130,0,0,0,0,0,0,0,0,0,0,0,1,39.5,Alabama,
