Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,Column_28
1995,6,181,ATL,Travis Hall,DT,23,2005,0,0,6,41,40,150,0,0,0,0,0,0,0,0,0,0,0,349,,42.0,BYU,College Stats
1995,6,182,DEN,Fritz Fequiere,G,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa,
1995,6,183,SDG,Brandon Harrison,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Howard Payne,
1995,6,184,NOR,Lee DeRamus,WR,23,1996,0,0,0,2,2,23,0,0,0,0,0,1,2,0,21,258,1,,,,Wisconsin,College Stats
1995,6,185,BUF,Shannon Clavelle,DE,21,1997,0,0,0,1,,16,0,0,0,0,0,0,0,0,0,0,0,1,,0.5,Colorado,
1995,6,186,DET,Kevin Hickman,TE,24,1998,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,Navy,College Stats
1995,6,187,IND,Brian Gelzheiser,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,
1995,6,188,CAR,Steve Strahan,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
1995,6,189,MIN,John Solomon,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Sam Houston St.,
1995,6,190,OAK,Eli Herring,T,,,0,0,0,,,,,,,,,,,,,,,,,,BYU,
1995,6,191,CAR,Jerry Colquitt,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,College Stats
1995,6,192,DET,Cory Schlesinger,FB,23,2006,0,0,8,13,13,181,0,0,0,0,0,167,473,5,197,1445,9,32,,,Nebraska,College Stats
1995,6,193,CHI,Kenny Gales,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Wisconsin,College Stats
1995,6,194,MIA,Jeff Kopp,LB,24,1999,0,0,0,4,1,63,0,0,0,0,0,0,0,0,0,0,0,12,1,1.0,USC,College Stats
1995,6,195,NWE,Dino Philyaw,RB,24,1999,0,0,0,0,,23,0,0,0,0,0,16,54,1,2,23,0,4,,,Oregon,College Stats
1995,6,196,DEN,Terrell DavisHOF,RB,22,2001,3,3,5,73,73,78,0,0,0,0,0,1655,7607,60,169,1280,5,,,,Georgia,College Stats
1995,6,197,SDG,Craig Whelihan,QB,24,1998,0,0,1,1,1,19,267,557,3160,14,29,31,67,0,0,0,0,,,,Pacific,College Stats
1995,6,198,CHI,Carl Reeves,DE,23,1998,0,0,1,6,6,31,0,0,0,0,0,0,0,0,0,0,0,27,,1.5,North Carolina St.,College Stats
1995,6,199,PIT,Barron Miles,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,College Stats
1995,6,200,SDG,Tony Berti,T,23,1997,0,0,2,11,11,33,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado,
1995,6,201,SFO,Antonio Armstrong,LB,21,1995,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,
1995,6,202,KAN,Bryan Proby,DT,23,1995,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.,
1995,6,203,SEA,Eddie Goines,WR,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.,College Stats
1995,6,204,NYG,Jamal Duff,DE,23,1998,0,0,0,7,2,41,0,0,0,0,0,0,0,0,0,0,0,40,,9.0,San Diego St.,
1995,6,205,ARI,Anthony Bridges,DB,,,0,0,0,,,,,,,,,,,,,,,,,,North Texas,
1995,6,206,NYG,Charles Way,RB,22,1999,0,0,4,15,15,75,0,0,0,0,0,337,1356,10,118,898,4,3,,,Virginia,College Stats
1995,6,207,KAN,Tom Barndt,DT,23,2001,0,0,2,21,17,81,0,0,0,0,0,0,0,0,0,0,0,74,,8.0,Pittsburgh,
1995,6,208,PHI,Fred McCrary,FB,22,2007,0,0,5,6,1,128,0,0,0,0,0,25,31,1,113,646,7,45,,,Mississippi St.,College Stats
1995,7,209,CAR,Chad Cota,DB,24,2002,0,0,5,34,12,125,0,0,0,0,0,0,0,0,0,0,0,407,15,4.0,Oregon,College Stats
1995,7,210,PHI,Kevin Bouie,RB,24,1997,0,0,0,0,,6,0,0,0,0,0,11,26,0,0,0,0,,,,Mississippi St.,College Stats
1995,7,211,HOU,C.J. Richardson,DB,23,1997,0,0,0,1,,15,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats
1995,7,212,ARI,Billy Williams,WR,24,1996,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,College Stats
1995,7,213,CIN,John Walsh,QB,,,0,0,0,,,,,,,,,,,,,,,,,,BYU,College Stats
1995,7,214,STL,Gerald McBurrows,DB,21,2003,0,0,2,19,6,122,0,0,0,0,0,0,0,0,0,0,0,289,5,4.5,Kansas,College Stats
1995,7,215,TAM,Steve Ingram,T,24,1999,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,Maryland,
1995,7,216,SEA,Keif Bryant,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,
1995,7,217,NYJ,Curtis Ceaser,WR,23,1995,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Grambling St.,
1995,7,218,DEN,Steve Russ,LB,22,2000,0,0,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,5,,,Air Force,
1995,7,219,JAX,Curtis Marsh,WR,24,1997,0,0,0,1,1,15,0,0,0,0,0,1,2,0,9,141,0,,,,Utah,College Stats
1995,7,220,STL,Herman O'Berry,DB,24,1996,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon,
1995,7,221,BUF,Tom Nutten,G,24,2005,0,0,5,36,0,78,0,0,0,0,0,0,0,0,0,0,0,,,,Western Michigan,
1995,7,222,DEN,Byron Chamberlain,TE,23,2003,0,1,2,17,7,106,0,0,0,0,0,0,0,0,167,2048,6,6,,,Missouri,College Stats
1995,7,223,IND,Jessie Cox,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Southern,
1995,7,224,ARI,Wesley Leasy,LB,24,1996,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.,
1995,7,225,NYG,Bryne Diehl,P,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
1995,7,226,WAS,Scott Turner,DB,23,2003,0,0,0,9,4,101,0,0,0,0,0,0,0,0,0,0,0,96,5,2.0,Illinois,College Stats
1995,7,227,TAM,Jeff Rodgers,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M-Kingsville,
1995,7,228,DET,Hessley Hempstead,G,23,1997,0,0,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas,
1995,7,229,CHI,Jamal Cox,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
1995,7,230,GNB,Adam Timmerman,G,24,2006,0,2,11,78,21,187,0,0,0,0,0,0,0,0,1,-4,0,,,,South Dakota St.,
1995,7,231,CLE,A.C. Tellison,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
1995,7,232,MIN,Jose White,DT,22,1998,0,0,0,2,,18,0,0,0,0,0,0,0,0,0,0,0,23,,3.0,Howard,
1995,7,233,MIA,Corey Swinson,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Hampton,
1995,7,234,NWE,Carlos Yancy,DB,25,1995,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats
1995,7,235,PIT,Henry Bailey,WR,22,1996,0,0,0,0,,8,0,0,0,0,0,1,-4,0,5,65,0,,,,UNLV,College Stats
1995,7,236,DAL,Oscar Sturgis,DE,24,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina,College Stats
1995,7,237,SDG,Mark Montreuil,DB,23,1997,0,0,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,17,,,Concordia (QB),
1995,7,238,SFO,Herbert Coleman,DE,,,0,0,0,,,,,,,,,,,,,,,,,,,
1995,7,239,STL,Bronzell Miller,DE,23,1995,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,
1995,7,240,STL,J.T. Thomas,WR,23,1998,0,0,0,2,2,51,0,0,0,0,0,1,-1,0,34,400,0,,,,Arizona St.,College Stats
1995,7,241,ARI,Chad Eaton,DT,23,2004,0,0,5,36,,103,0,0,0,0,0,0,0,0,0,0,0,263,,15.5,Washington St.,
1995,7,242,NOR,Travis Davis,DB,22,1999,0,0,2,23,,73,0,0,0,0,0,0,0,0,0,0,0,221,6,3.0,Notre Dame,College Stats
1995,7,243,MIN,Jason Fisk,DT,23,2006,0,0,7,47,8,182,0,0,0,0,0,0,0,0,0,0,0,284,3,19.0,Stanford,
1995,7,244,BUF,Darick Holmes,RB,24,1999,0,0,0,16,11,60,0,0,0,0,0,478,1769,11,73,610,1,,,,Portland St.,
1995,7,245,ATL,John Burrough,DE,23,2002,0,0,0,11,6,89,0,0,0,0,0,0,0,0,0,0,0,62,,4.5,Wyoming,
1995,7,246,MIA,Shannon Myers,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Lenoir-Rhyne,
1995,7,247,PIT,Cole Ford,K,22,1998,0,0,0,4,,38,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
1995,7,248,PHI,Howard Smothers,T,,,0,0,0,,,,,,,,,,,,,,,,,,Bethune-Cookman,
1995,7,249,CAR,Michael Reed,DB,23,1996,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,Boston Col.,College Stats
