Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,Column_28
2025,1,1,TEN,Cam Ward,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
2025,1,2,JAX,Travis Hunter,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,College Stats
2025,1,3,NYG,Abdul Carter,DE,21,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats
2025,1,4,NWE,Will Campbell,OT,21,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
2025,1,5,CLE,Mason Graham,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
2025,1,6,LVR,Ashton Jeanty,RB,21,,0,0,0,,,,,,,,,,,,,,,,,,Boise St.,College Stats
2025,1,7,NYJ,Armand Membou,OL,21,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
2025,1,8,CAR,Tetairoa McMillan,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Arizona,College Stats
2025,1,9,NOR,Kelvin Banks,OL,21,,0,0,0,,,,,,,,,,,,,,,,,,Texas,College Stats
2025,1,10,CHI,Colston Loveland,TE,21,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
2025,1,11,SFO,Mykel Williams,DL,21,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
2025,1,12,DAL,Tyler Booker,OL,21,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
2025,1,13,MIA,Kenneth Grant,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
2025,1,14,IND,Tyler Warren,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats
2025,1,15,ATL,Jalon Walker,DE,21,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
2025,1,16,ARI,Walter Nolen,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats
2025,1,17,CIN,Shemar Stewart,DE,21,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M,College Stats
2025,1,18,SEA,Grey Zabel,OT,23,,0,0,0,,,,,,,,,,,,,,,,,,North Dakota St.,
2025,1,19,TAM,Emeka Egbuka,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
2025,1,20,DEN,Jahdae Barron,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas,College Stats
2025,1,21,PIT,Derrick Harmon,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
2025,1,22,LAC,Omarion Hampton,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,College Stats
2025,1,23,GNB,Matthew Golden,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Texas,College Stats
2025,1,24,MIN,Donovan Jackson,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
2025,1,25,NYG,Jaxson Dart,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats
2025,1,26,ATL,James Pearce,DE,21,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,College Stats
2025,1,27,BAL,Malaki Starks,SAF,21,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
2025,1,28,DET,Tyleik Williams,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
2025,1,29,WAS,Josh Conerly,OL,21,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
2025,1,30,BUF,Maxwell Hairston,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Kentucky,College Stats
2025,1,31,PHI,Jihaad Campbell,LB,21,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
2025,1,32,KAN,Josh Simmons,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
2025,2,33,CLE,Carson Schwesinger,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats
2025,2,34,HOU,Jayden Higgins,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Iowa St.,College Stats
