Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1984,1,1,NWE,Irving Fryar,WR,21,2000,0,5,13,80,31,255,0,1,0,0,0,44,242,1,851,12785,84,,,Nebraska,College Stats
1984,1,2,HOU,Dean Steinkuhler,T,23,1991,0,0,5,36,36,100,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,College Stats
1984,1,3,NYG,Carl Banks,LB,22,1995,1,1,10,68,52,173,0,0,0,0,0,0,0,0,1,22,1,3,39.5,Michigan St.,
1984,1,4,PHI,Kenny Jackson,WR,22,1991,0,0,4,15,15,102,0,0,0,0,0,8,51,0,126,2170,11,,,Penn St.,College Stats
1984,1,5,KAN,Bill Maas,NT,22,1993,0,2,8,52,51,130,0,0,0,0,0,0,0,0,0,0,0,,40.0,Pittsburgh,
1984,1,6,SDG,Mossy Cade,DB,22,1986,0,0,1,8,,30,0,0,0,0,0,0,0,0,0,0,0,5,1.0,Texas,College Stats
1984,1,7,CIN,Ricky Hunley,LB,22,1990,0,0,2,18,,91,0,0,0,0,0,0,0,0,0,0,0,3,2.5,Arizona,College Stats
1984,1,8,IND,Leonard Coleman,DB,22,1989,0,0,1,9,7,49,0,0,0,0,0,0,0,0,0,0,0,6,,Vanderbilt,College Stats
1984,1,9,ATL,Rick Bryan,DE,22,1993,0,0,6,37,37,109,0,0,0,0,0,0,0,0,0,0,0,,29.0,Oklahoma,College Stats
1984,1,10,NYJ,Russell Carter,DB,22,1989,0,0,3,16,12,64,0,0,0,0,0,0,0,0,0,0,0,4,6.0,SMU,College Stats
1984,1,11,CHI,Wilber Marshall,LB,22,1995,2,3,10,99,37,179,0,0,0,0,0,1,1,0,0,0,0,23,45.0,Florida,College Stats
1984,1,12,GNB,Alphonso Carreker,DE,22,1991,0,0,6,36,27,94,0,0,0,0,0,0,0,0,0,0,0,1,24.0,Florida St.,
1984,1,13,MIN,Keith Millard,DT,22,1993,2,2,4,59,55,93,0,0,0,0,0,0,0,0,0,0,0,2,58.0,Washington St.,
1984,1,14,MIA,Jackie Shipp,LB,22,1989,0,0,3,18,17,74,0,0,0,0,0,0,0,0,0,0,0,1,1.0,Oklahoma,
1984,1,15,NYJ,Ron Faurot,DE,22,1985,0,0,1,6,6,20,0,0,0,0,0,0,0,0,0,0,0,,2.0,Arkansas,
1984,1,16,CIN,Pete Koch,NT,22,1989,0,0,1,11,1,58,0,0,0,0,0,0,0,0,0,0,0,,8.0,Maryland,
1984,1,17,STL,Clyde Duncan,WR,23,1985,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,39,1,,,Tennessee,College Stats
1984,1,18,CLE,Don Rogers,DB,21,1985,0,0,2,13,13,31,0,0,0,0,0,0,0,0,0,0,0,2,,UCLA,College Stats
1984,1,19,IND,Ron Solt,G,22,1992,0,1,8,43,27,116,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,
1984,1,20,DET,David Lewis,TE,23,1987,0,0,1,7,6,47,0,0,0,0,0,0,0,0,60,731,8,,,California,College Stats
1984,1,21,KAN,John Alt,T,22,1996,0,2,10,68,68,179,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,College Stats
1984,1,22,SEA,Terry Taylor,DB,23,1995,0,0,7,40,23,149,0,0,0,0,0,0,0,0,0,0,0,25,,Southern Illinois,
1984,1,23,PIT,Louis Lipps,WR,22,1992,0,2,7,54,54,110,1,2,13,1,1,29,388,4,359,6019,39,,,Southern Miss,College Stats
1984,1,24,SFO,Todd Shell,LB,22,1987,0,0,1,12,12,38,0,0,0,0,0,0,0,0,0,0,0,5,7.0,BYU,College Stats
1984,1,25,DAL,Billy Cannon,LB,22,1984,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,College Stats
1984,1,26,BUF,Greg Bell,RB,22,1990,0,1,4,38,18,80,0,1,0,0,0,1204,4959,51,157,1307,7,,,Notre Dame,College Stats
1984,1,27,NYG,William Roberts,G,22,1997,0,1,11,65,55,195,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
1984,1,28,CIN,Brian Blados,T,22,1992,0,0,4,35,34,107,0,0,0,0,0,0,0,0,1,4,0,,,North Carolina,
1984,2,29,HOU,Doug Smith,NT,24,1992,0,0,5,31,31,101,0,0,0,0,0,0,0,0,0,0,0,1,14.0,Auburn,
1984,2,30,TAM,Keith Browner,LB,22,1988,0,0,3,18,10,65,0,0,0,0,0,0,0,0,0,0,0,4,10.5,USC,College Stats
1984,2,31,WAS,Bob Slater,DT,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
1984,2,32,ATL,Scott Case,DB,22,1995,0,1,8,50,50,178,0,0,0,0,0,0,0,0,0,0,0,30,7.5,Oklahoma,College Stats
1984,2,33,SDG,Mike Guendling,LB,22,1985,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,College Stats
1984,2,34,KAN,Scott Radecic,LB,22,1995,0,0,6,36,15,182,0,0,0,0,0,0,0,0,0,0,0,8,7.0,Penn St.,College Stats
1984,2,35,IND,Blaise Winter,DE,22,1994,0,0,5,32,5,102,0,0,0,0,0,0,0,0,0,0,0,,21.0,Syracuse,
1984,2,36,ATL,Thomas Benson,LB,23,1992,0,0,5,37,1,120,0,0,0,0,0,0,0,0,0,0,0,3,12.5,Oklahoma,College Stats
1984,2,37,NYJ,Jim Sweeney,C,22,1999,0,0,11,67,59,228,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,
1984,2,38,CIN,Boomer Esiason,QB,23,1997,1,4,12,106,88,187,2969,5205,37920,247,184,447,1598,7,1,-8,0,,,Maryland,College Stats
1984,2,39,NYJ,Glenn Dennison,TE,22,1987,0,0,0,1,1,18,0,0,0,0,0,1,4,0,18,149,1,,,Miami (FL),College Stats
1984,2,40,DAL,Victor Scott,DB,22,1988,0,0,0,7,7,45,0,0,0,0,0,0,0,0,0,0,0,5,3.0,Colorado,College Stats
1984,2,41,BUF,Eric Richardson,WR,22,1986,0,0,0,1,1,30,0,0,0,0,0,0,0,0,15,250,0,,,San Jose St.,College Stats
1984,2,42,NOR,Jumpy Geathers,DE,24,1996,0,0,1,26,17,183,0,0,0,0,0,0,0,0,0,0,0,,62.0,Wichita St.,
1984,2,43,NWE,Ed Williams,LB,22,1990,0,0,1,9,9,62,0,0,0,0,0,0,0,0,0,0,0,1,2.0,Texas,
1984,2,44,CHI,Ron Rivera,LB,22,1992,0,0,3,33,33,137,0,0,0,0,0,0,0,0,0,0,0,9,7.5,California,College Stats
1984,2,45,STL,Doug Dawson,G,22,1994,0,0,5,32,8,106,0,0,0,0,0,0,0,0,0,0,0,,,Texas,College Stats
1984,2,46,DEN,Andre Townsend,DE,21,1990,0,0,4,28,28,104,0,0,0,0,0,0,0,0,0,0,0,,22.0,Mississippi,
1984,2,47,DET,Pete Mandley,WR,23,1990,0,0,3,21,16,92,0,0,0,0,0,9,48,1,172,2370,12,,,Northern Arizona,
1984,2,48,CLE,Chris Rockins,DB,22,1987,0,0,1,11,11,60,0,0,0,0,0,0,0,0,0,0,0,6,0.5,Oklahoma St.,College Stats
1984,2,49,SEA,Daryl Turner,WR,22,1987,0,0,4,17,17,59,0,0,0,0,0,0,0,0,101,1872,36,,,Michigan St.,College Stats
1984,2,50,CLE,Bruce Davis,WR,21,1987,0,0,0,1,1,15,0,0,0,0,0,1,6,0,7,119,2,,,Baylor,College Stats
1984,2,51,RAI,Sean Jones,DE,21,1996,0,1,9,68,13,201,0,0,0,0,0,0,0,0,0,0,0,1,113.0,Northeastern,
1984,2,52,PIT,Chris Kolodziejski,TE,23,1984,0,0,0,1,1,7,0,0,0,0,0,0,0,0,5,59,0,,,Wyoming,College Stats
1984,2,53,MIA,Jay Brophy,LB,24,1987,0,0,0,8,7,34,0,0,0,0,0,0,0,0,0,0,0,1,2.0,Miami (FL),College Stats
1984,2,54,HOU,Bo Eason,DB,23,1987,0,0,2,11,11,38,0,0,0,0,0,0,0,0,0,0,0,6,3.5,UC Davis,
