Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,Column_28
1996,1,18,STL,Eddie Kennison,WR,23,2008,0,0,12,69,12,179,0,0,0,0,0,39,282,0,548,8345,42,,,,LSU,College Stats
1996,1,19,IND,Marvin HarrisonHOF,WR,24,2008,3,8,12,123,123,190,0,0,0,0,0,10,28,0,1102,14580,128,,,,Syracuse,College Stats
1996,1,20,MIA,Daryl Gardener,DT,23,2003,0,0,7,42,34,102,0,0,0,0,0,0,0,0,0,0,0,213,1,19.0,Baylor,
1996,1,21,SEA,Pete Kendall,G,23,2008,0,0,13,63,31,189,0,0,0,0,0,0,0,0,1,-9,0,1,,,Boston Col.,
1996,1,22,TAM,Marcus Jones,DE,23,2001,0,0,2,22,22,85,0,0,0,0,0,0,0,0,0,0,0,91,,24.0,North Carolina,College Stats
1996,1,23,DET,Jeff Hartings,C,24,2006,1,2,11,70,24,162,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,College Stats
1996,1,24,BUF,Eric Moulds,WR,23,2007,0,3,11,78,73,186,0,0,0,0,0,29,163,0,764,9995,49,1,,,Mississippi St.,College Stats
1996,1,25,PHI,Jermane Mayberry,G,23,2005,0,1,6,46,44,123,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M-Kingsville,
1996,1,26,BAL,Ray LewisHOF,LB,21,2012,7,12,14,160,160,228,0,0,0,0,0,0,0,0,0,0,0,1568,31,41.5,Miami (FL),College Stats
1996,1,27,GNB,John Michels,T,23,1997,0,0,1,9,9,24,0,0,0,0,0,0,0,0,0,0,0,,,,USC,
1996,1,28,KAN,Jerome Woods,DB,23,2005,0,1,7,43,43,128,0,0,0,0,0,0,0,0,0,0,0,446,15,5.0,Memphis,College Stats
1996,1,29,PIT,Jamain Stephens,T,22,2001,0,0,1,7,5,40,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina A&T,
1996,1,30,WAS,Andre Johnson,T,23,1998,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
1996,2,31,NYJ,Alex Van Dyke,WR,22,2000,0,0,0,2,2,42,0,0,0,0,0,0,0,0,26,219,3,3,,,Nevada,College Stats
1996,2,32,ARI,Leeland McElroy,RB,22,1997,0,0,1,5,5,30,0,0,0,0,0,224,729,3,12,73,1,,,,Texas A&M,College Stats
1996,2,33,JAX,Tony Brackens,DE,21,2003,0,1,4,49,49,107,0,0,0,0,0,0,0,0,0,0,0,304,5,55.0,Texas,College Stats
1996,2,34,NYG,Amani Toomer,WR,21,2008,0,0,10,69,69,190,0,1,0,0,0,12,110,1,668,9497,54,1,,,Michigan,College Stats
1996,2,35,TAM,Mike Alstott,RB,22,2006,3,6,9,49,49,158,0,2,0,0,0,1359,5088,58,305,2284,13,,,,Purdue,College Stats
1996,2,36,NWE,Lawyer Milloy,DB,22,2010,1,4,14,78,56,234,0,0,0,0,0,0,0,0,0,0,0,1033,25,21.0,Washington,College Stats
1996,2,37,DAL,Kavika Pittman,DE,21,2003,0,0,5,34,18,108,0,0,0,0,0,0,0,0,0,0,0,159,,18.0,McNeese St.,
1996,2,38,HOU,Bryant Mix,DE,24,1997,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,6,,1.0,Alcorn St.,
1996,2,39,CIN,Marco Battaglia,TE,23,2003,0,0,1,6,6,96,0,0,0,0,0,0,0,0,71,660,2,1,,,Rutgers,College Stats
1996,2,40,NOR,Je'Rod Cherry,DB,23,2004,0,0,0,7,4,127,0,0,0,0,0,0,0,0,0,0,0,112,,3.0,California,College Stats
1996,2,41,SDG,Bryan Still,WR,22,1999,0,0,1,8,8,52,0,0,0,0,0,0,0,0,83,1181,2,,,,Virginia Tech,College Stats
1996,2,42,STL,Tony Banks,QB,23,2005,0,0,5,43,25,96,1278,2356,15315,77,73,246,881,6,0,0,0,,,,Michigan St.,College Stats
1996,2,43,CAR,Muhsin Muhammad,WR,23,2009,1,2,12,83,72,202,0,0,0,0,0,11,64,0,860,11438,62,,,,Michigan St.,College Stats
1996,2,44,DEN,Tory James,DB,23,2006,0,1,5,40,4,158,0,0,0,0,0,0,0,0,0,0,0,372,39,1.0,LSU,College Stats
1996,2,45,MIN,James Manley,DT,22,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Vanderbilt,College Stats
1996,2,46,SFO,Israel Ifeanyi,DE,25,1996,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,USC,
1996,2,47,SEA,Fred Thomas,DB,22,2007,0,0,5,32,3,156,0,0,0,0,0,0,0,0,0,0,0,447,13,5.0,UT Martin,
1996,2,48,HOU,Jason Layman,G,23,1999,0,0,1,11,11,61,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,
1996,2,49,DAL,Randall Godfrey,LB,23,2007,0,0,9,68,23,170,0,0,0,0,0,0,0,0,0,0,0,661,6,17.0,Georgia,
1996,2,50,SDG,Patrick Sapp,LB,23,1999,0,0,1,9,5,63,0,0,0,0,0,0,0,0,0,0,0,73,,2.0,Clemson,College Stats
1996,2,51,IND,Dedric Mathis,DB,22,1997,0,0,0,5,5,29,0,0,0,0,0,0,0,0,0,0,0,70,1,,Houston,College Stats
1996,2,52,CHI,Bobby Engram,WR,23,2009,0,0,7,54,17,176,0,0,0,0,0,5,19,0,650,7751,35,2,,,Penn St.,College Stats
1996,2,53,BUF,Gabe Northern,LB,22,2000,0,0,2,19,18,73,0,0,0,0,0,0,0,0,0,0,0,93,1,10.5,LSU,
1996,2,54,PHI,Jason Dunn,TE,22,2007,0,0,2,7,5,160,0,0,0,0,0,1,-5,0,81,910,11,,,,Eastern Kentucky,
1996,2,55,BAL,DeRon Jenkins,DB,22,2001,0,0,3,17,12,93,0,0,0,0,0,0,0,0,0,0,0,267,3,1.0,Tennessee,College Stats
1996,2,56,GNB,Derrick Mayes,WR,22,2000,0,0,1,17,7,58,0,0,0,0,0,0,0,0,145,1823,16,,,,Notre Dame,College Stats
1996,2,57,OAK,Lance Johnstone,DE,23,2006,0,0,5,40,29,166,0,0,0,0,0,0,0,0,0,0,0,305,2,72.0,Temple,
1996,2,58,KAN,Reggie Tongue,DB,23,2005,0,0,7,47,22,145,0,0,0,0,0,0,0,0,0,0,0,531,15,9.5,Oregon St.,College Stats
1996,2,59,STL,Ernie Conwell,TE,24,2006,0,0,7,17,13,125,0,0,0,0,0,15,81,2,203,2188,15,1,,,Washington,College Stats
1996,2,60,JAX,Michael Cheever,C,23,1997,0,0,0,5,5,17,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia Tech,
1996,2,61,PHI,Brian DawkinsHOF,DB,22,2011,4,9,15,104,94,224,0,0,0,0,0,0,0,0,1,57,1,911,37,26.0,Clemson,College Stats
1996,3,62,NYJ,Ray Mickens,DB,23,2006,0,0,2,21,20,146,0,0,0,0,0,0,0,0,0,0,0,323,11,6.0,Texas A&M,College Stats
1996,3,63,JAX,Aaron Beasley,DB,23,2004,0,0,7,43,31,121,0,0,0,0,0,0,0,0,0,0,0,369,24,8.5,West Virginia,College Stats
1996,3,64,ARI,Johnny McWilliams,TE,23,2000,0,0,1,6,5,74,0,0,0,0,0,0,0,0,73,690,9,,,,USC,College Stats
1996,3,65,DEN,Detron Smith,RB,22,2003,0,1,0,1,1,113,0,0,0,0,0,5,17,0,13,103,2,34,,,Texas A&M,College Stats
1996,3,66,NYG,Roman Oben,T,23,2007,0,0,8,47,18,143,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,
1996,3,67,DAL,Clay Shiver,C,23,1998,0,0,2,14,14,44,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats
1996,3,68,KAN,John Browning,DT,22,2005,0,0,5,39,39,121,0,0,0,0,0,0,0,0,0,0,0,252,1,27.5,West Virginia,
1996,3,69,CIN,Ken Blackman,G,23,1998,0,0,3,17,17,35,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,
1996,3,70,NOR,Brady Smith,DE,23,2005,0,0,6,40,11,143,0,0,0,0,0,0,0,0,0,0,0,217,1,45.0,Colorado St.,College Stats
1996,3,71,TAM,Donnie Abraham,DB,22,2004,0,1,7,52,38,132,0,0,0,0,0,0,0,0,0,0,0,362,38,2.0,East Tennessee St.,
1996,3,72,PIT,Steve Conley,LB,24,1998,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,6,1,4.0,Arkansas,
1996,3,73,CAR,Winslow Oliver,RB,23,2000,0,0,0,6,4,64,0,0,0,0,0,56,215,0,29,265,0,1,,,New Mexico,College Stats
1996,3,74,HOU,Terry Killens,LB,22,2002,0,0,0,8,6,97,0,0,0,0,0,0,0,0,0,0,0,71,,1.0,Penn St.,College Stats
1996,3,75,MIN,Moe Williams,RB,22,2005,0,0,1,29,25,132,0,0,0,0,0,435,1826,21,154,1511,4,38,,,Kentucky,College Stats
1996,3,76,DET,Ryan Stewart,DB,22,2000,0,0,0,3,3,41,0,0,0,0,0,0,0,0,0,0,0,23,1,1.0,Georgia Tech,College Stats
1996,3,77,SEA,Robert Barr,T,,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,
1996,3,78,DEN,Mark Campbell,DT,23,1997,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,4,,,Florida,
1996,3,79,MIA,Dorian Brew,DB,22,1997,0,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,7,,,Kansas,College Stats
1996,3,80,MIA,Karim Abdul-Jabbar,RB,22,2000,0,0,3,24,22,61,0,0,0,0,0,1004,3411,33,90,586,2,,,,UCLA,College Stats
1996,3,81,SDG,Brian Roche,TE,23,1998,0,0,0,1,1,22,0,0,0,0,0,0,0,0,13,111,0,,,,San Jose St.,College Stats
1996,3,82,IND,Scott Slutzker,TE,23,1999,0,0,0,1,0,41,0,0,0,0,0,0,0,0,15,196,1,2,,,Iowa,College Stats
1996,3,83,STL,Jerald Moore,RB,21,2000,0,0,0,5,4,42,0,0,0,0,0,207,705,6,20,142,0,4,,,Oklahoma,College Stats
1996,3,84,ATL,Shannon Brown,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,
1996,3,85,PHI,Bobby Hoying,QB,23,2000,0,0,1,3,3,22,244,456,2544,11,15,42,156,0,0,0,0,,,,Ohio St.,College Stats
1996,3,86,NWE,Tedy Bruschi,LB,23,2008,0,1,9,70,70,189,0,0,0,0,0,0,0,0,0,0,0,680,12,30.5,Arizona,College Stats
1996,3,87,BUF,Matt Stevens,DB,23,2003,0,0,2,24,6,108,0,0,0,0,0,0,0,0,0,0,0,229,13,1.0,Appalachian St.,
1996,3,88,CAR,J.C. Price,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
1996,3,89,SFO,Terrell OwensHOF,WR,22,2010,5,6,13,121,76,219,0,0,0,0,0,39,251,3,1078,15934,153,,,,Chattanooga,
1996,3,90,GNB,Mike Flanagan,C,22,2007,0,1,6,40,31,121,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,
1996,3,91,SEA,Reggie Brown,RB,23,2000,0,0,1,2,2,61,0,0,0,0,0,18,46,0,36,237,1,2,,,Fresno St.,College Stats
1996,3,92,PIT,Jon Witman,RB,24,2001,0,0,3,4,4,85,0,0,0,0,0,37,129,0,39,263,0,2,,,Penn St.,College Stats
1996,3,93,GNB,Tyrone Williams,DB,23,2004,0,0,6,42,40,120,0,0,0,0,0,0,0,0,0,0,0,398,19,2.0,Nebraska,College Stats
1996,3,94,DAL,Stepfret Williams,WR,23,1998,0,0,0,3,2,26,0,0,0,0,0,0,0,0,37,421,2,,,,La-Monroe,College Stats
1996,3,95,DAL,Mike Ulufale,DT,24,1996,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,BYU,College Stats
1996,4,96,TAM,Jason Odom,T,22,1999,0,0,2,17,17,46,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats
1996,4,97,MIN,Hunter Goodwin,TE,23,2003,0,0,2,1,1,119,0,0,0,0,0,0,0,0,37,265,2,4,,,Texas A&M,
1996,4,98,KAN,Donnie Edwards,LB,23,2008,0,1,11,83,44,197,0,0,0,0,0,0,0,0,0,0,0,1135,28,23.5,UCLA,
1996,4,99,SEA,Phillip Daniels,DE,23,2010,0,0,11,68,18,201,0,0,0,0,0,0,0,0,0,0,0,393,1,62.0,Georgia,College Stats
1996,4,100,DEN,Jeff Lewis,QB,23,2000,0,0,0,2,1,12,28,54,210,0,2,21,78,0,0,0,0,,,,Northern Arizona,
1996,4,101,NWE,Heath Irwin,G,23,2002,0,0,1,17,9,87,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado,College Stats
1996,4,102,WAS,Stephen Davis,RB,22,2006,0,3,6,56,41,143,0,0,0,0,0,1945,8052,65,179,1494,4,,,,Auburn,College Stats
1996,4,103,NOR,Ricky Whittle,RB,24,1996,0,0,0,1,1,10,0,0,0,0,0,20,52,0,26,162,0,,,,Oregon,College Stats
1996,4,104,TAM,Eric Austin,DB,23,1996,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Jackson St.,
1996,4,105,STL,Percell Gaskins,LB,24,1997,0,0,0,3,2,27,0,0,0,0,0,0,0,0,0,0,0,24,,,Kansas St.,College Stats
1996,4,106,CAR,Norbert Davidds-Garrido,T,23,2000,0,0,3,20,19,68,0,0,0,0,0,0,0,0,0,0,0,,,,USC,
1996,4,107,HOU,Kendrick Burton,DE,23,1996,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,,,Alabama,
1996,4,108,CIN,Jevon Langford,DE,22,2001,0,0,0,8,8,66,0,0,0,0,0,0,0,0,0,0,0,89,1,3.5,Oklahoma St.,
1996,4,109,HOU,Jon Runyan,T,22,2009,0,1,12,79,22,207,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,
1996,4,110,JAX,Reggie Barlow,WR,23,2003,0,0,0,8,8,82,0,0,0,0,0,0,0,0,39,522,1,,,,Alabama St.,
1996,4,111,CAR,Emmanuel McDaniel,DB,24,2003,0,0,0,10,4,75,0,0,0,0,0,0,0,0,0,0,0,147,8,1.0,East Carolina,College Stats
1996,4,112,ARI,Aaron Graham,C,23,2002,0,0,2,19,17,92,0,0,0,0,0,0,0,0,0,0,0,1,,,Nebraska,
1996,4,113,MIA,Kirk Pointer,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Austin Peay St.,
1996,4,114,SDG,Charlie Jones,WR,23,1999,0,0,2,13,13,54,0,0,0,0,0,9,73,0,129,1736,9,,,,Fresno St.,College Stats
1996,4,115,IND,Brian Milne,RB,23,2000,0,0,2,3,,63,0,0,0,0,0,36,126,4,57,324,1,10,,,Penn St.,College Stats
1996,4,116,CHI,Paul Grasmanis,DT,22,2005,0,0,0,12,4,104,0,0,0,0,0,0,0,0,0,0,0,116,,12.0,Notre Dame,
1996,4,117,ATL,Richard Huntley,RB,23,2002,0,0,1,15,0,63,0,1,0,0,0,364,1701,11,62,477,4,16,,,Winston-Salem St.,
1996,4,118,MIA,Stanley Pritchett,FB,22,2004,0,0,4,13,8,121,0,0,0,0,0,149,549,5,162,1244,8,4,,,South Carolina,College Stats
1996,4,119,NWE,Chris Sullivan,DE,23,2000,0,0,1,14,11,78,0,0,0,0,0,0,0,0,0,0,0,74,,3.0,Boston Col.,
1996,4,120,BUF,Sean Moran,LB,23,2003,0,0,0,12,7,120,0,0,0,0,0,0,0,0,0,0,0,101,2,10.5,Colorado St.,
1996,4,121,PHI,Ray Farmer,LB,22,1998,0,0,1,9,9,32,0,0,0,0,0,0,0,0,0,0,0,50,1,2.0,Duke,College Stats
1996,4,122,DEN,Darrius Johnson,DB,23,2003,0,0,0,6,6,63,0,0,0,0,0,0,0,0,0,0,0,37,2,1.0,Oklahoma,College Stats
1996,4,123,GNB,Chris Darkins,DB,22,1997,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,Minnesota,College Stats
1996,4,124,NWE,Kantroy Barber,RB,22,1999,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,West Virginia,College Stats
1996,4,125,MIA,LaCurtis Jones,LB,24,1996,0,0,0,1,,10,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor,
1996,4,126,PIT,Earl Holmes,LB,23,2005,0,0,9,56,39,140,0,0,0,0,0,0,0,0,0,0,0,684,1,11.5,Florida A&M,
1996,4,127,ATL,Juran Bolden,DB,22,2006,0,0,2,14,8,109,0,0,0,0,0,0,0,0,0,0,0,160,10,1.0,Mississippi Delta CC,
1996,4,128,SFO,Daryl Price,DE,23,1997,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,2,,,Colorado,
1996,4,129,DET,Brad Ford,DB,22,1996,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,5,,,Alabama,College Stats
1996,4,130,NYG,Danny Kanell,QB,22,2003,0,0,2,14,9,43,491,956,5129,31,34,44,49,0,0,0,0,,,,Florida St.,College Stats
1996,4,131,SEA,Eric Unverzagt,LB,23,1997,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,College Stats
1996,4,132,PIT,Jahine Arnold,WR,23,1999,0,0,0,1,1,13,0,0,0,0,0,1,-3,0,6,76,0,,,,Fresno St.,College Stats
1996,5,133,NYJ,Marcus Coleman,DB,22,2006,0,0,7,41,22,152,0,0,0,0,0,0,0,0,2,51,1,422,25,,Texas Tech,College Stats
1996,5,134,MIA,Jerris McPhail,RB,24,1998,0,0,0,7,7,26,0,0,0,0,0,23,174,1,54,544,1,,,,East Carolina,College Stats
1996,5,135,KAN,Joe Horn,WR,24,2007,0,4,8,70,5,163,1,3,14,0,0,14,54,0,603,8744,58,3,,,Itawamba (MS),
1996,5,136,NOR,Mercury Hayes,WR,23,1997,0,0,0,1,1,13,0,0,0,0,0,2,7,0,4,101,0,,,,Michigan,College Stats
1996,5,137,ARI,James Dexter,T,23,2000,0,0,2,15,13,49,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,
1996,5,138,WAS,Leomont Evans,DB,22,1999,0,0,2,13,13,59,0,0,0,0,0,0,0,0,0,0,0,123,3,1.0,Clemson,College Stats
1996,5,139,NWE,John Elmore,G,,,0,0,0,,,,,,,,,,,,,,,,,,Texas,
1996,5,140,TAM,Jason Maniecki,DT,24,1998,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,Wisconsin,
1996,5,141,STL,Fred Miller,T,23,2008,0,0,10,62,15,192,0,0,0,0,0,0,0,0,0,0,0,1,,,Baylor,
1996,5,142,CAR,Marquette Smith,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Central Florida,
1996,5,143,HOU,Rayna Stewart,DB,23,2000,0,0,0,10,4,71,0,0,0,0,0,0,0,0,0,0,0,68,2,0.5,Northern Arizona,
1996,5,144,CIN,Greg Myers,DB,23,2000,0,0,2,14,12,64,0,0,0,0,0,0,0,0,0,0,0,190,4,,Colorado St.,College Stats
1996,5,145,NOR,Tom Ackerman,G,24,2003,0,0,2,14,10,105,0,0,0,0,0,0,0,0,0,0,0,,,,Eastern Washington,
1996,5,146,JAX,Jimmy Herndon,T,23,2002,0,0,0,6,,54,0,0,0,0,0,0,0,0,0,0,0,,,,Houston,
1996,5,147,PHI,Whit Marshall,LB,23,1999,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,2,,,Georgia,
1996,5,148,MIN,Sean Boyd,DB,23,1996,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,2,,,North Carolina,College Stats
1996,5,149,NWE,Christian Peter,DT,23,2002,0,0,2,19,,81,0,0,0,0,0,0,0,0,0,0,0,103,,3.5,Nebraska,
1996,5,150,MIA,Shane Burton,DE,22,2003,0,0,2,30,8,125,0,0,0,0,0,0,0,0,0,0,0,147,3,18.0,Tennessee,College Stats
1996,5,151,IND,Steve Martin,DT,22,2004,0,0,3,26,3,127,0,0,0,0,0,0,0,0,0,0,0,200,,8.0,Missouri,
1996,5,152,CHI,Chris Villarrial,G,23,2006,0,0,10,49,34,155,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana (PA),
1996,5,153,BAL,Jermaine Lewis,WR,21,2004,1,2,2,22,21,111,1,1,3,0,0,30,148,0,143,2129,17,1,,,Maryland,College Stats
1996,5,154,MIA,Zach ThomasHOF,LB,23,2008,5,7,12,115,111,184,0,0,0,0,0,0,0,0,0,0,0,1107,17,20.5,Texas Tech,College Stats
1996,5,155,SDG,Junior Soli,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,
1996,5,156,BUF,Raymond Jackson,DB,23,2001,0,0,0,5,3,73,0,0,0,0,0,0,0,0,0,0,0,47,6,,Colorado St.,
1996,5,157,DAL,Kenneth McDaniel,T,,,0,0,0,,,,,,,,,,,,,,,,,,Norfolk St.,
1996,5,158,DET,Kerwin Waldroup,DE,22,1998,0,0,3,16,16,40,0,0,0,0,0,0,0,0,0,0,0,69,,5.0,Michigan,
1996,5,159,DEN,Patrick Jeffers,WR,23,2001,0,0,1,17,0,46,0,0,0,0,0,2,16,0,98,1563,14,,,,Virginia,College Stats
1996,5,160,SFO,Iheanyi Uwaezuoke,WR,23,2000,0,0,0,5,4,60,0,0,0,0,0,0,0,0,29,374,1,10,,,California,College Stats
1996,5,161,ARI,Harry Stamps,T,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,
1996,5,162,ARI,Dell McGee,DB,23,1998,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Auburn,College Stats
1996,5,163,PIT,Israel Raybon,DE,23,1997,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,6,,1.5,North Alabama,
1996,5,164,ATL,Gary Bandy,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,
1996,5,165,NOR,Terry Guess,WR,21,1996,0,0,0,0,0,3,0,0,0,0,0,2,-4,0,2,69,1,,,,Gardner-Webb,
1996,5,166,OAK,La'Roi Glover,DT,22,2008,1,6,11,89,0,193,0,0,0,0,0,0,0,0,0,0,0,437,2,83.5,San Diego St.,
1996,5,167,DAL,Alan Campos,LB,23,1996,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,1,,,Louisville,College Stats
1996,6,168,NYJ,Hugh Hunter,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Hampton,
1996,6,169,ARI,Mike Foley,DT,,,0,0,0,,,,,,,,,,,,,,,,,,New Hampshire,
1996,6,170,JAX,John Fisher,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Missouri Western St.,
1996,6,171,NYG,Doug Colman,LB,23,2000,0,0,0,5,3,64,0,0,0,0,0,0,0,0,0,0,0,40,,,Nebraska,College Stats
1996,6,172,BAL,Dexter Daniels,LB,22,1996,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,
1996,6,173,NWE,Chris Griffin,TE,,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico,College Stats
1996,6,174,WAS,Kelvin Kinney,DE,23,1998,0,0,1,6,6,18,0,0,0,0,0,0,0,0,0,0,0,25,,1.0,Virginia St.,
1996,6,175,STL,Derrick Harris,RB,23,2001,0,0,2,1,1,44,0,0,0,0,0,17,43,0,17,81,2,11,,,Miami (FL),College Stats
1996,6,176,KAN,Dietrich Jells,WR,24,1999,0,0,0,1,,41,0,0,0,0,0,2,9,0,14,247,2,2,,,Pittsburgh,College Stats
1996,6,177,HOU,Anthony Dorsett,DB,22,2003,0,0,2,23,4,118,0,0,0,0,0,0,0,0,0,0,0,212,3,2.0,Pittsburgh,College Stats
1996,6,178,CIN,Tom Tumulty,LB,23,1998,0,0,1,7,7,31,0,0,0,0,0,0,0,0,0,0,0,74,,1.5,Pittsburgh,
1996,6,179,NOR,Keno Hills,G,23,1998,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,,,,Louisiana,
1996,6,180,TAM,Nilo Silvan,WR,22,1996,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,College Stats
1996,6,181,DEN,Tony Veland,DB,23,1998,0,0,0,3,1,27,0,0,0,0,0,0,0,0,0,0,0,20,1,,Nebraska,College Stats
1996,6,182,NYG,Scott Galyon,LB,22,2002,0,0,0,9,6,95,0,0,0,0,0,0,0,0,0,0,0,104,1,6.0,Tennessee,College Stats
1996,6,183,OAK,Tim Hall,RB,22,1997,0,0,0,1,1,18,0,0,0,0,0,26,127,0,1,9,0,,,,Robert Morris,
1996,6,184,SEA,Reggie Green,G,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
