Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1976,1,1,TAM,Lee Roy SelmonHOF,DE,21,1984,1,6,9,78,78,121,0,0,0,0,0,0,0,0,0,0,0,,78.5,Oklahoma,College Stats
1976,1,2,SEA,Steve Niehaus,DT,21,1979,0,0,1,9,8,39,0,0,0,0,0,0,0,0,0,0,0,,10.5,Notre Dame,College Stats
1976,1,3,NOR,Chuck Muncie,RB,23,1984,0,3,7,72,34,110,4,7,126,4,0,1561,6702,71,263,2323,3,,,California,College Stats
1976,1,4,SDG,Joe Washington,RB,22,1985,0,1,4,58,4,119,5,11,179,3,1,1195,4839,12,395,3413,18,,,Oklahoma,College Stats
1976,1,5,NWE,Mike HaynesHOF,DB,23,1989,2,9,12,109,65,177,0,0,0,0,0,0,0,0,0,0,0,46,2.0,Arizona St.,
1976,1,6,NYJ,Richard Todd,QB,22,1985,0,0,7,61,56,119,1610,2967,20610,124,161,259,932,14,1,1,0,,,Alabama,College Stats
1976,1,7,CLE,Mike Pruitt,RB,22,1986,0,2,8,59,55,152,0,0,0,0,0,1844,7378,51,270,1860,5,,,Purdue,College Stats
1976,1,8,CHI,Dennis Lick,T,22,1981,0,0,4,27,27,79,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,College Stats
1976,1,9,ATL,Bubba Bean,RB,22,1979,0,0,3,13,13,40,1,2,49,1,1,405,1528,6,59,494,2,,,Texas A&M,College Stats
1976,1,10,DET,James Hunter,DB,22,1982,0,0,6,41,41,86,0,0,0,0,0,0,0,0,0,0,0,27,4.0,Grambling St.,
1976,1,11,CIN,Billy Brooks,WR,23,1981,0,0,3,17,17,55,0,0,0,0,0,3,-17,0,96,1720,7,,,Oklahoma,College Stats
1976,1,12,NWE,Pete Brock,C,22,1987,0,0,6,42,42,154,0,0,0,0,0,0,0,0,1,6,1,,,Colorado,
1976,1,13,NYG,Troy Archer,DT,21,1978,0,0,2,16,16,38,0,0,0,0,0,0,0,0,0,0,0,,16.5,Colorado,
1976,1,14,KAN,Rod Walters,G,22,1980,0,0,0,7,7,55,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,
1976,1,15,DEN,Tom Glassic,G,22,1983,0,0,7,36,36,105,0,0,0,0,0,0,0,0,0,0,0,,,Virginia,
