Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,Column_28
2017,1,15,IND,Malik Hooker,S,21,2024,0,0,5,24,13,100,0,0,0,0,0,0,0,0,0,0,0,233,14,,Ohio St.,College Stats
2017,1,16,BAL,Marlon Humphrey,CB,21,2024,2,4,7,58,58,116,0,0,0,0,0,0,0,0,0,0,0,353,19,6.0,Alabama,College Stats
2017,1,17,WAS,Jonathan Allen,DE,22,2024,0,2,7,50,50,109,0,0,0,0,0,0,0,0,0,0,0,241,1,42.0,Alabama,College Stats
2017,1,18,TEN,Adoree' Jackson,CB,21,2024,0,0,6,28,15,97,0,0,0,0,0,5,55,0,0,0,0,330,4,,USC,College Stats
2017,1,19,TAM,O.J. Howard,TE,22,2022,0,0,4,13,12,72,0,0,0,0,0,0,0,0,129,1882,17,,,,Alabama,College Stats
2017,1,20,DEN,Garett Bolles,T,25,2024,0,0,7,45,45,116,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,College Stats
2017,1,21,DET,Jarrad Davis,LB,22,2022,0,0,3,22,20,68,0,0,0,0,0,0,0,0,0,0,0,226,1,11.0,Florida,College Stats
2017,1,22,MIA,Charles Harris,OLB,22,2024,0,0,2,16,4,103,0,0,0,0,0,0,0,0,0,0,0,112,,19.5,Missouri,College Stats
2017,1,23,NYG,Evan Engram,TE,23,2024,0,2,8,34,18,108,0,0,0,0,0,16,93,1,496,4922,25,2,,,Mississippi,College Stats
2017,1,24,OAK,Gareon Conley,CB,22,2019,0,0,1,9,7,31,0,0,0,0,0,0,0,0,0,0,0,65,4,,Ohio St.,College Stats
2017,1,25,CLE,Jabrill Peppers,S,21,2024,0,0,5,31,11,99,0,0,0,0,0,0,0,0,0,0,0,331,7,5.5,Michigan,College Stats
2017,1,26,ATL,Takkarist McKinley,DE,21,2024,0,0,2,16,13,71,0,0,0,0,0,0,0,0,0,0,0,67,,20.5,UCLA,College Stats
2017,1,27,BUF,Tre'Davious White,CB,22,2024,1,2,5,48,48,93,0,0,0,0,0,0,0,0,0,0,0,258,18,3.0,LSU,College Stats
2017,1,28,DAL,Taco Charlton,DE,22,2022,0,0,0,9,6,60,0,0,0,0,0,0,0,0,0,0,0,54,,11.5,Michigan,College Stats
2017,1,29,CLE,David Njoku,TE,21,2024,0,1,5,26,26,106,0,0,0,0,0,4,-6,0,351,3769,30,2,,,Miami (FL),College Stats
2017,1,30,PIT,T.J. Watt,OLB,22,2024,4,7,8,90,90,121,0,0,0,0,0,0,0,0,0,0,0,331,7,108.0,Wisconsin,College Stats
2017,1,31,SFO,Reuben Foster,LB,23,2018,0,0,2,8,8,16,0,0,0,0,0,0,0,0,0,0,0,84,,,Alabama,College Stats
2017,1,32,NOR,Ryan Ramczyk,T,23,2023,1,0,6,64,64,101,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,College Stats
2017,2,33,GNB,Kevin King,CB,22,2024,0,0,3,16,15,66,0,0,0,0,0,0,0,0,0,0,0,164,7,1.0,Washington,College Stats
2017,2,34,JAX,Cam Robinson,T,21,2024,0,0,6,40,35,101,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats
2017,2,35,SEA,Malik McDowell,DT,21,2021,0,0,1,6,,15,0,0,0,0,0,0,0,0,0,0,0,19,,3.0,Michigan St.,College Stats
2017,2,36,ARI,Budda Baker,S,21,2024,2,7,7,58,58,122,0,0,0,0,0,0,0,0,0,0,0,621,7,9.5,Washington,College Stats
2017,2,37,BUF,Zay Jones,WR,22,2024,0,0,3,25,8,115,1,2,29,0,0,8,24,0,295,3112,18,3,,,East Carolina,College Stats
2017,2,38,LAC,Forrest Lamp,G,23,2021,0,0,1,8,8,26,0,0,0,0,0,0,0,0,0,0,0,,,,Western Kentucky,College Stats
2017,2,39,NYJ,Marcus Maye,S,24,2024,0,0,5,29,21,92,0,0,0,0,0,0,0,0,0,0,0,307,9,4.5,Florida,College Stats
2017,2,40,CAR,Curtis Samuel,WR,21,2024,0,0,5,29,17,105,0,0,0,0,0,126,729,7,348,3636,23,7,,,Ohio St.,College Stats
2017,2,41,MIN,Dalvin Cook,RB,22,2024,0,4,5,52,51,90,0,0,0,0,0,1357,6227,47,237,1882,5,2,,,Florida St.,College Stats
2017,2,42,NOR,Marcus Williams,S,20,2024,0,0,8,32,24,108,0,0,0,0,0,0,0,0,0,0,0,344,20,1.0,Utah,College Stats
2017,2,43,PHI,Sidney Jones,CB,21,2023,0,0,2,12,5,60,0,0,0,0,0,0,0,0,0,0,0,115,4,,Washington,College Stats
2017,2,44,LAR,Gerald Everett,TE,23,2024,0,0,3,22,10,124,0,0,0,0,0,12,61,1,292,2869,19,1,,,South Alabama,College Stats
2017,2,45,CHI,Adam Shaheen,TE,22,2021,0,0,1,4,2,55,0,0,0,0,0,0,0,0,50,509,7,1,,,Ashland,
2017,2,46,IND,Quincy Wilson,CB,21,2022,0,0,0,4,4,33,0,0,0,0,0,0,0,0,0,0,0,49,2,,Florida,College Stats
2017,2,47,BAL,Tyus Bowser,OLB,22,2024,0,0,1,21,18,98,0,0,0,0,0,0,0,0,0,0,0,99,4,19.5,Houston,College Stats
2017,2,48,CIN,Joe Mixon,RB,21,2024,0,2,6,56,49,111,0,1,0,0,0,1816,7428,60,319,2448,14,1,,,Oklahoma,College Stats
2017,2,49,WAS,Ryan Anderson,OLB,23,2022,0,0,0,6,6,57,0,0,0,0,0,0,0,0,0,0,0,56,,6.0,Alabama,College Stats
2017,2,50,TAM,Justin Evans,S,22,2023,0,0,2,10,8,43,0,0,0,0,0,0,0,0,0,0,0,119,4,,Texas A&M,College Stats
2017,2,51,DEN,DeMarcus Walker,DE,22,2024,0,0,2,24,6,100,0,0,0,0,0,0,0,0,0,0,0,117,,26.5,Florida St.,College Stats
2017,2,52,CLE,DeShone Kizer,QB,21,2018,0,0,1,6,5,18,275,518,3081,11,24,82,458,5,0,0,0,,,,Notre Dame,College Stats
2017,2,53,DET,Teez Tabor,CB,21,2023,0,0,0,5,3,39,0,0,0,0,0,0,0,0,0,0,0,47,,,Florida,College Stats
2017,2,54,MIA,Raekwon McMillan,LB,21,2024,0,0,2,15,9,72,0,0,0,0,0,0,0,0,0,0,0,172,,1.0,Ohio St.,College Stats
2017,2,55,NYG,Dalvin Tomlinson,DT,23,2024,0,0,8,46,23,125,0,0,0,0,0,0,0,0,0,0,0,168,,19.0,Alabama,College Stats
2017,2,56,OAK,Obi Melifonwu,S,23,2018,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,9,,,Connecticut,College Stats
2017,2,57,HOU,Zach Cunningham,LB,22,2024,0,0,5,36,29,102,0,0,0,0,0,0,0,0,0,0,0,448,1,6.5,Vanderbilt,College Stats
2017,2,58,SEA,Ethan Pocic,C,22,2024,0,0,4,30,19,101,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats
2017,2,59,KAN,Tanoh Kpassagnon,DE,23,2024,0,0,2,21,14,104,0,0,0,0,0,0,0,0,0,0,0,94,,16.5,Villanova,
2017,2,60,DAL,Chidobe Awuzie,CB,22,2024,0,0,5,27,14,94,0,0,0,0,0,0,0,0,0,0,0,290,7,,Colorado,College Stats
2017,2,61,GNB,Josh Jones,S,22,2022,0,0,1,11,5,70,0,0,0,0,0,0,0,0,0,0,0,193,2,3.0,North Carolina St.,College Stats
2017,2,62,PIT,JuJu Smith-Schuster,WR,20,2024,0,1,4,41,30,104,0,0,0,0,0,4,22,1,448,5279,32,2,,,USC,College Stats
2017,2,63,BUF,Dion Dawkins,G,23,2024,0,4,8,66,66,128,0,0,0,0,0,0,0,0,2,8,2,2,,,Temple,College Stats
2017,2,64,CAR,Taylor Moton,G,23,2024,0,0,7,43,43,129,0,0,0,0,0,0,0,0,0,0,0,2,,,Western Michigan,College Stats
2017,3,65,CLE,Larry Ogunjobi,DT,23,2024,0,0,7,44,20,124,0,0,0,0,0,0,0,0,0,0,0,199,,27.5,Charlotte,College Stats
2017,3,66,SFO,Ahkello Witherspoon,CB,22,2024,0,0,3,21,12,90,0,0,0,0,0,0,0,0,0,0,0,198,12,,Colorado,College Stats
2017,3,67,NOR,Alvin Kamara,RB,22,2024,0,5,6,76,76,115,1,1,13,0,0,1543,6779,60,573,4762,25,,,,Tennessee,College Stats
2017,3,68,JAX,Dawuane Smoot,DE,22,2024,0,0,0,17,15,110,0,0,0,0,0,0,0,0,0,0,0,106,,25.0,Illinois,College Stats
2017,3,69,LAR,Cooper Kupp,WR,24,2024,1,1,6,60,60,104,0,4,0,0,0,26,139,1,634,7776,57,3,,,Eastern Washington,
2017,3,70,MIN,Pat Elflein,C,23,2022,0,0,3,26,20,65,0,0,0,0,0,0,0,0,0,0,0,1,,,Ohio St.,College Stats
2017,3,71,LAC,Dan Feeney,G,23,2024,0,0,4,32,27,120,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana,College Stats
2017,3,72,TEN,Taywan Taylor,WR,22,2020,0,0,0,6,6,35,0,0,0,0,0,8,43,0,53,697,2,4,,,Western Kentucky,College Stats
2017,3,73,CIN,Jordan Willis,OLB,22,2022,0,0,0,8,4,69,0,0,0,0,0,0,0,0,0,0,0,55,,10.5,Kansas St.,College Stats
2017,3,74,BAL,Chris Wormley,DE,23,2024,0,0,3,17,8,87,0,0,0,0,0,0,0,0,0,0,0,82,,11.0,Michigan,College Stats
2017,3,75,ATL,Duke Riley,LB,23,2024,0,0,2,19,7,124,0,0,0,0,0,0,0,0,0,0,0,169,1,2.0,LSU,College Stats
2017,3,76,NOR,Alex Anzalone,LB,22,2024,0,0,4,30,9,95,0,0,0,0,0,0,0,0,0,0,0,339,3,10.5,Florida,College Stats
2017,3,77,CAR,Daeshon Hall,DE,22,2019,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,6,,1.5,Texas A&M,College Stats
2017,3,78,BAL,Tim Williams,OLB,23,2019,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,13,,2.0,Alabama,College Stats
2017,3,79,NYJ,ArDarius Stewart,WR,23,2017,0,0,0,1,1,15,0,0,0,0,0,7,27,0,6,82,0,,,,Alabama,College Stats
2017,3,80,IND,Tarell Basham,DE,23,2022,0,0,1,13,1,82,0,0,0,0,0,0,0,0,0,0,0,70,1,11.0,Ohio,College Stats
2017,3,81,WAS,Fabian Moreau,CB,23,2024,0,0,4,20,8,113,0,0,0,0,0,0,0,0,0,0,0,217,7,,UCLA,College Stats
2017,3,82,DEN,Carlos Henderson,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Louisiana Tech,College Stats
2017,3,83,NWE,Derek Rivers,DE,23,2021,0,0,0,4,2,24,0,0,0,0,0,0,0,0,0,0,0,11,,3.5,Youngstown St.,
2017,3,84,TAM,Chris Godwin,WR,21,2024,0,1,6,51,51,111,0,1,0,0,0,13,74,2,579,7266,39,8,,,Penn St.,College Stats
2017,3,85,NWE,Antonio Garcia,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Troy,College Stats
2017,3,86,KAN,Kareem Hunt,RB,22,2024,0,1,3,49,29,104,0,0,0,0,0,1230,5164,47,249,2066,17,,,,Toledo,College Stats
2017,3,87,NYG,Davis Webb,QB,22,2022,0,0,0,1,1,2,23,40,168,1,0,8,38,1,0,0,0,,,,California,College Stats
2017,3,88,OAK,Eddie Vanderdoes,DT,22,2019,0,0,1,5,5,19,0,0,0,0,0,0,0,0,0,0,0,18,,,UCLA,College Stats
2017,3,89,HOU,D'Onta Foreman,RB,21,2024,0,0,1,17,2,63,0,0,0,0,0,623,2558,14,40,396,3,,,,Texas,College Stats
2017,3,90,SEA,Shaquill Griffin,DB,22,2024,0,1,5,30,21,106,0,0,0,0,0,0,0,0,0,0,0,324,9,1.0,Central Florida,College Stats
2017,3,91,LAR,John Johnson,S,21,2024,0,0,5,29,19,105,0,0,0,0,0,0,0,0,0,0,0,370,15,1.0,Boston Col.,College Stats
2017,3,92,DAL,Jourdan Lewis,CB,22,2024,0,0,3,23,23,115,0,0,0,0,0,2,12,0,0,0,0,275,10,9.5,Michigan,College Stats
2017,3,93,GNB,Montravius Adams,DT,22,2024,0,0,1,15,4,96,0,0,0,0,0,0,0,0,0,0,0,61,,2.5,Auburn,College Stats
2017,3,94,PIT,Cameron Sutton,CB,22,2024,0,0,3,21,16,110,0,0,0,0,0,0,0,0,0,0,0,200,9,2.0,Tennessee,College Stats
2017,3,95,SEA,Lano Hill,S,21,2020,0,0,0,5,5,42,0,0,0,0,0,0,0,0,0,0,0,41,,,Michigan,College Stats
2017,3,96,DET,Kenny Golladay,WR,23,2022,0,1,4,27,23,73,0,0,0,0,0,2,17,0,226,3670,22,,,,Northern Illinois,College Stats
2017,3,97,MIA,Cordrea Tankersley,CB,23,2020,0,0,1,4,4,19,0,0,0,0,0,0,0,0,0,0,0,28,,,Clemson,College Stats
2017,3,98,ARI,Chad Williams,WR,22,2019,0,0,1,1,1,17,0,0,0,0,0,3,42,0,20,202,1,,,,Grambling St.,
2017,3,99,PHI,Rasul Douglas,CB,22,2024,0,0,3,27,6,120,0,0,0,0,0,0,0,0,0,0,0,356,19,2.0,West Virginia,College Stats
2017,3,100,TEN,Jonnu Smith,TE,22,2024,0,1,5,27,10,124,0,1,0,0,0,19,126,1,307,3307,28,,,,Florida International,College Stats
2017,3,101,DEN,Brendan Langley,CB,22,2018,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,6,,,Lamar,
2017,3,102,SEA,Nazair Jones,DT,22,2018,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,12,1,2.0,North Carolina,College Stats
2017,3,103,NOR,Trey Hendrickson,OLB,22,2024,1,4,5,56,10,110,0,0,0,0,0,0,0,0,0,0,0,151,,77.0,Florida Atlantic,College Stats
2017,3,104,SFO,C.J. Beathard,QB,23,2023,0,0,0,9,8,32,340,563,3886,19,14,64,266,4,0,0,0,,,,Iowa,College Stats
2017,3,105,PIT,James Conner,RB,22,2024,0,2,6,48,17,107,0,0,0,0,0,1361,5970,59,281,2217,11,2,,,Pittsburgh,College Stats
2017,3,106,SEA,Amara Darboh,WR,23,2017,0,0,0,1,1,16,0,0,0,0,0,0,0,0,8,71,0,2,,,Michigan,College Stats
2017,3,107,TAM,Kendell Beckwith,ILB,22,2017,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,60,,1.0,LSU,College Stats
2017,4,108,GNB,Vince Biegel,LB,24,2021,0,0,1,5,1,43,0,0,0,0,0,0,0,0,0,0,0,42,1,2.5,Wisconsin,College Stats
2017,4,109,MIN,Jaleel Johnson,DT,23,2023,0,0,1,16,12,86,0,0,0,0,0,0,0,0,0,0,0,76,,7.5,Iowa,College Stats
2017,4,110,JAX,Dede Westbrook,WR,23,2021,0,0,1,14,13,55,0,1,0,0,0,14,125,0,170,1788,9,1,,,Oklahoma,College Stats
2017,4,111,SEA,Tedric Thompson,S,22,2021,0,0,2,9,8,38,0,0,0,0,0,0,0,0,0,0,0,63,3,,Colorado,College Stats
2017,4,112,CHI,Eddie Jackson,S,23,2024,1,2,7,45,45,111,0,0,0,0,0,0,0,0,0,0,0,373,15,2.0,Alabama,College Stats
2017,4,113,LAC,Rayshawn Jenkins,S,23,2024,0,0,6,31,11,122,0,0,0,0,0,0,0,0,0,0,0,344,10,5.5,Miami (FL),College Stats
2017,4,114,WAS,Samaje Perine,RB,21,2024,0,0,1,24,5,110,0,0,0,0,0,474,1922,9,179,1513,7,16,,,Oklahoma,College Stats
2017,4,115,ARI,Dorian Johnson,G,22,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh,College Stats
2017,4,116,CIN,Carl Lawson,OLB,22,2024,0,0,2,20,10,89,0,0,0,0,0,0,0,0,0,0,0,76,,32.0,Auburn,College Stats
2017,4,117,LAR,Josh Reynolds,WR,22,2024,0,0,3,25,9,116,0,0,0,0,0,8,36,0,233,3127,20,7,,,Texas A&M,College Stats
2017,4,118,PHI,Mack Hollins,WR,23,2024,0,0,2,17,3,112,1,1,4,0,0,4,40,0,162,2069,15,20,,,North Carolina,College Stats
2017,4,119,CHI,Tarik Cohen,RB,22,2020,1,1,2,21,21,51,2,3,22,2,0,264,1101,5,209,1575,9,1,,,North Carolina A&T,
2017,4,120,MIN,Ben Gedeon,ILB,22,2019,0,0,1,15,15,39,0,0,0,0,0,0,0,0,0,0,0,60,,,Michigan,College Stats
2017,4,121,SFO,Joe Williams,RB,24,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
2017,4,122,BAL,Nico Siragusa,G,23,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,College Stats
2017,4,123,WAS,Montae Nicholson,S,21,2019,0,0,1,10,10,35,0,0,0,0,0,0,0,0,0,0,0,92,3,,Michigan St.,College Stats
2017,4,124,DET,Jalen Reeves-Maybin,LB,22,2024,0,1,1,17,15,114,1,1,31,0,0,3,4,0,0,0,0,155,,1.5,Tennessee,College Stats
2017,4,125,LAR,Samson Ebukam,OLB,22,2023,0,0,6,36,19,113,0,0,0,0,0,0,0,0,0,0,0,176,1,33.0,Eastern Washington,
2017,4,126,CLE,Howard Wilson,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,Houston,College Stats
2017,4,127,DET,Michael Roberts,TE,23,2018,0,0,0,1,1,23,0,0,0,0,0,0,0,0,13,146,3,,,,Toledo,College Stats
2017,4,128,CIN,Josh Malone,WR,21,2020,0,0,1,1,1,26,0,0,0,0,0,3,14,0,11,91,1,,,,Tennessee,College Stats
2017,4,129,OAK,David Sharpe,T,21,2023,0,0,0,4,3,45,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats
2017,4,130,HOU,Julién Davenport,T,22,2021,0,0,2,16,10,60,0,0,0,0,0,0,0,0,0,0,0,,,,Bucknell,
2017,4,131,NWE,Deatrich Wise Jr.,DE,23,2024,0,0,3,38,38,126,0,0,0,0,0,0,0,0,0,0,0,177,,34.0,Arkansas,College Stats
2017,4,132,PHI,Donnel Pumphrey,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,College Stats
2017,4,133,DAL,Ryan Switzer,WR,22,2019,0,0,0,3,1,41,0,0,0,0,0,10,26,0,50,321,1,,,,North Carolina,College Stats
2017,4,134,GNB,Jamaal Williams,RB,22,2024,0,0,3,33,19,117,0,0,0,0,0,1069,4122,32,187,1310,8,8,,,BYU,College Stats
2017,4,135,PIT,Joshua Dobbs,QB,22,2024,0,0,0,9,0,23,344,549,3281,17,15,100,520,8,0,0,0,,,,Tennessee,College Stats
2017,4,136,ATL,Sean Harlow,G,22,2023,0,0,0,5,0,41,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.,College Stats
2017,4,137,IND,Zach Banner,T,23,2021,0,0,0,2,,30,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
2017,4,138,CIN,Ryan Glasgow,DT,23,2020,0,0,0,3,3,26,0,0,0,0,0,0,0,0,0,0,0,21,,,Michigan,College Stats
2017,4,139,KAN,Jehu Chesson,WR,23,2018,0,0,0,0,0,24,0,0,0,0,0,1,-4,0,3,25,0,6,,,Michigan,College Stats
2017,4,140,NYG,Wayne Gallman,RB,22,2021,0,0,1,12,11,61,0,0,0,0,0,366,1548,9,81,519,2,5,,,Clemson,College Stats
2017,4,141,NYJ,Chad Hansen,WR,22,2020,0,0,0,3,1,20,0,0,0,0,0,0,0,0,26,330,1,1,,,California,College Stats
2017,4,142,HOU,Carlos Watkins,DT,23,2024,0,0,1,20,9,87,0,0,0,0,0,0,0,0,0,0,0,76,1,6.0,Clemson,College Stats
2017,4,143,IND,Marlon Mack,RB,21,2022,0,0,2,20,19,55,0,0,0,0,0,583,2568,21,65,547,3,,,,South Florida,College Stats
2017,4,144,IND,Grover Stewart,DT,23,2024,0,0,6,37,37,124,0,0,0,0,0,0,0,0,0,0,0,193,,12.5,Albany State (GA),
2017,5,145,DEN,Jake Butt,TE,22,2020,0,0,0,1,1,8,0,0,0,0,0,0,0,0,10,90,0,1,,,Michigan,College Stats
2017,5,146,SFO,George Kittle,TE,23,2024,2,6,7,57,57,113,0,0,0,0,0,12,71,0,538,7380,45,3,,,Iowa,College Stats
2017,5,147,CHI,Jordan Morgan,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Kutztown (PA),
2017,5,148,JAX,Blair Brown,LB,23,2018,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,13,,0.5,Ohio,College Stats
2017,5,149,ATL,Damontae Kazee,CB,24,2024,0,0,4,22,12,107,0,0,0,0,0,0,0,0,0,0,0,251,17,,San Diego St.,College Stats
2017,5,150,NYJ,Jordan Leggett,TE,22,2018,0,0,0,1,1,15,0,0,0,0,0,0,0,0,14,114,1,,,,Clemson,College Stats
2017,5,151,LAC,Desmond King,S,22,2024,1,0,4,27,16,108,0,0,0,0,0,0,0,0,0,0,0,344,9,9.5,Iowa,College Stats
2017,5,152,CAR,Corn Elder,CB,22,2021,0,0,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,36,,,Miami (FL),College Stats
2017,5,153,CIN,Jake Elliott,K,22,2024,0,1,2,22,,130,0,1,0,0,1,0,0,0,0,0,0,2,,,Memphis,College Stats
2017,5,154,WAS,Jeremy Sprinkle,TE,23,2021,0,0,2,2,2,76,0,0,0,0,0,0,0,0,37,332,3,8,,,Arkansas,College Stats
2017,5,155,TEN,Jayon Brown,LB,22,2022,0,0,3,26,23,74,0,0,0,0,0,0,0,0,0,0,0,280,4,9.5,UCLA,College Stats
2017,5,156,ATL,Brian Hill,RB,21,2021,0,0,0,9,8,48,0,0,0,0,0,209,982,3,38,313,1,7,,,Wyoming,College Stats
2017,5,157,ARI,Will Holden,T,23,2021,0,0,0,5,3,27,0,0,0,0,0,0,0,0,0,0,0,,,,Vanderbilt,College Stats
2017,5,158,IND,Nate Hairston,CB,23,2022,0,0,1,9,5,61,0,0,0,0,0,0,0,0,0,0,0,83,2,2.0,Temple,College Stats
2017,5,159,BAL,Jermaine Eluemunor,G,22,2024,0,0,3,23,2,102,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,College Stats
2017,5,160,CLE,Roderick Johnson,T,21,2020,0,0,0,5,,29,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats
2017,5,161,IND,Anthony Walker,LB,22,2024,0,0,5,36,22,99,0,0,0,0,0,0,0,0,0,0,0,362,4,5.5,Northwestern,College Stats
2017,5,162,TAM,Jeremy McNichols,RB,21,2024,0,0,0,7,,54,0,0,0,0,0,145,625,5,49,322,1,6,,,Boise St.,College Stats
2017,5,163,BUF,Matt Milano,LB,23,2024,1,1,4,53,53,94,0,0,0,0,0,0,0,0,0,0,0,338,10,10.5,Boston Col.,College Stats
2017,5,164,MIA,Isaac Asiata,G,24,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,College Stats
2017,5,165,DET,Jamal Agnew,CB,22,2023,1,1,0,19,13,82,0,1,0,0,0,33,263,1,77,746,5,29,,,San Diego,
2017,5,166,PHI,Shelton Gibson,WR,23,2019,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,59,0,2,,,West Virginia,College Stats
2017,5,167,NYG,Avery Moss,DE,22,2019,0,0,1,4,2,22,0,0,0,0,0,0,0,0,0,0,0,22,,,Youngstown St.,
2017,5,168,OAK,Marquel Lee,LB,21,2021,0,0,1,9,9,45,0,0,0,0,0,0,0,0,0,0,0,71,,,Wake Forest,College Stats
2017,5,169,HOU,Treston Decoud,S,24,2018,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,,Oregon St.,College Stats
2017,5,170,MIN,Rodney Adams,WR,22,2021,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,South Florida,College Stats
2017,5,171,BUF,Nathan Peterman,QB,23,2023,0,0,0,3,2,15,85,160,712,4,13,24,87,1,0,0,0,,,,Pittsburgh,College Stats
2017,5,172,DEN,Isaiah McKenzie,WR,22,2023,0,0,2,15,0,93,1,1,12,1,0,50,244,4,152,1427,11,4,,,Georgia,College Stats
2017,5,173,PIT,Brian Allen,DB,23,2021,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,4,,,Utah,College Stats
2017,5,174,ATL,Eric Saubert,TE,23,2024,0,0,0,2,0,101,0,0,0,0,0,0,0,0,47,389,3,12,,,Drake,
2017,5,175,GNB,DeAngelo Yancey,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Purdue,College Stats
2017,5,176,CIN,JJ Dielman,C,23,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
2017,5,177,SFO,Trent Taylor,WR,23,2024,0,0,0,7,6,80,0,0,0,0,0,5,13,0,88,845,3,,,,Louisiana Tech,College Stats
2017,5,178,MIA,Davon Godchaux,DT,22,2024,0,0,6,45,13,120,0,0,0,0,0,0,0,0,0,0,0,205,,5.5,LSU,College Stats
2017,5,179,ARI,T.J. Logan,RB,23,2019,0,0,0,0,0,22,0,0,0,0,0,5,12,0,9,50,0,2,,,North Carolina,College Stats
