Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,Column_28
1994,2,45,ATL,Bert Emanuel,WR,23,2001,0,0,6,39,30,103,0,1,0,0,1,7,13,0,351,4852,28,,,,Rice,College Stats
1994,2,46,DAL,Larry AllenHOF,G,22,2007,6,11,13,101,96,203,0,0,0,0,0,0,0,0,0,0,0,,,,Sonoma St.,
1994,2,47,NYG,Thomas Randolph,DB,23,1999,0,0,2,17,15,95,0,0,0,0,0,0,0,0,0,0,0,181,6,,Kansas St.,College Stats
1994,2,48,BUF,Bucky Brooks,DB,23,1998,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,12,,,North Carolina,College Stats
1994,2,49,RAM,Toby Wright,DB,23,1999,0,0,3,17,17,59,0,0,0,0,0,1,9,0,0,0,0,228,7,2.0,Nebraska,College Stats
1994,2,50,PIT,Brentson Buckner,DT,22,2005,0,0,8,51,16,174,0,0,0,0,0,0,0,0,0,0,0,309,2,31.0,Clemson,College Stats
1994,2,51,DEN,Allen Aldridge,LB,22,2001,0,0,7,40,20,128,0,0,0,0,0,0,0,0,0,0,0,351,1,10.5,Houston,
1994,2,52,RAI,James Folston,LB,23,2000,0,0,0,8,8,84,0,0,0,0,0,0,0,0,1,-1,0,46,,3.0,La-Monroe,
1994,2,53,SFO,Kevin Mitchell,LB,23,2003,0,0,2,18,4,144,0,0,0,0,0,0,0,0,0,0,0,192,2,6.5,Syracuse,
1994,2,54,MIA,Aubrey Beavers,LB,23,1996,0,0,0,7,7,39,0,0,0,0,0,0,0,0,0,0,0,44,3,,Oklahoma,
1994,2,55,MIN,Fernando Smith,DE,23,2000,0,0,2,21,16,80,0,0,0,0,0,0,0,0,0,0,0,105,,20.0,Jackson St.,
1994,2,56,RAM,Brad Ottis,DE,22,2000,0,0,1,11,2,81,0,0,0,0,0,0,0,0,0,0,0,105,,4.0,Wayne State (NE),
1994,2,57,DET,Van Malone,DB,24,1997,0,0,1,9,9,55,0,0,0,0,0,0,0,0,0,0,0,62,3,,Texas,College Stats
1994,2,58,KAN,Donnell Bennett,RB,21,2001,0,0,2,14,13,102,0,0,0,0,0,529,1941,17,66,352,1,,,,Miami (FL),College Stats
1994,2,59,NYG,Jason Sehorn,DB,23,2003,0,0,5,37,36,117,0,0,0,0,0,0,0,0,0,0,0,377,19,5.5,USC,College Stats
1994,2,60,HOU,Jeremy Nunley,DE,22,1994,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats
1994,2,61,BUF,Lonnie Johnson,TE,23,1999,0,0,4,13,12,88,0,0,0,0,0,1,6,0,163,1587,6,7,,,Florida St.,College Stats
1994,2,62,SFO,Tyronne Drakeford,DB,23,2001,0,0,2,20,13,97,0,0,0,0,0,0,0,0,0,0,0,219,16,3.0,Virginia Tech,College Stats
1994,2,63,SDG,Vaughn Parker,T,23,2004,0,0,7,38,38,122,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,College Stats
1994,2,64,BUF,Sam Rogers,LB,24,2003,0,0,7,44,36,133,0,0,0,0,0,0,0,0,0,0,0,271,2,30.0,Colorado,
1994,2,65,MIA,Tim Ruddy,C,22,2003,0,1,9,61,61,156,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,
1994,3,66,CIN,Jeff Cothran,FB,23,1996,0,0,2,3,3,39,0,0,0,0,0,57,191,1,19,117,1,,,,Ohio St.,College Stats
1994,3,67,IND,Jason Mathews,T,23,2004,0,0,2,26,17,144,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,
1994,3,68,WAS,Tydus Winans,WR,22,1996,0,0,0,4,4,25,0,0,0,0,0,1,5,0,23,421,2,,,,Fresno St.,College Stats
1994,3,69,TAM,Harold Bishop,TE,24,1998,0,0,0,1,0,34,0,0,0,0,0,0,0,0,19,161,0,,,,LSU,College Stats
1994,3,70,SDG,Andre Coleman,WR,21,1998,0,0,1,10,10,58,0,0,0,0,0,2,0,0,43,602,3,,,,Kansas St.,College Stats
1994,3,71,RAM,Keith Lyle,DB,22,2002,0,0,6,36,34,136,0,0,0,0,0,5,47,0,0,0,0,412,31,5.0,Virginia,College Stats
1994,3,72,ATL,Anthony Phillips,DB,23,1998,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,50,2,,Texas A&M-Kingsville,
1994,3,73,SEA,Lamar Smith,RB,23,2003,0,0,4,33,9,115,1,4,20,1,0,1322,4853,38,159,1255,7,,,,Houston,College Stats
1994,3,74,CHI,Jim Flanigan,DT,23,2003,0,0,6,46,40,145,0,0,0,0,0,1,0,0,3,7,3,260,1,46.0,Notre Dame,
1994,3,75,CLE,Romeo Bandison,DT,23,1996,0,0,0,1,,14,0,0,0,0,0,0,0,0,0,0,0,5,,,Oregon,
1994,3,76,ARI,Rich Braham,C,23,2006,0,0,10,55,,146,0,0,0,0,0,0,0,0,0,0,0,,,,West Virginia,
1994,3,77,PHI,Joe Panos,G,23,2000,0,0,4,27,18,83,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,
1994,3,78,NWE,Ervin Collier,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Florida A&M,
1994,3,79,NOR,Winfred Tubbs,LB,23,2000,0,1,6,41,25,98,0,0,0,0,0,0,0,0,0,0,0,475,8,10.5,Texas,College Stats
1994,3,80,RAI,Calvin Jones,RB,23,1996,0,0,0,1,1,16,0,0,0,0,0,27,112,0,2,6,0,,,,Nebraska,College Stats
1994,3,81,BUF,Marlo Perry,LB,22,1999,0,0,1,12,12,76,0,0,0,0,0,0,0,0,0,0,0,136,2,1.5,Jackson St.,
1994,3,82,SDG,Willie Clark,DB,22,1998,0,0,0,8,5,59,0,0,0,0,0,0,0,0,0,0,0,96,4,,Notre Dame,College Stats
1994,3,83,RAM,James Bostic,RB,22,1999,0,0,0,0,,11,0,0,0,0,0,5,19,0,5,8,0,3,,,Auburn,College Stats
1994,3,84,GNB,LeShon Johnson,RB,23,1999,0,0,1,12,3,62,0,0,0,0,0,253,955,5,43,434,2,4,,,Northern Illinois,College Stats
1994,3,85,SFO,Doug Brien,K,23,2005,0,0,0,28,2,154,0,0,0,0,0,0,0,0,0,0,0,3,,,California,College Stats
1994,3,86,CIN,Steve Shine,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern,College Stats
1994,3,87,SFO,Cory Fleming,WR,23,1995,0,0,0,1,,18,0,0,0,0,0,0,0,0,6,83,0,,,,Tennessee,College Stats
1994,3,88,PIT,Jason Gildon,LB,22,2004,1,3,8,75,75,167,0,0,0,0,0,0,0,0,0,0,0,389,2,80.0,Oklahoma St.,College Stats
1994,3,89,ARI,Eric England,DE,23,1996,0,0,0,3,3,37,0,0,0,0,0,0,0,0,0,0,0,16,,,Texas A&M,
1994,3,90,NWE,Joe Burch,C,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Southern,
1994,3,91,PIT,Bam Morris,RB,22,1999,0,0,2,28,10,74,0,0,0,0,0,974,3809,35,103,790,1,,,,Texas Tech,College Stats
1994,3,92,KAN,Lake Dawson,WR,22,1997,0,0,2,12,12,43,0,0,0,0,0,4,15,0,103,1406,10,,,,Notre Dame,College Stats
1994,3,93,DET,Shane Bonham,DT,23,1999,0,0,0,6,5,76,0,0,0,0,0,0,0,0,0,0,0,33,,4.0,Tennessee,
1994,3,94,NYJ,Lou Benfatti,DT,23,1995,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,14,,,Penn St.,College Stats
1994,3,95,NYG,Gary Downs,RB,22,2000,0,0,0,2,2,70,0,0,0,0,0,45,149,0,9,66,0,5,,,North Carolina St.,College Stats
1994,3,96,KAN,Chris Penn,WR,23,1999,0,0,1,15,6,70,0,0,0,0,0,1,-1,0,148,1945,12,1,,,Tulsa,College Stats
1994,3,97,WAS,Joe Patton,T,22,1998,0,0,3,25,25,61,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama A&M,
1994,3,98,BUF,Corey Louchiey,T,22,1997,0,0,0,8,8,45,0,0,0,0,0,0,0,0,1,0,0,,,,South Carolina,
1994,3,99,ATL,Alai Kalaniuvalu,G,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.,
1994,3,100,RAM,Ernest Jones,DT,23,1999,0,0,0,2,,29,0,0,0,0,0,0,0,0,0,0,0,20,,3.5,Oregon,
1994,3,101,HOU,Malcolm Floyd,WR,21,1997,0,0,0,2,2,49,0,0,0,0,0,0,0,0,26,351,2,,,,Fresno St.,College Stats
1994,3,102,DAL,George Hegamin,T,21,2000,0,0,1,10,6,64,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.,
1994,3,103,PHI,Eric Zomalt,DB,22,1996,0,0,0,4,3,40,0,0,0,0,0,0,0,0,0,0,0,24,,,California,College Stats
1994,4,104,CIN,Corey Sawyer,DB,22,1999,0,0,0,11,11,65,0,0,0,0,0,0,0,0,0,0,0,145,11,3.5,Florida St.,College Stats
1994,4,105,WAS,Kurt Haws,TE,24,1994,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,College Stats
1994,4,106,IND,Bradford Banta,TE,23,2004,0,0,0,0,0,156,0,0,0,0,0,0,0,0,2,13,0,16,,,USC,College Stats
1994,4,107,ARI,Perry Carter,DB,23,1998,0,0,0,3,,28,0,0,0,0,0,0,0,0,0,0,0,45,,,Southern Miss,
1994,4,108,RAM,Chris Brantley,WR,23,1996,0,0,0,0,0,25,0,0,0,0,0,0,0,0,9,76,1,,,,Rutgers,College Stats
1994,4,109,DAL,Willie Jackson,WR,23,2002,0,0,3,30,,113,0,0,0,0,0,4,16,0,284,3641,24,,,,Florida,College Stats
1994,4,110,SEA,Larry Whigham,DB,22,2002,0,2,0,15,,136,0,0,0,0,0,0,0,0,0,0,0,141,4,5.0,La-Monroe,
1994,4,111,ATL,Perry Klein,QB,23,1994,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,,,,C.W. Post,College Stats
1994,4,112,MIA,Ronnie Woolfork,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,
1994,4,113,ARI,John Reece,DB,23,1995,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,College Stats
1994,4,114,CHI,Raymont Harris,RB,23,2000,0,0,3,21,18,54,0,0,0,0,0,684,2509,16,114,739,1,,,,Ohio St.,College Stats
1994,4,115,ARI,Terry Irving,LB,23,1998,0,0,0,10,10,70,0,0,0,0,0,0,0,0,0,0,0,102,,1.0,McNeese St.,
1994,4,116,NOR,Doug Nussmeier,QB,23,1997,0,0,0,2,2,5,46,82,455,1,4,11,36,0,0,0,0,,,,Idaho,
1994,4,117,NYJ,Orlando Parker,WR,22,1994,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,7,0,,,,Troy,
1994,4,118,ATL,Mitch Davis,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
1994,4,119,HOU,Mike Davis,DB,22,1995,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,2,,,Cincinnati,College Stats
1994,4,120,RAI,Austin Robbins,DT,23,2000,0,0,1,10,2,80,0,0,0,0,0,0,0,0,0,0,0,61,,6.0,North Carolina,
1994,4,121,NWE,John Burke,TE,23,1998,0,0,0,2,2,60,0,0,0,0,0,0,0,0,28,273,0,,,,Virginia Tech,College Stats
1994,4,122,PIT,Ta'ase Faumui,DE,23,1995,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,,,Hawaii,
1994,4,123,DEN,Randy Fuller,DB,24,1999,0,0,0,6,1,64,0,0,0,0,0,0,0,0,0,0,0,74,1,3.0,Tennessee St.,
1994,4,124,DET,Vaughn Bryant,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,College Stats
1994,4,125,MIN,Mike Wells,DT,23,2001,0,0,4,31,,115,0,0,0,0,0,0,0,0,1,13,0,192,1,6.5,Iowa,College Stats
1994,4,126,GNB,Gabe Wilkins,DE,23,1999,0,0,3,22,17,84,0,0,0,0,0,0,0,0,0,0,0,84,1,13.5,Gardner-Webb,
1994,4,127,KAN,Bracy Walker,DB,23,2005,0,0,3,25,3,167,0,0,0,0,0,0,0,0,0,0,0,309,8,2.0,North Carolina,College Stats
1994,4,128,NYG,Chris Maumalanga,DT,22,1996,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,6,,,Kansas,
1994,4,129,HOU,Sean Jackson,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
1994,4,130,BUF,Sean Crocker,DB,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,College Stats
1994,4,131,DAL,DeWayne Dotson,LB,23,1997,0,0,0,2,,25,0,0,0,0,0,0,0,0,1,4,0,,,,Mississippi,
1994,5,132,CIN,Trent Pollard,T,21,1995,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,,,,Eastern Washington,
1994,5,133,IND,John Covington,DB,22,1994,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,Notre Dame,College Stats
1994,5,134,MIN,Shelly Hammonds,DB,23,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,Penn St.,College Stats
1994,5,135,NWE,Pat O'Neill,P,23,1995,0,0,0,2,2,25,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse,College Stats
1994,5,136,TAM,Pete Pierson,T,23,2002,0,0,1,14,14,102,0,0,0,0,0,0,0,0,0,0,0,,,,Washington,
1994,5,137,SDG,Aaron Laing,TE,23,1997,0,0,0,1,0,32,0,0,0,0,0,0,0,0,18,147,1,,,,New Mexico St.,College Stats
1994,5,138,ATL,Harrison Houston,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
1994,5,139,ARI,Anthony Redmon,G,23,2000,0,0,4,27,16,79,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,
1994,5,140,PIT,Myron Bell,DB,22,2001,0,0,3,19,14,112,0,0,0,0,0,0,0,0,0,0,0,219,4,6.5,Michigan St.,College Stats
1994,5,141,CLE,Issac Booth,DB,23,1996,0,0,0,4,3,35,0,0,0,0,0,0,0,0,0,0,0,55,2,,California,
1994,5,142,NOR,Herman Carroll,DE,23,1994,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.,
1994,5,143,NOR,Craig Novitsky,G,23,1996,0,0,0,7,7,41,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,
1994,5,144,PHI,Marvin Goodwin,DB,,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats
1994,5,145,SDG,Rodney Harrison,DB,21,2008,2,2,10,69,39,186,0,0,0,0,0,0,0,0,0,0,0,920,34,30.5,Western Illinois,
1994,5,146,GNB,Terry Mickens,WR,23,1999,0,0,0,8,3,79,0,0,0,0,0,0,0,0,70,851,4,4,,,Florida A&M,
1994,5,147,MIA,William Gaines,DT,23,1997,0,0,1,12,1,51,0,0,0,0,0,0,0,0,0,0,0,60,,2.0,Florida,
1994,5,148,PIT,Gary Brown,T,23,1996,0,0,0,5,,25,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia Tech,College Stats
1994,5,149,GNB,Dorsey Levens,RB,24,2004,0,1,3,54,47,144,0,2,0,0,0,1243,4955,36,304,2334,17,,,,Georgia Tech,College Stats
1994,5,150,SDG,Darren Krein,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),
1994,5,151,KAN,James Burton,DB,23,1997,0,0,0,5,,45,0,0,0,0,0,0,0,0,0,0,0,63,1,,Fresno St.,College Stats
1994,5,152,NYJ,Horace Morris,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,
1994,5,153,SFO,Tony Peterson,LB,22,1999,0,0,0,5,4,87,0,0,0,0,0,0,0,0,0,0,0,6,,1.0,Notre Dame,
1994,5,154,DET,Tony Semple,G,23,2002,0,0,4,22,22,112,0,0,0,0,0,0,0,0,0,0,0,,,,Memphis,
1994,5,155,NYG,Chad Bratzke,DE,22,2003,0,0,7,48,24,129,0,0,0,0,0,0,0,0,0,0,0,300,,56.5,Eastern Kentucky,
1994,5,156,KAN,Rob Waldrop,DT,22,1994,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Arizona,College Stats
1994,5,157,HOU,Roderick Lewis,TE,23,1997,0,0,2,2,2,45,0,0,0,0,0,0,0,0,28,221,0,,,,Arizona,College Stats
1994,5,158,BUF,A.J. Ofodile,TE,20,1999,0,0,0,0,,24,0,0,0,0,0,0,0,0,4,25,0,,,,Missouri,College Stats
1994,5,159,RAI,Roosevelt Patterson,G,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,
1994,5,160,SDG,Tony Vinson,RB,23,1999,0,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,,,,Towson,College Stats
1994,5,161,HOU,Jim Reid,T,23,1995,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia,
1994,6,162,CIN,Kimo von Oelhoffen,DE,23,2007,0,0,9,56,8,197,0,0,0,0,0,0,0,0,0,0,0,257,,26.5,Boise St.,
1994,6,163,WAS,Dexter Nottage,DE,23,1997,0,0,0,7,7,48,0,0,0,0,0,0,0,0,0,0,0,58,,6.0,Florida A&M,
1994,6,164,IND,Lamont Warren,RB,21,2002,0,0,0,16,9,96,0,4,0,0,1,287,922,8,146,1270,5,3,,,Colorado,College Stats
1994,6,165,TAM,Bernard Carter,LB,23,1995,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,2,,,East Carolina,
1994,6,166,NWE,Steve Hawkins,WR,23,1994,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,22,0,,,,Western Michigan,College Stats
1994,6,167,RAM,Rickey Brady,TE,23,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,College Stats
1994,6,168,NWE,Max Lane,T,23,2000,0,0,4,33,33,100,0,0,0,0,0,0,0,0,0,0,0,,,,Navy,College Stats
1994,6,169,GNB,Jay Kearney,WR,,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia,College Stats
1994,6,170,CHI,Lloyd Hill,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech,College Stats
1994,6,171,CLE,Robert Strait,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
1994,6,172,ARI,Terry Samuels,TE,23,1995,0,0,0,0,0,20,0,0,0,0,0,1,1,0,10,76,0,,,,Kentucky,College Stats
1994,6,173,NYJ,Fred Lester,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama A&M,
1994,6,174,PHI,Ryan McCoy,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Houston,
1994,6,175,GNB,Ruffin Hamilton,LB,23,1999,0,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,15,,,Tulane,College Stats
1994,6,176,NOR,Derrell Mitchell,WR,22,1994,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,13,0,,,,Texas Tech,College Stats
1994,6,177,MIA,Brant Boyer,LB,23,2003,0,0,1,18,1,130,0,1,0,0,0,1,7,0,0,0,0,248,6,13.0,Arizona,
1994,6,178,PIT,Jim Miller,QB,23,2002,0,0,2,16,1,37,610,1046,6387,36,31,55,4,0,0,0,0,,,,Michigan St.,College Stats
1994,6,179,MIN,Andrew Jordan,TE,22,2001,0,0,2,7,7,92,0,0,0,0,0,0,0,0,100,772,4,,,,Western Carolina,
1994,6,180,PIT,Eric Ravotti,LB,23,1996,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,12,,2.0,Penn St.,
1994,6,181,GNB,Bill Schroeder,WR,23,2004,0,0,5,39,32,111,0,1,0,0,0,3,17,0,304,4583,28,,,,Wisconsin–LaCrosse,
1994,6,182,SFO,Lee Woodall,LB,24,2001,0,2,7,44,36,124,0,0,0,0,0,0,0,0,0,0,0,359,6,10.0,West Chester,
1994,6,183,DET,Jocelyn Borgella,DB,23,1996,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,College Stats
1994,6,184,CIN,Jerry Reynolds,T,24,1998,0,0,0,2,,25,0,0,0,0,0,0,0,0,0,0,0,,,,UNLV,
1994,6,185,KAN,Anthony Daigle,RB,24,1994,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Fresno St.,College Stats
1994,6,186,NYG,Jason Winrow,G,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,
