Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1990,1,1,IND,Jeff George,QB,22,2001,0,0,9,66,16,131,2298,3967,27602,154,113,168,307,2,0,0,0,,,Illinois,College Stats
1990,1,2,NYJ,Blair Thomas,RB,22,1995,0,0,3,20,18,64,1,1,16,1,0,533,2236,7,71,513,2,,,Penn St.,College Stats
1990,1,3,SEA,Cortez KennedyHOF,DT,22,2000,3,8,9,97,97,167,0,0,0,0,0,0,0,0,0,0,0,3,58.0,Miami (FL),
1990,1,4,TAM,Keith McCants,DE,22,1995,0,0,2,20,14,88,0,0,0,0,0,0,0,0,0,0,0,1,13.5,Alabama,College Stats
1990,1,5,SDG,Junior SeauHOF,LB,21,2009,6,12,16,133,125,268,0,0,0,0,0,0,0,0,2,8,0,18,56.5,USC,College Stats
1990,1,6,CHI,Mark Carrier,DB,22,2000,0,3,11,66,48,168,0,0,0,0,0,0,0,0,0,0,0,32,,USC,College Stats
1990,1,7,DET,Andre Ware,QB,22,1993,0,0,0,5,5,14,83,161,1112,5,8,38,217,0,0,0,0,,,Houston,College Stats
1990,1,8,NWE,Chris Singleton,LB,23,1996,0,0,4,27,10,90,0,0,0,0,0,0,0,0,0,0,0,2,7.0,Arizona,College Stats
1990,1,9,MIA,Richmond Webb,T,23,2002,2,7,12,102,99,184,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,
1990,1,10,NWE,Ray Agnew,DT,22,2000,0,0,7,42,14,157,0,0,0,0,0,0,0,0,0,0,0,2,22.5,North Carolina St.,
1990,1,11,RAI,Anthony Smith,DE,23,1997,0,0,3,27,27,98,0,0,0,0,0,0,0,0,0,0,0,,57.5,Arizona,
1990,1,12,CIN,James Francis,LB,22,1999,0,0,9,45,44,143,0,0,0,0,0,0,0,0,0,0,0,11,33.5,Baylor,College Stats
1990,1,13,KAN,Percy Snow,LB,22,1993,0,0,1,10,9,40,0,0,0,0,0,0,0,0,0,0,0,1,2.0,Michigan St.,College Stats
1990,1,14,NOR,Renaldo Turnbull,DE,24,1997,1,1,3,39,38,120,0,0,0,0,0,0,0,0,0,0,0,1,45.5,West Virginia,
1990,1,15,HOU,Lamar Lathon,LB,22,1998,0,1,6,49,18,115,0,0,0,0,0,0,0,0,0,0,0,4,37.5,Houston,
1990,1,16,BUF,James Williams,DB,23,1996,0,0,2,17,12,70,0,0,0,0,0,0,0,0,0,0,0,11,,Fresno St.,
1990,1,17,DAL,Emmitt SmithHOF,RB,21,2004,4,8,14,129,126,226,1,1,21,1,0,4409,18355,164,515,3224,11,,,Florida,College Stats
1990,1,18,GNB,Tony Bennett,DE,23,1997,0,0,5,42,21,108,0,0,0,0,0,0,0,0,0,0,0,,64.5,Mississippi,
1990,1,19,GNB,Darrell Thompson,RB,22,1994,0,0,2,16,16,60,0,0,0,0,0,464,1641,7,41,330,1,,,Minnesota,College Stats
1990,1,20,ATL,Steve Broussard,RB,23,1998,0,0,1,23,14,121,0,1,0,0,0,578,2625,19,126,882,3,,,Washington St.,College Stats
1990,1,21,PIT,Eric Green,TE,23,1999,0,2,6,32,22,120,0,0,0,0,0,0,0,0,362,4390,36,,,Liberty,
1990,1,22,PHI,Ben Smith,DB,23,1996,0,0,3,17,11,57,0,0,0,0,0,0,0,0,0,0,0,6,1.0,Georgia,College Stats
1990,1,23,RAM,Bern Brostek,C,23,1997,0,0,6,34,34,105,0,0,0,0,0,0,0,0,0,0,0,,,Washington,
1990,1,24,NYG,Rodney Hampton,RB,21,1997,0,2,6,54,54,104,0,0,0,0,0,1824,6897,49,174,1309,2,,,Georgia,College Stats
1990,1,25,SFO,Dexter Carter,RB,22,1996,0,0,1,18,18,100,0,0,0,0,0,247,1042,5,61,656,2,,,Florida St.,College Stats
1990,2,26,DAL,Alexander Wright,WR,23,1996,0,0,2,14,4,86,0,0,0,0,0,6,42,0,101,1597,10,,,Auburn,College Stats
1990,2,27,ATL,Darion Conner,LB,22,1997,0,0,6,30,15,114,0,0,0,0,0,0,0,0,0,0,0,1,33.0,Jackson St.,
1990,2,28,NYJ,Reggie Rembert,WR,23,1993,0,0,0,5,,28,0,0,0,0,0,0,0,0,36,437,1,,,West Virginia,College Stats
1990,2,29,SEA,Terry Wooden,LB,23,1998,0,0,9,50,41,120,0,0,0,0,0,0,0,0,0,0,0,7,10.0,Syracuse,College Stats
1990,2,30,TAM,Reggie Cobb,RB,22,1996,0,0,5,28,19,92,0,0,0,0,0,1065,3743,25,123,949,2,,,Tennessee,College Stats
1990,2,31,PHO,Anthony Thompson,RB,23,1992,0,0,0,6,5,37,0,1,0,0,0,251,831,6,14,74,0,,,Indiana,College Stats
1990,2,32,CHI,Fred Washington,DT,23,1990,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,TCU,
1990,2,33,CHI,Ron Cox,LB,22,1997,0,0,2,20,18,113,0,0,0,0,0,0,0,0,0,0,0,1,8.0,Fresno St.,College Stats
1990,2,34,SEA,Robert Blackmon,DB,23,1998,0,0,8,45,39,135,0,0,0,0,0,0,0,0,0,0,0,17,10.5,Baylor,College Stats
1990,2,35,DET,Dan Owens,DE,23,1999,0,0,5,35,25,145,0,0,0,0,0,0,0,0,0,0,0,2,33.5,USC,
1990,2,36,IND,Anthony Johnson,RB,22,2000,0,0,3,32,12,159,0,2,0,0,1,816,2966,9,284,2422,7,,,Notre Dame,College Stats
1990,2,37,RAI,Aaron Wallace,LB,23,1998,0,0,2,22,22,102,0,0,0,0,0,0,0,0,0,0,0,,21.0,Texas A&M,
1990,2,38,CIN,Harold Green,RB,22,1998,0,1,6,40,31,124,0,0,0,0,0,1151,4365,13,213,1644,4,,,South Carolina,College Stats
1990,2,39,MIA,Keith Sims,G,23,2000,0,3,9,69,61,142,0,0,0,0,0,0,0,0,1,9,0,,,Iowa St.,
1990,2,40,KAN,Tim Grunhard,C,22,2000,0,1,11,64,64,169,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
1990,2,41,HOU,Jeff Alm,DT,22,1993,0,0,1,5,5,44,0,0,0,0,0,0,0,0,0,0,0,,2.5,Notre Dame,College Stats
1990,2,42,BUF,Carwell Gardner,FB,23,1997,0,0,0,7,6,101,0,0,0,0,0,211,749,10,36,281,1,,,Louisville,College Stats
1990,2,43,PIT,Kenny Davidson,DE,23,1996,0,0,4,30,17,93,0,0,0,0,0,0,0,0,0,0,0,2,16.0,LSU,College Stats
