Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1970,1,1,PIT,Terry BradshawHOF,QB,22,1983,1,3,13,107,107,168,2025,3901,27989,212,210,444,2257,32,0,1,0,,,Louisiana Tech,
1970,1,2,GNB,Mike McCoy,DT,22,1980,0,0,7,46,41,132,0,0,0,0,0,0,0,0,0,0,0,1,32.0,Notre Dame,College Stats
1970,1,3,CLE,Mike Phipps,QB,22,1981,0,0,5,40,32,119,886,1799,10506,55,108,254,1278,13,0,0,0,,,Purdue,College Stats
1970,1,4,BOS,Phil Olsen,DT,22,1976,0,0,1,22,,79,0,0,0,0,0,0,0,0,0,0,0,,6.0,Utah St.,College Stats
1970,1,5,BUF,Al Cowlings,DE,23,1979,0,0,5,29,15,101,0,0,0,0,0,0,0,0,0,0,0,,27.0,USC,
1970,1,6,PHI,Steve Zabel,LB,22,1979,0,0,7,39,17,124,0,0,0,0,0,1,-5,0,10,123,3,6,14.0,Oklahoma,College Stats
1970,1,7,CIN,Mike Reid,DT,23,1974,1,2,5,40,40,64,0,0,0,0,0,0,0,0,0,0,0,,49.0,Penn St.,College Stats
1970,1,8,STL,Larry Stegent,RB,22,1971,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,12,0,,,Texas A&M,College Stats
1970,1,9,SFO,Cedrick Hardman,DE,21,1981,0,2,9,57,55,171,0,0,0,0,0,0,0,0,0,0,0,,122.5,North Texas,
1970,1,10,NOR,Ken Burrough,WR,22,1981,0,2,9,66,1,156,0,3,0,0,0,17,63,1,421,7102,49,,,Texas Southern,
1970,1,11,DEN,Bobby Anderson,RB,22,1975,0,0,2,20,20,54,8,17,168,1,0,314,1282,9,84,861,2,,,Colorado,College Stats
1970,1,12,ATL,John Small,DT,23,1974,0,0,1,12,10,47,0,0,0,0,0,0,0,0,0,0,0,,2.0,The Citadel,
1970,1,13,NYG,Jim Files,LB,22,1973,0,0,4,23,23,56,0,0,0,0,0,0,0,0,0,0,0,5,0.5,Oklahoma,
1970,1,14,HOU,Doug Wilkerson,G,23,1984,1,3,14,87,1,204,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina Central,
1970,1,15,SDG,Walker Gillette,WR,23,1976,0,0,4,21,2,91,0,0,0,0,0,1,-4,0,153,2291,12,,,Richmond,College Stats
1970,1,16,GNB,Rich McGeorge,TE,21,1978,0,0,7,25,25,116,0,0,0,0,0,1,3,0,175,2370,13,,,Elon,
1970,1,17,SFO,Bruce Taylor,DB,22,1977,0,1,8,45,45,109,0,0,0,0,0,0,0,0,0,0,0,18,0.5,Boston Univ.,
1970,1,18,BAL,Norm Bulaich,RB,23,1979,0,1,5,50,16,120,0,0,0,0,0,814,3362,30,224,1766,11,,,TCU,College Stats
1970,1,19,DET,Steve Owens,RB,22,1974,0,1,4,38,38,53,0,0,0,0,0,635,2451,20,99,861,2,,,Oklahoma,College Stats
1970,1,20,NYJ,Steve Tannen,DB,22,1974,0,0,3,20,20,61,0,0,0,0,0,0,0,0,0,0,0,12,1.0,Florida,
1970,1,21,CLE,Bob McKay,T,22,1978,0,0,5,36,24,105,0,0,0,0,0,0,0,0,0,0,0,,,Texas,College Stats
1970,1,22,RAM,Jack Reynolds,LB,22,1984,0,2,11,76,59,198,0,0,0,0,0,0,0,0,0,0,0,6,4.5,Tennessee,
1970,1,23,DAL,Duane Thomas,RB,23,1974,0,0,1,22,18,49,0,1,0,0,0,453,2038,21,38,297,3,,,West Texas A&M,College Stats
1970,1,24,OAK,Raymond Chester,TE,22,1981,0,4,10,52,29,172,0,0,0,0,0,5,9,0,364,5013,48,,,Morgan St.,
1970,1,25,MIN,John Ward,G,22,1976,0,0,0,21,17,78,0,0,0,0,0,0,0,0,1,1,0,,2.0,Oklahoma St.,College Stats
1970,1,26,KAN,Sid Smith,C,22,1974,0,0,0,11,9,53,0,0,0,0,0,0,0,0,1,12,0,,,USC,
1970,2,27,DAL,Bob Asher,T,22,1975,0,0,3,19,3,58,0,0,0,0,0,0,0,0,0,0,0,,,Vanderbilt,
1970,2,28,PIT,Ron Shanklin,WR,22,1976,0,1,5,37,37,72,0,0,0,0,0,5,2,0,168,3079,24,,,North Texas,
1970,2,29,MIA,Jim Mandich,TE,22,1978,0,0,1,22,22,119,0,0,0,0,0,0,0,0,121,1406,23,,,Michigan,College Stats
1970,2,30,BUF,Dennis Shaw,QB,23,1975,0,0,3,19,19,50,489,924,6347,35,68,95,420,0,0,0,0,,,San Diego St.,College Stats
1970,2,31,HOU,Lee Brooks,DT,22,1976,0,0,2,17,7,79,0,0,0,0,0,0,0,0,0,0,0,1,10.5,Texas,
1970,2,32,CIN,Ron Carpenter,DT,22,1976,0,0,6,40,40,97,0,0,0,0,0,0,0,0,0,0,0,,45.5,North Carolina St.,
1970,2,33,STL,Jim Corrigall,LB,,,0,0,0,,,,,,,,,,,,,,,,,Kent St.,
1970,2,34,PHI,Ray Jones,DB,22,1973,0,0,1,8,4,30,0,0,0,0,0,0,0,0,0,0,0,2,,Southern,
1970,2,35,RAM,Donnie Williams,WR,22,1970,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,9,0,,,Prairie View A&M,
1970,2,36,CLE,Joe Jones,DE,22,1980,0,0,5,37,25,134,0,0,0,0,0,0,0,0,0,0,0,1,46.5,Tennessee St.,
1970,2,37,DEN,Alden Roche,DE,25,1978,0,0,6,41,2,120,0,0,0,0,0,0,0,0,0,0,0,,36.0,Southern,
1970,2,38,STL,Chuck Hutchison,G,21,1975,0,0,1,14,6,47,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
1970,2,39,ATL,Art Malone,RB,22,1976,0,0,5,33,29,80,0,0,0,0,0,635,2457,19,161,1465,6,,,Arizona St.,College Stats
1970,2,40,HOU,Bill Dusenbery,RB,21,1970,0,0,0,0,,8,0,0,0,0,0,4,6,0,0,0,0,,,Johnson C. Smith,
1970,2,41,GNB,Al Matthews,DB,22,1977,0,0,6,32,29,99,0,0,0,0,0,0,0,0,0,0,0,13,,Texas A&M-Kingsville,
1970,2,42,SDG,Tom Williams,DT,22,1971,0,0,2,7,7,27,0,0,0,0,0,0,0,0,0,0,0,,1.0,UC Davis,
1970,2,43,WAS,Bill Brundige,DT,21,1977,0,0,5,43,43,107,0,0,0,0,0,0,0,0,0,0,0,,49.5,Colorado,
1970,2,44,BAL,Jim Bailey,DT,22,1978,0,0,5,38,19,116,0,0,0,0,0,0,0,0,0,0,0,1,23.0,Kansas,
1970,2,45,DET,Ray Parson,T,23,1971,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,College Stats
1970,2,46,NYJ,Rich Caster,TE,21,1982,0,3,8,55,48,161,0,0,0,0,0,23,119,0,322,5515,45,,,Jackson St.,
1970,2,47,CLE,Jerry Sherk,DT,22,1981,1,4,9,57,57,147,0,0,0,0,0,0,0,0,0,0,0,3,70.5,Oklahoma St.,
1970,2,48,SFO,John Isenbarger,RB,23,1973,0,0,0,5,5,55,1,3,48,0,0,27,80,0,21,291,2,,,Indiana,College Stats
1970,2,49,DAL,Margene Adkins,WR,23,1973,0,0,0,3,1,35,0,0,0,0,0,0,0,0,19,258,0,,,,
1970,2,50,OAK,Ted Koy,TE,22,1974,0,0,0,1,0,67,0,0,0,0,0,1,9,0,11,142,1,,,Texas,College Stats
1970,2,51,MIN,Bill Cappleman,QB,23,1973,0,0,0,0,0,8,9,18,82,0,1,1,-2,0,0,0,0,,,Florida St.,College Stats
1970,2,52,KAN,Clyde Werner,LB,22,1976,0,0,0,13,13,63,0,0,0,0,0,0,0,0,0,0,0,2,,Washington,
1970,3,53,PIT,Mel BlountHOF,DB,22,1983,2,5,14,97,97,200,0,0,0,0,0,0,0,0,0,0,0,57,0.5,Southern,
1970,3,54,CHI,George Farmer,WR,22,1975,0,0,4,21,20,70,0,0,0,0,0,4,6,0,119,1995,10,,,UCLA,College Stats
1970,3,55,MIA,Tim Foley,DB,22,1980,0,1,8,55,55,134,0,0,0,0,0,0,0,0,0,0,0,22,,Purdue,
1970,3,56,BOS,Mike Ballou,LB,22,1970,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,College Stats
1970,3,57,BUF,Jim Reilly,G,22,1971,0,0,1,6,6,27,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
