Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1981,1,1,NOR,George Rogers,RB,22,1987,1,2,6,46,28,92,0,0,0,0,0,1692,7176,54,55,368,0,,,South Carolina,College Stats
1981,1,2,NYG,Lawrence TaylorHOF,LB,22,1993,8,10,13,146,146,184,0,0,0,0,0,0,0,0,0,0,0,9,142.0,North Carolina,College Stats
1981,1,3,NYJ,Freeman McNeil,RB,22,1992,1,3,8,75,75,144,1,1,5,1,0,1798,8074,38,295,2961,12,,,UCLA,College Stats
1981,1,4,SEA,Kenny EasleyHOF,DB,22,1987,3,5,7,65,65,89,0,0,0,0,0,0,0,0,0,0,0,32,8.0,UCLA,College Stats
1981,1,5,STL,E.J. Junior,LB,21,1993,1,2,9,59,54,170,0,0,0,0,0,0,0,0,0,0,0,12,36.5,Alabama,
1981,1,6,GNB,Rich Campbell,QB,22,1984,0,0,0,2,2,7,31,68,386,3,9,2,2,0,0,0,0,,,California,College Stats
1981,1,7,TAM,Hugh Green,LB,22,1991,0,2,8,61,37,136,0,0,0,0,0,0,0,0,0,0,0,6,37.3,Pittsburgh,College Stats
1981,1,8,SFO,Ronnie LottHOF,DB,22,1994,6,10,14,123,105,192,0,0,0,0,0,0,0,0,0,0,0,63,8.5,USC,College Stats
1981,1,9,RAM,Mel Owens,LB,22,1989,0,0,6,42,42,122,0,0,0,0,0,0,0,0,0,0,0,4,26.5,Michigan,College Stats
1981,1,10,CIN,David Verser,WR,23,1987,0,0,0,6,6,52,0,0,0,0,0,8,57,0,23,454,3,,,Kansas,College Stats
1981,1,11,CHI,Keith Van Horne,T,23,1993,0,0,12,61,61,186,0,0,0,0,0,0,0,0,0,0,0,,,USC,College Stats
1981,1,12,BAL,Randy McMillan,RB,22,1986,0,0,6,32,32,88,0,0,0,0,0,990,3876,24,164,1356,2,,,Pittsburgh,College Stats
1981,1,13,MIA,David Overstreet,RB,22,1983,0,0,0,4,4,14,0,0,0,0,0,85,392,1,8,55,2,,,Oklahoma,College Stats
1981,1,14,KAN,Willie Scott,TE,22,1988,0,0,3,6,6,98,0,0,0,0,0,1,1,0,89,766,15,,,South Carolina,College Stats
1981,1,15,DEN,Dennis Smith,DB,22,1994,0,6,13,74,74,184,0,0,0,0,0,0,0,0,0,0,0,30,15.0,USC,College Stats
1981,1,16,DET,Mark Nichols,WR,21,1987,0,0,3,21,21,76,0,0,0,0,0,9,108,0,124,2235,9,,,San Jose St.,College Stats
1981,1,17,PIT,Keith Gary,DE,21,1988,0,0,3,21,21,86,0,0,0,0,0,0,0,0,0,0,0,,25.0,Oklahoma,
1981,1,18,BAL,Donnell Thompson,DE,22,1991,0,0,11,50,50,147,0,0,0,0,0,0,0,0,0,0,0,,41.0,North Carolina,
1981,1,19,NWE,Brian Holloway,T,22,1988,0,3,6,45,41,102,0,0,0,0,0,0,0,0,1,5,0,,,Stanford,
1981,1,20,WAS,Mark May,G,21,1993,0,1,10,64,55,159,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,College Stats
1981,1,21,OAK,Ted Watts,DB,23,1987,0,0,2,16,14,74,0,0,0,0,0,0,0,0,0,0,0,5,1.0,Texas Tech,College Stats
1981,1,22,CLE,Hanford Dixon,DB,22,1989,2,3,9,70,70,131,0,0,0,0,0,0,0,0,0,0,0,26,2.0,Southern Miss,College Stats
1981,1,23,OAK,Curt Marsh,G,22,1986,0,0,2,17,17,45,0,0,0,0,0,0,0,0,0,0,0,,,Washington,
1981,1,24,SDG,James Brooks,RB,22,1992,0,4,8,82,15,162,1,2,8,1,0,1685,7962,49,383,3621,30,,,Auburn,College Stats
1981,1,25,ATL,Bobby Butler,DB,22,1992,0,0,9,45,45,169,0,0,0,0,0,0,0,0,0,0,0,27,,Florida St.,College Stats
1981,1,26,DAL,Howard Richards,G,22,1987,0,0,1,16,15,69,0,0,0,0,0,0,0,0,0,0,0,,,Missouri,
1981,1,27,PHI,Leonard Mitchell,DE,22,1987,0,0,4,22,18,89,0,0,0,0,0,0,0,0,0,0,0,,1.0,Houston,College Stats
1981,1,28,BUF,Booker Moore,RB,22,1985,0,0,2,6,6,51,0,0,0,0,0,115,420,1,75,423,1,,,Penn St.,College Stats
1981,2,29,NOR,Russell Gary,DB,22,1987,0,0,4,29,28,80,0,0,0,0,0,0,0,0,0,0,0,7,4.0,Nebraska,College Stats
1981,2,30,NYJ,Marion Barber Jr.,RB,21,1988,0,0,1,5,5,85,0,0,0,0,0,74,317,3,25,209,1,,,Minnesota,College Stats
1981,2,31,SEA,David Hughes,RB,22,1986,0,0,1,15,15,74,0,0,0,0,0,308,1041,2,107,864,5,,,Boise St.,
1981,2,32,NYG,Dave Young,TE,22,1984,0,0,1,1,0,25,0,0,0,0,0,0,0,0,19,213,3,,,Purdue,College Stats
1981,2,33,STL,Neil Lomax,QB,22,1988,0,2,7,70,70,108,1817,3153,22771,136,90,222,969,10,1,10,0,,,Portland St.,
1981,2,34,TAM,James Wilder,RB,23,1990,0,1,7,63,63,129,1,1,16,1,0,1586,6008,37,431,3500,10,,,Missouri,College Stats
1981,2,35,GNB,Gary Lewis,TE,22,1984,0,0,0,2,2,44,0,0,0,0,0,4,16,1,21,285,1,,,Texas-Arlington,College Stats
1981,2,36,SFO,John Harty,NT,22,1986,0,0,1,11,11,42,0,0,0,0,0,0,0,0,0,0,0,,3.0,Iowa,
1981,2,37,CIN,Cris Collinsworth,WR,22,1988,0,3,7,63,63,107,0,1,0,0,1,7,-15,0,417,6698,36,,,Florida,College Stats
1981,2,38,CHI,Mike SingletaryHOF,LB,22,1992,7,10,12,124,124,179,0,0,0,0,0,0,0,0,0,0,0,7,19.0,Baylor,College Stats
1981,2,39,MIN,Mardye McDole,WR,22,1983,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,29,0,,,Mississippi St.,College Stats
1981,2,40,SFO,Eric Wright,DB,22,1990,1,2,6,62,62,110,0,0,0,0,0,0,0,0,0,0,0,18,,Missouri,College Stats
1981,2,41,KAN,Joe Delaney,RB,22,1982,0,1,2,17,17,23,0,0,0,0,0,329,1501,3,33,299,0,,,Northwestern St. (LA),
1981,2,42,DEN,Clay Brown,TE,22,1983,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,BYU,College Stats
1981,2,43,RAM,Jim Collins,LB,23,1989,0,1,4,40,39,93,0,0,0,0,0,0,0,0,0,0,0,6,4.5,Syracuse,College Stats
1981,2,44,PIT,Anthony Washington,DB,23,1984,0,0,0,8,3,57,0,0,0,0,0,0,0,0,0,0,0,8,,Fresno St.,College Stats
1981,2,45,MIN,Robin Sendlein,LB,22,1985,0,0,0,8,7,72,0,0,0,0,0,0,0,0,0,0,0,,1.0,Texas,College Stats
1981,2,46,DET,Curtis Green,DE,24,1989,0,0,2,24,24,123,0,0,0,0,0,0,0,0,0,0,0,,32.0,Alabama St.,
1981,2,47,NWE,Tony Collins,RB,22,1990,0,1,6,47,47,103,0,1,0,0,0,1191,4647,32,261,2356,12,,,East Carolina,College Stats
1981,2,48,OAK,Howie LongHOF,DE,21,1993,2,8,11,95,95,179,0,0,0,0,0,0,0,0,0,0,0,2,91.5,Villanova,
1981,2,49,BUF,Chris Williams,DB,22,1983,0,0,0,5,5,21,0,0,0,0,0,0,0,0,0,0,0,3,,LSU,College Stats
