Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Peyton Manning*,34,12,16,"450 for 679, 4,700 yards, 33 td, 17 int, & 18 rushes for 18 yards and 0 td",,Starters_1,CLT,2010,2025-08-15 19:03:39
RB,Donald Brown,23,1,8,"129 rushes for 497 yards, 2 td, & 20 catches for 205 yards and 0 td",,Starters_1,CLT,2010,2025-08-15 19:03:39
WR,Pierre Garcon,24,2,14,"67 catches for 784 yards, 6 td, & 2 rushes for 6 yards and 0 td",,Starters_1,CLT,2010,2025-08-15 19:03:39
WR,Reggie Wayne*+,32,9,16,"111 catches for 1,355 yards, 6 td",,Starters_1,CLT,2010,2025-08-15 19:03:39
TE,Brody Eldridge,23,Rook,8,"5 catches for 39 yards, 0 td",,Starters_1,CLT,2010,2025-08-15 19:03:39
TE,Jacob Tamme,25,2,8,"67 catches for 631 yards, 4 td",,Starters_1,CLT,2010,2025-08-15 19:03:39
LT,Charlie Johnson,26,4,15,,,Starters_1,CLT,2010,2025-08-15 19:03:39
LG,Kyle DeVan,25,1,12,,,Starters_1,CLT,2010,2025-08-15 19:03:39
C,Jeff Saturday*,35,11,16,1 fumble recovered,,Starters_1,CLT,2010,2025-08-15 19:03:39
RG,Mike Pollak,25,2,13,,,Starters_1,CLT,2010,2025-08-15 19:03:39
RT,Ryan Diem,31,9,16,,,Starters_1,CLT,2010,2025-08-15 19:03:39
LDE,Robert Mathis*,29,7,16,"11.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
LDT,Fili Moala,25,1,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
RDT,Daniel Muir,27,3,14,,,Starters_1,CLT,2010,2025-08-15 19:03:39
RDE,Dwight Freeney*,30,8,16,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
LLB,Pat Angerer,23,Rook,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
MLB,Gary Brackett,30,7,12,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
RLB,Kavell Conner,23,Rook,9,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
LCB,Kelvin Hayden,27,5,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
RCB,Jerraud Powers,23,1,10,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
SS,Aaron Francisco,27,5,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
FS,Antoine Bethea,26,4,16,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2010,2025-08-15 19:03:39
