Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Ryan,37,14,12,"309 for 461, 3,057 yards, 14 td, 13 int, & 27 rushes for 70 yards and 1 td",,Starters_1,CLT,2022,2025-08-15 19:05:15
RB,Jonathan Taylor,23,2,11,"192 rushes for 861 yards, 4 td, & 28 catches for 143 yards and 0 td",,Starters_1,CLT,2022,2025-08-15 19:05:15
WR,Parris Campbell,25,3,16,"63 catches for 623 yards, 3 td, & 5 rushes for 58 yards and 0 td",,Starters_1,CLT,2022,2025-08-15 19:05:15
WR,Alec Pierce,22,Rook,12,"41 catches for 593 yards, 2 td",,Starters_1,CLT,2022,2025-08-15 19:05:15
WR,Michael Pittman Jr.,25,2,16,"99 catches for 925 yards, 4 td, & 3 rushes for 30 yards and 0 td",,Starters_1,CLT,2022,2025-08-15 19:05:15
TE,Mo Alie-Cox,29,4,11,"19 catches for 189 yards, 3 td",,Starters_1,CLT,2022,2025-08-15 19:05:15
LT,Bernhard Raimann,25,Rook,11,,,Starters_1,CLT,2022,2025-08-15 19:05:15
LG,Quenton Nelson*,26,4,17,2 fumbles recovered,,Starters_1,CLT,2022,2025-08-15 19:05:15
C,Ryan Kelly,29,6,17,1 fumble recovered,,Starters_1,CLT,2022,2025-08-15 19:05:15
RG,Will Fries,24,1,9,1 fumble recovered,,Starters_1,CLT,2022,2025-08-15 19:05:15
RT,Braden Smith,26,4,16,1 fumble recovered,,Starters_1,CLT,2022,2025-08-15 19:05:15
LDE,Yannick Ngakoue,27,6,15,"9.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
DT,DeForest Buckner,28,6,16,,,Starters_1,CLT,2022,2025-08-15 19:05:15
NT,Grover Stewart,29,5,17,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
RDE,Kwity Paye,24,1,12,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
LLB,Bobby Okereke,26,3,16,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
RLB,Zaire Franklin,26,4,17,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
LCB,Kenny Moore,27,5,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
RCB,Stephon Gilmore,32,10,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
SS,Rodney McLeod,32,10,15,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
FS,Julian Blackmon,24,2,11,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CLT,2022,2025-08-15 19:05:15
DB,Isaiah Rodgers,24,2,9,,,Starters_1,CLT,2022,2025-08-15 19:05:15
