Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Andrew Luck*,23,Rook,16,"339 for 627, 4,374 yards, 23 td, 18 int, & 62 rushes for 255 yards and 5 td",,Starters_1,CLT,2012,2025-08-15 19:03:55
RB,Vick Ballard,22,Rook,12,"211 rushes for 814 yards, 2 td, & 17 catches for 152 yards and 1 td",,Starters_1,CLT,2012,2025-08-15 19:03:55
WR,Donnie Avery,28,4,15,"60 catches for 781 yards, 3 td, & 4 rushes for 9 yards and 0 td",,Starters_1,CLT,2012,2025-08-15 19:03:55
WR,Reggie Wayne*,34,11,15,"106 catches for 1,355 yards, 5 td, & 1 rush for -5 yards and 0 td",,Starters_1,CLT,2012,2025-08-15 19:03:55
TE,Dwayne Allen,22,Rook,16,"45 catches for 521 yards, 3 td, & 3 rushes for 5 yards and 0 td",,Starters_1,CLT,2012,2025-08-15 19:03:55
TE,Coby Fleener,24,Rook,10,"26 catches for 281 yards, 2 td",,Starters_1,CLT,2012,2025-08-15 19:03:55
LT,Anthony Castonzo,24,1,16,1 fumble recovered,,Starters_1,CLT,2012,2025-08-15 19:03:55
LG,Joe Reitz,27,1,8,,,Starters_1,CLT,2012,2025-08-15 19:03:55
C,Samson Satele,28,5,11,,,Starters_1,CLT,2012,2025-08-15 19:03:55
RG,Mike McGlynn,27,4,16,,,Starters_1,CLT,2012,2025-08-15 19:03:55
RT,Winston Justice,28,5,12,,,Starters_1,CLT,2012,2025-08-15 19:03:55
LDE,Cory Redding,32,9,14,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
NT,Antonio Johnson,28,4,13,,,Starters_1,CLT,2012,2025-08-15 19:03:55
RDE,Fili Moala,27,3,8,,,Starters_1,CLT,2012,2025-08-15 19:03:55
LOLB,Robert Mathis*,31,9,12,"8.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
LILB,Kavell Conner,25,2,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
RILB,Jerrell Freeman,26,1,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
ROLB,Dwight Freeney,32,10,14,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
LCB,Cassius Vaughn,25,2,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
RCB,Jerraud Powers,25,3,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
SS,Tom Zbikowski,27,4,11,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
FS,Antoine Bethea,28,6,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2012,2025-08-15 19:03:55
