Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Andrew Luck*,24,1,16,"343 for 570, 3,822 yards, 23 td, 9 int, & 63 rushes for 377 yards and 4 td",,Starters_1,CLT,2013,2025-08-15 19:04:02
RB,Stanley Havili,26,1,8,"7 rushes for 7 yards, 0 td, & 18 catches for 128 yards and 1 td",,Starters_1,CLT,2013,2025-08-15 19:04:02
RB,Trent Richardson,23,1,8,"157 rushes for 458 yards, 3 td, & 28 catches for 265 yards and 1 td",,Starters_1,CLT,2013,2025-08-15 19:04:02
WR,Darrius Heyward-Bey,26,4,11,"29 catches for 309 yards, 1 td, & 3 rushes for 26 yards and 0 td",,Starters_1,CLT,2013,2025-08-15 19:04:02
WR,T.Y. Hilton,24,1,10,"82 catches for 1,083 yards, 5 td, & 2 rushes for 6 yards and 0 td",,Starters_1,CLT,2013,2025-08-15 19:04:02
TE,Coby Fleener,25,1,12,"52 catches for 608 yards, 4 td",,Starters_1,CLT,2013,2025-08-15 19:04:02
LT,Anthony Castonzo,25,2,16,,,Starters_1,CLT,2013,2025-08-15 19:04:02
LG,Hugh Thornton,22,Rook,12,,,Starters_1,CLT,2013,2025-08-15 19:04:02
C,Samson Satele,29,6,13,,,Starters_1,CLT,2013,2025-08-15 19:04:02
RG,Mike McGlynn,28,5,14,,,Starters_1,CLT,2013,2025-08-15 19:04:02
RT,Gosder Cherilus,29,5,16,,,Starters_1,CLT,2013,2025-08-15 19:04:02
LDE,Cory Redding,33,10,15,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
NT,Aubrayo Franklin,33,10,15,,,Starters_1,CLT,2013,2025-08-15 19:04:02
RDE,Ricky Jean-Francois,27,4,10,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
LOLB,Erik Walden,28,5,15,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
LILB,Pat Angerer,26,3,9,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
RILB,Jerrell Freeman,27,1,16,"5.5 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
ROLB,Robert Mathis*+,32,10,16,"19.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
LCB,Greg Toler,28,4,7,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
RCB,Vontae Davis,25,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
SS,Antoine Bethea,29,7,16,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CLT,2013,2025-08-15 19:04:02
FS,LaRon Landry,29,6,12,,,Starters_1,CLT,2013,2025-08-15 19:04:02
