Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Hasselbeck,40,16,8,"156 for 256, 1,690 yards, 9 td, 5 int, & 16 rushes for 15 yards and 0 td",,Starters_1,CLT,2015,2025-08-15 19:04:16
RB,Frank Gore,32,10,16,"260 rushes for 967 yards, 6 td, & 34 catches for 267 yards and 1 td",,Starters_1,CLT,2015,2025-08-15 19:04:16
WR,T.Y. Hilton*,26,3,15,"69 catches for 1,124 yards, 5 td",,Starters_1,CLT,2015,2025-08-15 19:04:16
WR,Andre Johnson,34,12,14,"41 catches for 503 yards, 4 td",,Starters_1,CLT,2015,2025-08-15 19:04:16
TE,Dwayne Allen,25,3,12,"16 catches for 109 yards, 1 td, & 1 rush for 1 yards and 0 td",,Starters_1,CLT,2015,2025-08-15 19:04:16
TE,Coby Fleener,27,3,11,"54 catches for 491 yards, 3 td",,Starters_1,CLT,2015,2025-08-15 19:04:16
LT,Anthony Castonzo,27,4,13,,,Starters_1,CLT,2015,2025-08-15 19:04:16
LG,Jack Mewhort,24,1,16,,,Starters_1,CLT,2015,2025-08-15 19:04:16
C,Jonotthan Harrison,24,1,9,,,Starters_1,CLT,2015,2025-08-15 19:04:16
RG,Hugh Thornton,24,2,12,2 fumbles recovered,,Starters_1,CLT,2015,2025-08-15 19:04:16
RT,Joe Reitz,30,4,14,,,Starters_1,CLT,2015,2025-08-15 19:04:16
LDE,Kendall Langford,29,7,16,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
LDT,David Parry,23,Rook,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
RDT,Henry Anderson,24,Rook,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
RDE,Erik Walden,30,7,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
LLB,D'Qwell Jackson,32,9,16,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
MLB,Jerrell Freeman,29,3,13,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
RLB,Robert Mathis,34,12,10,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
LCB,Greg Toler,30,6,10,,,Starters_1,CLT,2015,2025-08-15 19:04:16
RCB,Vontae Davis*,27,6,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
SS,Mike Adams*,34,11,13,"1.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
FS,Dwight Lowery,29,7,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CLT,2015,2025-08-15 19:04:16
