Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CLT,2006,QB,Peyton Manning*,30,8,16,"362 for 557, 4,397 yards, 31 td, 9 int, & 23 rushes for 36 yards and 4 td",,Starters_1
CLT,2006,RB,Dominic Rhodes,27,5,16,"187 rushes for 641 yards, 5 td, & 36 catches for 251 yards and 0 td",,Starters_1
CLT,2006,WR,Marvin Harrison*+,34,10,16,"95 catches for 1,366 yards, 12 td",,Starters_1
CLT,2006,WR,Reggie Wayne*,28,5,16,"86 catches for 1,310 yards, 9 td",,Starters_1
CLT,2006,TE,Dallas Clark,27,3,12,"30 catches for 367 yards, 4 td",,Starters_1
CLT,2006,TE,Ben Utecht,25,1,15,"37 catches for 377 yards, 0 td",,Starters_1
CLT,2006,LT,Tarik Glenn*,30,9,16,1 fumble recovered,,Starters_1
CLT,2006,LG,Dylan Gandy,24,1,11,,,Starters_1
CLT,2006,C,Jeff Saturday*,31,7,16,,,Starters_1
CLT,2006,RG,Jake Scott,25,2,16,,,Starters_1
CLT,2006,RT,Ryan Diem,27,5,15,,,Starters_1
CLT,2006,LDE,Robert Mathis,25,3,16,"9.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CLT,2006,LDT,Anthony McFarland,29,7,11,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CLT,2006,RDT,Raheem Brock,28,4,16,"3.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
CLT,2006,RDE,Dwight Freeney,26,4,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLT,2006,LLB,Gilbert Gardner,24,2,12,,,Starters_1
CLT,2006,MLB,Gary Brackett,26,3,14,,,Starters_1
CLT,2006,RLB,Cato June,27,3,16,"1.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
CLT,2006,LCB,Nick Harper,32,5,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
CLT,2006,RCB,Jason David,24,2,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
CLT,2006,SS,Antoine Bethea,22,Rook,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CLT,2006,FS,Marlin Jackson,23,1,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
