Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jacoby Brissett,27,3,15,"272 for 447, 2,942 yards, 18 td, 6 int, & 56 rushes for 228 yards and 4 td",,Starters_1,CLT,2019,2025-08-15 19:04:51
RB,Marlon Mack,23,2,12,"247 rushes for 1,091 yards, 8 td, & 14 catches for 82 yards and 0 td",,Starters_1,CLT,2019,2025-08-15 19:04:51
WR,T.Y. Hilton,30,7,10,"45 catches for 501 yards, 5 td",,Starters_1,CLT,2019,2025-08-15 19:04:51
WR,Marcus Johnson,25,2,6,"17 catches for 277 yards, 2 td",,Starters_1,CLT,2019,2025-08-15 19:04:51
WR,Zach Pascal,25,1,13,"41 catches for 607 yards, 5 td, & 2 rushes for 16 yards and 0 td",,Starters_1,CLT,2019,2025-08-15 19:04:51
TE,Jack Doyle*,29,6,16,"43 catches for 448 yards, 4 td",,Starters_1,CLT,2019,2025-08-15 19:04:51
LT,Anthony Castonzo,31,8,16,,,Starters_1,CLT,2019,2025-08-15 19:04:51
LG,Quenton Nelson*+,23,1,16,,,Starters_1,CLT,2019,2025-08-15 19:04:51
C,Ryan Kelly*,26,3,16,,,Starters_1,CLT,2019,2025-08-15 19:04:51
RG,Mark Glowinski,27,4,16,1 fumble recovered,,Starters_1,CLT,2019,2025-08-15 19:04:51
RT,Braden Smith,23,1,16,,,Starters_1,CLT,2019,2025-08-15 19:04:51
LDE,Justin Houston,30,8,16,"11.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
LDT,Grover Stewart,26,2,13,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
RDT,Denico Autry,29,5,14,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
RDE,Jabaal Sheard,30,8,12,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
LLB,Shaquille Leonard*,24,1,13,"5.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
MLB,Anthony Walker,24,2,16,"2.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
RLB,Bobby Okereke,23,Rook,8,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
LCB,Kenny Moore,24,2,11,"2.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
RCB,Pierre Desir,29,5,11,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
SS,Clayton Geathers,27,4,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
FS,Malik Hooker,23,2,13,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CLT,2019,2025-08-15 19:04:51
