Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CLT,1980,QB,Bert Jones,29,7,15,"248 for 446, 3,134 yards, 23 td, 21 int, & 27 rushes for 175 yards and 2 td",,Starters_1
CLT,1980,RB,Joe Washington,27,3,11,"144 rushes for 502 yards, 1 td, & 51 catches for 494 yards and 3 td",,Starters_1
CLT,1980,FB,Cleveland Franklin,25,3,13,"83 rushes for 264 yards, 2 td, & 14 catches for 112 yards and 0 td",,Starters_1
CLT,1980,WR,Ray Butler,24,Rook,16,"34 catches for 574 yards, 2 td",,Starters_1
CLT,1980,WR,Roger Carr,28,6,16,"61 catches for 924 yards, 5 td, & 1 rush for -8 yards and 0 td",,Starters_1
CLT,1980,TE,Reese McCall,24,2,15,"18 catches for 322 yards, 5 td",,Starters_1
CLT,1980,LT,Wade Griffin,26,3,16,,,Starters_1
CLT,1980,LG,Robert Pratt,29,6,16,,,Starters_1
CLT,1980,C,Ken Mendenhall,32,9,16,,,Starters_1
CLT,1980,RG,Ken Huff,27,5,16,1 fumble recovered,,Starters_1
CLT,1980,RT,Jeff Hart,27,5,10,,,Starters_1
CLT,1980,LDE,Fred Cook,28,6,16,"0 interceptions, 1 fumble recovered",,Starters_1
CLT,1980,LDT,Mike Barnes,30,7,14,,,Starters_1
CLT,1980,RDT,Herb Orvis,34,8,16,"0 interceptions, 3 fumbles recovered",,Starters_1
CLT,1980,RDE,Mike Ozdowski,25,2,10,,,Starters_1
CLT,1980,LLB,Sanders Shiver,26,4,13,"1 interception, 0 fumbles recovered",,Starters_1
CLT,1980,MLB,Ed Simonini,26,4,16,"0 interceptions, 2 fumbles recovered",,Starters_1
CLT,1980,RLB,Mike Woods,26,1,12,"1 interception, 0 fumbles recovered",,Starters_1
CLT,1980,LCB,Derrick Hatchett,22,Rook,16,"0 interceptions, 1 fumble recovered",,Starters_1
CLT,1980,RCB,Larry Braziel,26,1,15,"2 interceptions, 0 fumbles recovered",,Starters_1
CLT,1980,SS,Bruce Laird,30,8,15,"5 interceptions, 1 fumble recovered",,Starters_1
CLT,1980,FS,Nesby Glasgow,23,1,16,"4 interceptions, 2 fumbles recovered",,Starters_1
