Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CLT,1976,QB,Bert Jones*+,25,3,14,"207 for 343, 3,104 yards, 24 td, 9 int, & 38 rushes for 214 yards and 2 td",,Starters_1
CLT,1976,RB,Lydell Mitchell*,27,4,14,"289 rushes for 1,200 yards, 5 td, & 60 catches for 555 yards and 3 td",,Starters_1
CLT,1976,FB,Roosevelt Leaks,23,1,13,"118 rushes for 445 yards, 7 td, & 8 catches for 43 yards and 0 td",,Starters_1
CLT,1976,WR,Roger Carr*,24,2,14,"43 catches for 1,112 yards, 11 td",,Starters_1
CLT,1976,WR,Glenn Doughty,25,4,14,"40 catches for 628 yards, 5 td, & 3 rushes for 7 yards and 0 td",,Starters_1
CLT,1976,TE,Raymond Chester,28,6,14,"24 catches for 467 yards, 3 td",,Starters_1
CLT,1976,LT,Dave Taylor,27,3,14,,,Starters_1
CLT,1976,LG,Robert Pratt,25,2,14,,,Starters_1
CLT,1976,C,Ken Mendenhall,28,5,14,,,Starters_1
CLT,1976,RG,Elmer Collett,32,9,14,,,Starters_1
CLT,1976,RT,George Kunz*,29,7,14,,,Starters_1
CLT,1976,LDE,Fred Cook,24,2,14,"1 interception, 1 fumble recovered",,Starters_1
CLT,1976,LDT,Mike Barnes,26,3,14,"0 interceptions, 1 fumble recovered",,Starters_1
CLT,1976,RDT,Joe Ehrmann,27,3,14,"0 interceptions, 1 fumble recovered",,Starters_1
CLT,1976,RDE,John Dutton*+,25,2,14,,,Starters_1
CLT,1976,LLB,Derrel Luce,24,1,14,"2 interceptions, 0 fumbles recovered",,Starters_1
CLT,1976,MLB,Jim Cheyunski,31,8,14,"0 interceptions, 2 fumbles recovered",,Starters_1
CLT,1976,RLB,Stan White,27,4,14,"3 interceptions, 3 fumbles recovered",,Starters_1
CLT,1976,LCB,Lloyd Mumphord,30,7,13,"1 interception, 1 fumble recovered",,Starters_1
CLT,1976,RCB,Nelson Munsey,28,4,8,"1 interception, 1 fumble recovered",,Starters_1
CLT,1976,SS,Bruce Laird,26,4,14,"0 interceptions, 5 fumbles recovered",,Starters_1
CLT,1976,FS,Jackie Wallace,25,2,14,"5 interceptions, 3 fumbles recovered",,Starters_1
