Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Andrew Luck*,25,2,16,"380 for 616, 4,761 yards, 40 td, 16 int, & 64 rushes for 273 yards and 3 td",,Starters_1,CLT,2014,2025-08-15 19:04:09
RB,Trent Richardson,24,2,12,"159 rushes for 519 yards, 3 td, & 27 catches for 229 yards and 0 td",,Starters_1,CLT,2014,2025-08-15 19:04:09
WR,T.Y. Hilton*,25,2,15,"82 catches for 1,345 yards, 7 td, & 2 rushes for 20 yards and 0 td",,Starters_1,CLT,2014,2025-08-15 19:04:09
WR,Reggie Wayne,36,13,15,"64 catches for 779 yards, 2 td",,Starters_1,CLT,2014,2025-08-15 19:04:09
TE,Dwayne Allen,24,2,13,"29 catches for 395 yards, 8 td",,Starters_1,CLT,2014,2025-08-15 19:04:09
TE,Coby Fleener,26,2,12,"51 catches for 774 yards, 8 td",,Starters_1,CLT,2014,2025-08-15 19:04:09
LT,Anthony Castonzo,26,3,16,,,Starters_1,CLT,2014,2025-08-15 19:04:09
LG,Jack Mewhort,23,Rook,14,,,Starters_1,CLT,2014,2025-08-15 19:04:09
C,Jonotthan Harrison,23,Rook,10,,,Starters_1,CLT,2014,2025-08-15 19:04:09
RG,Hugh Thornton,23,1,8,2 fumbles recovered,,Starters_1,CLT,2014,2025-08-15 19:04:09
RT,Gosder Cherilus,30,6,13,,,Starters_1,CLT,2014,2025-08-15 19:04:09
LDE,Cory Redding,34,11,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
LDT,Josh Chapman,25,1,15,,,Starters_1,CLT,2014,2025-08-15 19:04:09
RDT,Ricky Jean-Francois,28,5,13,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
RDE,Erik Walden,29,6,14,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
LLB,Jerrell Freeman,28,2,12,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
MLB,D'Qwell Jackson*,31,8,16,"4.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
RLB,Bjoern Werner,24,1,15,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
LCB,Greg Toler,29,5,15,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
RCB,Vontae Davis*,26,5,15,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
SS,Mike Adams*,33,10,16,"0.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
FS,Sergio Brown,26,4,8,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLT,2014,2025-08-15 19:04:09
