Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
MIA,1991,QB,Dan Marino*,30,8,16,"318 for 549, 3,970 yards, 25 td, 13 int, & 27 rushes for 32 yards and 1 td",,Starters_1
MIA,1991,RB,Mark Higgs,25,3,10,"231 rushes for 905 yards, 4 td, & 11 catches for 80 yards and 0 td",,Starters_1
MIA,1991,FB,Tony Paige,29,7,16,"10 rushes for 25 yards, 0 td, & 57 catches for 469 yards and 1 td",,Starters_1
MIA,1991,WR,Mark Clayton*,30,8,16,"70 catches for 1,053 yards, 12 td",,Starters_1
MIA,1991,WR,Mark Duper,32,9,16,"70 catches for 1,085 yards, 5 td",,Starters_1
MIA,1991,TE,Greg Baty,27,5,8,"20 catches for 269 yards, 1 td",,Starters_1
MIA,1991,LT,Richmond Webb*,24,1,14,,,Starters_1
MIA,1991,LG,Keith Sims,24,1,12,,,Starters_1
MIA,1991,C,Jeff Uhlenhake,25,2,10,,,Starters_1
MIA,1991,RG,Harry Galbreath,26,3,16,,,Starters_1
MIA,1991,RT,Mark Dennis,26,4,16,1 fumble recovered,,Starters_1
MIA,1991,LDE,T.J. Turner,28,5,12,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
MIA,1991,NT,Alfred Oglesby,24,1,12,,,Starters_1
MIA,1991,RDE,Jeff Cross,25,3,16,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1991,LOLB,David Griggs,24,2,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1991,LILB,Cliff Odom,33,11,11,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
MIA,1991,RILB,Mike Reichenbach,30,7,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
MIA,1991,ROLB,Bryan Cox,23,Rook,13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1991,LCB,Vestee Jackson,28,5,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
MIA,1991,RCB,J.B. Brown,24,2,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
MIA,1991,SS,Jarvis Williams,26,3,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
MIA,1991,FS,Louis Oliver,25,2,16,"0.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1
