Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tua Tagovailoa,24,2,13,"259 for 400, 3,548 yards, 25 td, 8 int, & 23 rushes for 70 yards and 0 td",,Starters_1,MIA,2022,2025-08-15 19:21:32
RB,Raheem Mostert,30,7,14,"181 rushes for 891 yards, 3 td, & 31 catches for 202 yards and 2 td",,Starters_1,MIA,2022,2025-08-15 19:21:32
FB,Alec Ingold,26,3,14,"6 rushes for 8 yards, 1 td, & 15 catches for 105 yards and 1 td",,Starters_1,MIA,2022,2025-08-15 19:21:32
WR,Tyreek Hill*+,28,6,17,"119 catches for 1,710 yards, 7 td, & 7 rushes for 32 yards and 1 td",,Starters_1,MIA,2022,2025-08-15 19:21:32
WR,Jaylen Waddle,24,1,17,"75 catches for 1,356 yards, 8 td, & 3 rushes for 26 yards and 0 td",,Starters_1,MIA,2022,2025-08-15 19:21:32
TE,Durham Smythe,27,4,15,"15 catches for 129 yards, 1 td, & 2 rushes for 1 yards and 1 td",,Starters_1,MIA,2022,2025-08-15 19:21:32
LT,Terron Armstead*,31,9,13,,,Starters_1,MIA,2022,2025-08-15 19:21:32
LG,Liam Eichenberg,24,1,10,,,Starters_1,MIA,2022,2025-08-15 19:21:32
C,Connor Williams,25,4,17,1 fumble recovered,,Starters_1,MIA,2022,2025-08-15 19:21:32
RG,Robert Hunt,26,2,17,1 fumble recovered,,Starters_1,MIA,2022,2025-08-15 19:21:32
RT,Brandon Shell,30,6,11,,,Starters_1,MIA,2022,2025-08-15 19:21:32
LDE,Christian Wilkins,27,3,17,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
NT,Raekwon Davis,25,2,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
RDE,Zach Sieler,27,4,15,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
LOLB,Jaelan Phillips,23,1,15,"7.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
LILB,Elandon Roberts,28,6,17,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
RILB,Jerome Baker,26,4,17,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
ROLB,Bradley Chubb*,26,4,7,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
LCB,Xavien Howard*,29,6,15,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
RCB,Kader Kohou,24,Rook,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
SS,Brandon Jones,24,2,7,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
FS,Jevon Holland,22,1,17,"1.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,MIA,2022,2025-08-15 19:21:32
