Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ryan Tannehill,27,3,16,"363 for 586, 4,208 yards, 24 td, 12 int, & 32 rushes for 141 yards and 1 td",,Starters_1,MIA,2015,2025-08-15 19:20:34
RB,Lamar Miller,24,3,16,"194 rushes for 872 yards, 8 td, & 47 catches for 397 yards and 2 td",,Starters_1,MIA,2015,2025-08-15 19:20:34
WR,Jarvis Landry*,23,1,14,"110 catches for 1,157 yards, 4 td, & 18 rushes for 113 yards and 1 td",,Starters_1,MIA,2015,2025-08-15 19:20:34
WR,Rishard Matthews,26,3,11,"43 catches for 662 yards, 4 td, & 1 rush for 4 yards and 0 td",,Starters_1,MIA,2015,2025-08-15 19:20:34
WR,Kenny Stills,23,2,8,"27 catches for 440 yards, 3 td",,Starters_1,MIA,2015,2025-08-15 19:20:34
TE,Jordan Cameron,27,4,16,"35 catches for 386 yards, 3 td",,Starters_1,MIA,2015,2025-08-15 19:20:34
LT,Branden Albert*,31,7,14,,,Starters_1,MIA,2015,2025-08-15 19:20:34
LG,Dallas Thomas,26,2,16,,,Starters_1,MIA,2015,2025-08-15 19:20:34
C,Mike Pouncey*,26,4,14,1 fumble recovered,,Starters_1,MIA,2015,2025-08-15 19:20:34
RG,Billy Turner,24,1,12,,,Starters_1,MIA,2015,2025-08-15 19:20:34
RT,Jason Fox,27,5,11,1 fumble recovered,,Starters_1,MIA,2015,2025-08-15 19:20:34
LDE,Derrick Shelby,26,3,9,"3.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIA,2015,2025-08-15 19:20:34
LDT,Ndamukong Suh,28,5,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2015,2025-08-15 19:20:34
RDT,Earl Mitchell,28,5,12,,,Starters_1,MIA,2015,2025-08-15 19:20:34
RDE,Olivier Vernon,25,3,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2015,2025-08-15 19:20:34
LLB,Koa Misi,28,5,13,,,Starters_1,MIA,2015,2025-08-15 19:20:34
MLB,Kelvin Sheppard,27,4,13,,,Starters_1,MIA,2015,2025-08-15 19:20:34
RLB,Jelani Jenkins,23,2,13,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIA,2015,2025-08-15 19:20:34
LCB,Brent Grimes*,32,8,15,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,MIA,2015,2025-08-15 19:20:34
RCB,Brice McCain,29,6,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIA,2015,2025-08-15 19:20:34
SS,Michael Thomas,25,2,13,,,Starters_1,MIA,2015,2025-08-15 19:20:34
FS,Reshad Jones*,27,5,16,"2.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1,MIA,2015,2025-08-15 19:20:34
