Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ryan Tannehill,30,6,11,"176 for 274, 1,979 yards, 17 td, 9 int, & 32 rushes for 145 yards and 0 td",,Starters_1,MIA,2018,2025-08-15 19:20:57
RB,Frank Gore,35,13,14,"156 rushes for 722 yards, 0 td, & 12 catches for 124 yards and 1 td",,Starters_1,MIA,2018,2025-08-15 19:20:57
WR,Danny Amendola,33,9,15,"59 catches for 575 yards, 1 td, & 1 rush for -2 yards and 0 td",,Starters_1,MIA,2018,2025-08-15 19:20:57
WR,DeVante Parker,25,3,7,"24 catches for 309 yards, 1 td",,Starters_1,MIA,2018,2025-08-15 19:20:57
WR,Kenny Stills,26,5,15,"37 catches for 553 yards, 6 td",,Starters_1,MIA,2018,2025-08-15 19:20:57
TE,Nick O'Leary,26,3,7,"8 catches for 86 yards, 1 td",,Starters_1,MIA,2018,2025-08-15 19:20:57
LT,Laremy Tunsil,24,2,15,,,Starters_1,MIA,2018,2025-08-15 19:20:57
LG,Ted Larsen,31,8,13,,,Starters_1,MIA,2018,2025-08-15 19:20:57
C,Travis Swanson,27,4,11,,,Starters_1,MIA,2018,2025-08-15 19:20:57
RG,Jesse Davis,27,1,16,1 fumble recovered,,Starters_1,MIA,2018,2025-08-15 19:20:57
RT,Ja'Wuan James,26,4,15,,,Starters_1,MIA,2018,2025-08-15 19:20:57
LDE,Cameron Wake,36,9,14,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
LDT,Davon Godchaux,24,1,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
RDT,Akeem Spence,27,5,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
RDE,Robert Quinn,28,7,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
LLB,Kiko Alonso,28,5,15,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
MLB,Raekwon McMillan,23,1,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
RLB,Jerome Baker,22,Rook,11,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
LCB,Xavien Howard*,25,2,12,"0.0 sacks, 7 interceptions, 1 fumble recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
RCB,Bobby McCain,25,3,13,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
SS,Reshad Jones,30,8,13,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
FS,T.J. McDonald,27,5,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,MIA,2018,2025-08-15 19:20:57
