Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
MIA,1974,QB,Bob Griese*,29,7,13,"152 for 253, 1,968 yards, 16 td, 15 int, & 16 rushes for 66 yards and 1 td",,Starters_1
MIA,1974,RB,Jim Kiick,28,6,8,"86 rushes for 274 yards, 1 td, & 18 catches for 155 yards and 1 td",,Starters_1
MIA,1974,FB,Larry Csonka*,28,6,11,"197 rushes for 749 yards, 9 td, & 7 catches for 35 yards and 0 td",,Starters_1
MIA,1974,WR,Nat Moore,23,Rook,7,"37 catches for 605 yards, 2 td, & 3 rushes for 16 yards and 0 td",,Starters_1
MIA,1974,WR,Paul Warfield*,32,10,9,"27 catches for 536 yards, 2 td",,Starters_1
MIA,1974,TE,Jim Mandich,26,4,10,"33 catches for 374 yards, 6 td",,Starters_1
MIA,1974,LT,Tom Funchess,30,6,3,,,Starters_1
MIA,1974,LG,Bob Kuechenberg*,27,4,14,1 fumble recovered,,Starters_1
MIA,1974,C,Jim Langer*+,26,4,14,,,Starters_1
MIA,1974,RG,Larry Little*+,29,7,14,,,Starters_1
MIA,1974,RT,Norm Evans*,32,9,14,,,Starters_1
MIA,1974,LDE,Vern Den Herder,26,3,14,"0 interceptions, 2 fumbles recovered",,Starters_1
MIA,1974,LDT,Manny Fernandez,28,6,12,"0 interceptions, 1 fumble recovered",,Starters_1
MIA,1974,RDT,Bob Heinz,27,5,13,,,Starters_1
MIA,1974,RDE,Bill Stanfill*,27,5,14,"0 interceptions, 1 fumble recovered",,Starters_1
MIA,1974,LLB,Bob Matheson,30,7,8,"1 interception, 0 fumbles recovered",,Starters_1
MIA,1974,MLB,Nick Buoniconti,34,12,13,"2 interceptions, 0 fumbles recovered",,Starters_1
MIA,1974,RLB,Mike Kolen,26,4,14,"1 interception, 0 fumbles recovered",,Starters_1
MIA,1974,LCB,Tim Foley,26,4,11,"2 interceptions, 2 fumbles recovered",,Starters_1
MIA,1974,RCB,Curtis Johnson,26,4,12,"0 interceptions, 1 fumble recovered",,Starters_1
MIA,1974,SS,Dick Anderson*,28,6,14,"1 interception, 1 fumble recovered",,Starters_1
MIA,1974,FS,Jake Scott*+,29,4,14,"8 interceptions, 1 fumble recovered",,Starters_1
