Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
MIA,1989,QB,Dan Marino,28,6,16,"308 for 550, 3,997 yards, 24 td, 22 int, & 14 rushes for -7 yards and 2 td",,Starters_1
MIA,1989,RB,Sammie Smith,22,Rook,12,"200 rushes for 659 yards, 6 td, & 7 catches for 81 yards and 0 td",,Starters_1
MIA,1989,FB,Tom Brown,25,2,7,"13 rushes for 26 yards, 0 td, & 13 catches for 117 yards and 0 td",,Starters_1
MIA,1989,WR,Mark Clayton,28,6,15,"64 catches for 1,011 yards, 9 td, & 3 rushes for 9 yards and 0 td",,Starters_1
MIA,1989,WR,Mark Duper,30,7,14,"49 catches for 717 yards, 1 td",,Starters_1
MIA,1989,TE,Ferrell Edmunds*,24,1,16,"32 catches for 382 yards, 3 td",,Starters_1
MIA,1989,LT,Jeff Dellenbach,26,4,16,,,Starters_1
MIA,1989,LG,Roy Foster,29,7,16,,,Starters_1
MIA,1989,C,Jeff Uhlenhake,23,Rook,15,,,Starters_1
MIA,1989,RG,Harry Galbreath,24,1,14,1 fumble recovered,,Starters_1
MIA,1989,RT,Ronnie Lee,33,10,15,,,Starters_1
MIA,1989,LDE,T.J. Turner,26,3,11,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
MIA,1989,NT,Brian Sochia,28,6,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1989,RDE,Jeff Cross,23,1,16,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1989,LOLB,E.J. Junior,30,8,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1989,LILB,John Offerdahl*,25,3,8,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1989,RILB,Barry Krauss,32,10,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1989,ROLB,Hugh Green,30,8,16,"7.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
MIA,1989,LCB,Paul Lankford,31,7,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
MIA,1989,RCB,William Judson,30,7,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
MIA,1989,SS,Jarvis Williams,24,1,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
MIA,1989,FS,Louis Oliver,23,Rook,13,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
