Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ryan Tannehill,25,1,16,"355 for 588, 3,913 yards, 24 td, 17 int, & 40 rushes for 238 yards and 1 td",,Starters_1,MIA,2013,2025-08-15 19:20:16
RB,Lamar Miller,22,1,15,"177 rushes for 709 yards, 2 td, & 26 catches for 170 yards and 0 td",,Starters_1,MIA,2013,2025-08-15 19:20:16
WR,Brian Hartline,27,4,15,"76 catches for 1,016 yards, 4 td",,Starters_1,MIA,2013,2025-08-15 19:20:16
WR,Mike Wallace,27,4,16,"73 catches for 930 yards, 5 td, & 3 rushes for 33 yards and 0 td",,Starters_1,MIA,2013,2025-08-15 19:20:16
TE,Charles Clay,24,2,15,"69 catches for 759 yards, 6 td, & 7 rushes for 15 yards and 1 td",,Starters_1,MIA,2013,2025-08-15 19:20:16
TE,Rishard Matthews,24,1,5,"41 catches for 448 yards, 2 td",,Starters_1,MIA,2013,2025-08-15 19:20:16
LT,Bryant McKinnie,34,11,10,,,Starters_1,MIA,2013,2025-08-15 19:20:16
LG,Richie Incognito,30,7,8,,,Starters_1,MIA,2013,2025-08-15 19:20:16
C,Mike Pouncey*,24,2,14,,,Starters_1,MIA,2013,2025-08-15 19:20:16
RG,John Jerry,27,3,16,,,Starters_1,MIA,2013,2025-08-15 19:20:16
RT,Tyson Clabo,32,7,15,,,Starters_1,MIA,2013,2025-08-15 19:20:16
LDE,Cameron Wake*,31,4,15,"8.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
LDT,Randy Starks,30,9,14,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
RDT,Paul Soliai,30,6,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
RDE,Olivier Vernon,23,1,14,"11.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
LLB,Philip Wheeler,29,5,16,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
MLB,Dannell Ellerbe,28,4,15,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
RLB,Koa Misi,26,3,12,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
LCB,Brent Grimes*,30,6,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
RCB,Nolan Carroll,26,3,12,"2.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
SS,Chris Clemons,28,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
FS,Reshad Jones,25,3,16,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,MIA,2013,2025-08-15 19:20:16
