Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
MIA,1987,QB,Dan Marino*,26,4,12,"263 for 444, 3,245 yards, 26 td, 13 int, & 12 rushes for -5 yards and 1 td",,Starters_1
MIA,1987,RB,Lorenzo Hampton,25,2,7,"75 rushes for 289 yards, 1 td, & 23 catches for 223 yards and 0 td",,Starters_1
MIA,1987,FB,Woody Bennett,32,8,11,"25 rushes for 102 yards, 0 td, & 4 catches for 18 yards and 0 td",,Starters_1
MIA,1987,WR,Mark Clayton,26,4,12,"46 catches for 776 yards, 7 td, & 2 rushes for 8 yards and 0 td",,Starters_1
MIA,1987,WR,Mark Duper,28,5,11,"33 catches for 597 yards, 8 td",,Starters_1
MIA,1987,TE,Bruce Hardy,31,9,12,"28 catches for 292 yards, 2 td",,Starters_1
MIA,1987,LT,Jon Giesler,31,8,9,,,Starters_1
MIA,1987,LG,Roy Foster,27,5,12,1 fumble recovered,,Starters_1
MIA,1987,C,Dwight Stephenson*+,30,7,9,,,Starters_1
MIA,1987,RG,Tom Toth,25,1,12,,,Starters_1
MIA,1987,RT,Ronnie Lee,31,8,9,,,Starters_1
MIA,1987,LDE,T.J. Turner,24,1,12,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
MIA,1987,NT,Brian Sochia,26,4,12,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1987,RDE,John Bosa,23,Rook,12,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
MIA,1987,LOLB,Bob Brudzinski,32,10,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1987,LILB,Jackie Shipp,25,3,12,,,Starters_1
MIA,1987,RILB,John Offerdahl*,23,1,9,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
MIA,1987,ROLB,Mark Brown,26,4,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
MIA,1987,LCB,Paul Lankford,29,5,12,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
MIA,1987,RCB,William Judson,28,5,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
MIA,1987,SS,Glenn Blackwood,30,8,10,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
MIA,1987,FS,Bud Brown,26,3,9,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
