Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAV,2004,QB,Kyle Boller,23,1,16,"258 for 464, 2,559 yards, 13 td, 11 int, & 53 rushes for 189 yards and 1 td",,Starters_1
RAV,2004,RB,Jamal Lewis,25,4,12,"235 rushes for 1,006 yards, 7 td, & 10 catches for 116 yards and 0 td",,Starters_1
RAV,2004,FB,Alan Ricard,27,3,9,"10 rushes for 36 yards, 0 td, & 11 catches for 39 yards and 0 td",,Starters_1
RAV,2004,WR,Randy Hymes,25,2,7,"26 catches for 323 yards, 2 td",,Starters_1
RAV,2004,WR,Travis Taylor,26,4,9,"34 catches for 421 yards, 0 td",,Starters_1
RAV,2004,TE,Terry Jones,25,2,11,"20 catches for 152 yards, 1 td",,Starters_1
RAV,2004,LT,Jonathan Ogden*,30,8,12,1 fumble recovered,,Starters_1
RAV,2004,LG,Edwin Mulitalo,30,5,15,,,Starters_1
RAV,2004,C,Casey Rabach,27,2,16,,,Starters_1
RAV,2004,RG,Bennie Anderson,27,3,12,,,Starters_1
RAV,2004,RT,Orlando Brown,34,10,13,1 fumble recovered,,Starters_1
RAV,2004,LDE,Anthony Weaver,24,2,15,"4.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
RAV,2004,NT,Kelly Gregg,28,5,14,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAV,2004,RDE,Marques Douglas,27,4,15,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAV,2004,LOLB,Terrell Suggs*,22,1,16,"10.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
RAV,2004,LILB,Ed Hartwell,26,3,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAV,2004,RILB,Ray Lewis*+,29,8,15,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
RAV,2004,ROLB,Adalius Thomas,27,4,16,"8.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
RAV,2004,LCB,Chris McAlister*,27,5,14,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
RAV,2004,RCB,Gary Baxter,26,3,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
RAV,2004,SS,Ed Reed*+,26,2,16,"2.0 sacks, 9 interceptions, 2 fumbles recovered",,Starters_1
RAV,2004,FS,Will Demps,25,2,16,"2.5 sacks, 1 interception, 2 fumbles recovered",,Starters_1
