Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAV,1999,QB,Tony Banks,26,3,10,"169 for 320, 2,136 yards, 17 td, 8 int, & 24 rushes for 93 yards and 0 td",,Starters_1
RAV,1999,RB,Errict Rhett,29,5,10,"236 rushes for 852 yards, 5 td, & 24 catches for 169 yards and 2 td",,Starters_1
RAV,1999,FB,Charles Evans,32,6,10,"38 rushes for 134 yards, 0 td, & 32 catches for 235 yards and 1 td",,Starters_1
RAV,1999,WR,Justin Armour,26,4,7,"37 catches for 538 yards, 4 td",,Starters_1
RAV,1999,WR,Qadry Ismail,29,6,16,"68 catches for 1,105 yards, 6 td, & 1 rush for 4 yards and 0 td",,Starters_1
RAV,1999,TE,Aaron Pierce,30,7,8,"11 catches for 102 yards, 0 td",,Starters_1
RAV,1999,LT,Jonathan Ogden*,25,3,16,2 fumbles recovered,,Starters_1
RAV,1999,LG,Edwin Mulitalo,25,Rook,8,,,Starters_1
RAV,1999,C,Jeff Mitchell,25,1,16,,,Starters_1
RAV,1999,RG,Jeff Blackshear,30,6,16,,,Starters_1
RAV,1999,RT,Everett Lindsay,29,6,16,,,Starters_1
RAV,1999,LDE,Rob Burnett,32,9,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAV,1999,LDT,Larry Webster,30,7,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAV,1999,RDT,Tony Siragusa,32,9,14,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAV,1999,RDE,Michael McCrary*,29,6,16,"11.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAV,1999,LLB,Peter Boulware*,25,2,11,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAV,1999,MLB,Ray Lewis*+,24,3,16,"3.5 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
RAV,1999,RLB,Jamie Sharper,25,2,16,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAV,1999,LCB,Chris McAlister,22,Rook,12,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
RAV,1999,RCB,DeRon Jenkins,26,3,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAV,1999,SS,Kim Herring,24,2,16,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
RAV,1999,FS,Rod Woodson*,34,12,16,"0.0 sacks, 7 interceptions, 2 fumbles recovered",,Starters_1
