Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Joe Flacco,32,9,16,"352 for 549, 3,141 yards, 18 td, 13 int, & 25 rushes for 54 yards and 1 td",,Starters_1,RAV,2017,2025-08-15 18:52:16
RB,Alex Collins,23,1,12,"212 rushes for 973 yards, 6 td, & 23 catches for 187 yards and 0 td",,Starters_1,RAV,2017,2025-08-15 18:52:16
WR,Jeremy Maclin,29,8,12,"40 catches for 440 yards, 3 td",,Starters_1,RAV,2017,2025-08-15 18:52:16
WR,Mike Wallace,31,8,14,"52 catches for 748 yards, 4 td, & 1 rush for 4 yards and 0 td",,Starters_1,RAV,2017,2025-08-15 18:52:16
TE,Nick Boyle,24,2,11,"28 catches for 203 yards, 0 td",,Starters_1,RAV,2017,2025-08-15 18:52:16
TE,Ben Watson,37,13,12,"61 catches for 522 yards, 4 td",,Starters_1,RAV,2017,2025-08-15 18:52:16
LT,Ronnie Stanley,23,1,15,,,Starters_1,RAV,2017,2025-08-15 18:52:16
LG,James Hurst,26,3,16,,,Starters_1,RAV,2017,2025-08-15 18:52:16
C,Ryan Jensen,26,3,16,,,Starters_1,RAV,2017,2025-08-15 18:52:16
RG,Matt Skura,24,1,12,,,Starters_1,RAV,2017,2025-08-15 18:52:16
RT,Austin Howard,30,7,16,,,Starters_1,RAV,2017,2025-08-15 18:52:16
LDE,Brandon Williams,28,4,12,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
NT,Michael Pierce,25,1,13,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
RDE,Carl Davis,25,2,9,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
LOLB,Terrell Suggs*,35,14,16,"11.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
LILB,C.J. Mosley*,25,3,16,"1.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
RILB,Patrick Onwuasor,25,1,13,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
ROLB,Matt Judon,25,1,12,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
LCB,Brandon Carr,31,9,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
RCB,Jimmy Smith,29,6,12,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
SS,Tony Jefferson,25,4,16,"2.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
FS,Eric Weddle*,32,10,16,"1.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1,RAV,2017,2025-08-15 18:52:16
