Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Lamar Jackson*,24,3,12,"246 for 382, 2,882 yards, 16 td, 13 int, & 133 rushes for 767 yards and 2 td",,Starters_1,RAV,2021,2025-08-15 18:52:49
RB,Devonta Freeman,29,7,8,"133 rushes for 576 yards, 5 td, & 34 catches for 190 yards and 1 td",,Starters_1,RAV,2021,2025-08-15 18:52:49
FB,Patrick Ricard*,27,4,11,"2 rushes for 4 yards, 0 td, & 8 catches for 63 yards and 1 td",,Starters_1,RAV,2021,2025-08-15 18:52:49
WR,Marquise Brown,24,2,16,"91 catches for 1,008 yards, 6 td, & 1 rush for 5 yards and 0 td",,Starters_1,RAV,2021,2025-08-15 18:52:49
WR,Sammy Watkins,28,7,9,"27 catches for 394 yards, 1 td",,Starters_1,RAV,2021,2025-08-15 18:52:49
TE,Mark Andrews*+,26,3,9,"107 catches for 1,361 yards, 9 td, & 1 rush for yards and 0 td",,Starters_1,RAV,2021,2025-08-15 18:52:49
LT,Alejandro Villanueva,33,6,17,,,Starters_1,RAV,2021,2025-08-15 18:52:49
LG,Ben Powers,25,2,12,,,Starters_1,RAV,2021,2025-08-15 18:52:49
C,Bradley Bozeman,27,3,16,,,Starters_1,RAV,2021,2025-08-15 18:52:49
RG,Kevin Zeitler,31,9,17,,,Starters_1,RAV,2021,2025-08-15 18:52:49
RT,Patrick Mekari,24,2,12,,,Starters_1,RAV,2021,2025-08-15 18:52:49
LDE,Nnamdi Madubuike,24,1,11,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
NT,Brandon Williams,32,8,13,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
RDE,Calais Campbell,35,13,14,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
LOLB,Justin Houston,32,10,15,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
LILB,Josh Bynes,32,10,12,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
RILB,Patrick Queen,22,1,17,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
ROLB,Tyus Bowser,26,4,17,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
LCB,Anthony Averett,27,3,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
RCB,Marlon Humphrey,25,4,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
SS,Chuck Clark,26,4,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAV,2021,2025-08-15 18:52:49
FS,Brandon Stephens,24,Rook,11,,,Starters_1,RAV,2021,2025-08-15 18:52:49
