Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Lamar Jackson*+,22,1,15,"265 for 401, 3,127 yards, 36 td, 6 int, & 176 rushes for 1,206 yards and 7 td",,Starters_1,RAV,2019,2025-08-15 18:52:32
RB,Mark Ingram*,30,8,15,"202 rushes for 1,018 yards, 10 td, & 26 catches for 247 yards and 5 td",,Starters_1,RAV,2019,2025-08-15 18:52:32
FB,Patrick Ricard*,25,2,7,"0 rushes for yards, 0 td, & 8 catches for 47 yards and 1 td",,Starters_1,RAV,2019,2025-08-15 18:52:32
WR,Miles Boykin,23,Rook,11,"13 catches for 198 yards, 3 td",,Starters_1,RAV,2019,2025-08-15 18:52:32
WR,Willie Snead,27,4,11,"31 catches for 339 yards, 5 td, & 2 rushes for 2 yards and 0 td",,Starters_1,RAV,2019,2025-08-15 18:52:32
TE,Nick Boyle,26,4,15,"31 catches for 321 yards, 2 td",,Starters_1,RAV,2019,2025-08-15 18:52:32
LT,Ronnie Stanley*+,25,3,14,,,Starters_1,RAV,2019,2025-08-15 18:52:32
LG,Bradley Bozeman,25,1,16,,,Starters_1,RAV,2019,2025-08-15 18:52:32
C,Matt Skura,26,2,11,,,Starters_1,RAV,2019,2025-08-15 18:52:32
RG,Marshal Yanda*,35,12,15,1 fumble recovered,,Starters_1,RAV,2019,2025-08-15 18:52:32
RT,Orlando Brown Jr.*,23,1,16,,,Starters_1,RAV,2019,2025-08-15 18:52:32
LDE,Brandon Williams,30,6,14,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
NT,Michael Pierce,27,3,14,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
RDE,Chris Wormley,26,2,7,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
LOLB,Jaylon Ferguson,24,Rook,9,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
LILB,Josh Bynes,30,8,7,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
RILB,L.J. Fort,29,7,8,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
ROLB,Matt Judon*,27,3,16,"9.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
LCB,Marlon Humphrey*+,23,2,15,"0.0 sacks, 3 interceptions, 3 fumbles recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
RCB,Brandon Carr,33,11,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
SS,Earl Thomas*,30,9,15,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
FS,Chuck Clark,24,2,12,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAV,2019,2025-08-15 18:52:32
