Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Joe Flacco,25,2,16,"306 for 489, 3,622 yards, 25 td, 10 int, & 43 rushes for 84 yards and 1 td",,Starters_1,RAV,2010,2025-08-15 18:51:20
RB,Ray Rice,23,2,14,"307 rushes for 1,220 yards, 5 td, & 63 catches for 556 yards and 1 td",,Starters_1,RAV,2010,2025-08-15 18:51:20
FB,Le'Ron McClain,26,3,13,"28 rushes for 85 yards, 0 td, & 21 catches for 134 yards and 0 td",,Starters_1,RAV,2010,2025-08-15 18:51:20
WR,Anquan Boldin,30,7,16,"64 catches for 837 yards, 7 td, & 2 rushes for 2 yards and 0 td",,Starters_1,RAV,2010,2025-08-15 18:51:20
WR,Derrick Mason,36,13,15,"61 catches for 802 yards, 7 td",,Starters_1,RAV,2010,2025-08-15 18:51:20
TE,Todd Heap,30,9,13,"40 catches for 599 yards, 5 td",,Starters_1,RAV,2010,2025-08-15 18:51:20
LT,Michael Oher,24,1,16,1 fumble recovered,,Starters_1,RAV,2010,2025-08-15 18:51:20
LG,Ben Grubbs,26,3,16,,,Starters_1,RAV,2010,2025-08-15 18:51:20
C,Matt Birk,34,12,16,1 fumble recovered,,Starters_1,RAV,2010,2025-08-15 18:51:20
RG,Chris Chester,27,4,14,1 fumble recovered,,Starters_1,RAV,2010,2025-08-15 18:51:20
RT,Marshal Yanda,26,3,16,,,Starters_1,RAV,2010,2025-08-15 18:51:20
LDE,Haloti Ngata*+,26,4,15,"5.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
NT,Kelly Gregg,34,11,16,,,Starters_1,RAV,2010,2025-08-15 18:51:20
RDE,Cory Redding,30,7,11,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
LOLB,Terrell Suggs*,28,7,16,"11.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
LILB,Jameel McClain,25,2,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
RILB,Ray Lewis*,35,14,16,"2.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
ROLB,Jarret Johnson,29,7,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
LCB,Chris Carr,27,5,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
RCB,Josh Wilson,25,3,9,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
SS,Dawan Landry,28,4,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
FS,Ed Reed*+,32,8,10,"0.0 sacks, 8 interceptions, 1 fumble recovered",,Starters_1,RAV,2010,2025-08-15 18:51:20
