Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAV,2000,QB,Trent Dilfer,28,6,8,"134 for 226, 1,502 yards, 12 td, 11 int, & 20 rushes for 75 yards and 0 td",,Starters_1
RAV,2000,RB,Jamal Lewis,21,Rook,13,"309 rushes for 1,364 yards, 6 td, & 27 catches for 296 yards and 0 td",,Starters_1
RAV,2000,WR,Qadry Ismail,30,7,13,"49 catches for 655 yards, 5 td",,Starters_1
RAV,2000,WR,Patrick Johnson,24,2,9,"12 catches for 156 yards, 2 td, & 2 rushes for 21 yards and 0 td",,Starters_1
RAV,2000,WR,Travis Taylor,22,Rook,8,"28 catches for 276 yards, 3 td, & 2 rushes for 11 yards and 0 td",,Starters_1
RAV,2000,TE,Shannon Sharpe,32,10,15,"67 catches for 810 yards, 5 td",,Starters_1
RAV,2000,LT,Jonathan Ogden*+,26,4,15,2 fumbles recovered,,Starters_1
RAV,2000,LG,Edwin Mulitalo,26,1,16,2 fumbles recovered,,Starters_1
RAV,2000,C,Jeff Mitchell,26,2,14,,,Starters_1
RAV,2000,RG,Mike Flynn,26,2,16,2 fumbles recovered,,Starters_1
RAV,2000,RT,Harry Swayne,35,13,13,1 fumble recovered,,Starters_1
RAV,2000,LDE,Rob Burnett,33,10,16,"10.5 sacks, 1 interception, 5 fumbles recovered",,Starters_1
RAV,2000,LDT,Sam Adams*,27,6,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAV,2000,RDT,Tony Siragusa,33,10,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAV,2000,RDE,Michael McCrary,30,7,16,"6.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
RAV,2000,LLB,Peter Boulware,26,3,15,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAV,2000,MLB,Ray Lewis*+,25,4,16,"3.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1
RAV,2000,RLB,Jamie Sharper,26,3,16,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
RAV,2000,LCB,Duane Starks,26,2,15,"0.0 sacks, 6 interceptions, 2 fumbles recovered",,Starters_1
RAV,2000,RCB,Chris McAlister,23,1,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
RAV,2000,SS,Kim Herring,25,3,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
RAV,2000,FS,Rod Woodson*,35,13,16,"0.0 sacks, 4 interceptions, 3 fumbles recovered",,Starters_1
