Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Hasselbeck,36,12,16,"319 for 518, 3,571 yards, 18 td, 14 int, & 20 rushes for 52 yards and 0 td",,Starters_1,OTI,2011,2025-08-15 19:32:19
RB,Chris Johnson,26,3,16,"262 rushes for 1,047 yards, 4 td, & 57 catches for 418 yards and 0 td",,Starters_1,OTI,2011,2025-08-15 19:32:19
FB,Ahmard Hall,32,5,7,"6 rushes for 24 yards, 0 td, & 9 catches for 46 yards and 0 td",,Starters_1,OTI,2011,2025-08-15 19:32:19
WR,Nate Washington,28,6,15,"74 catches for 1,023 yards, 7 td, & 2 rushes for 5 yards and 1 td",,Starters_1,OTI,2011,2025-08-15 19:32:19
WR,Damian Williams,23,1,13,"45 catches for 592 yards, 5 td",,Starters_1,OTI,2011,2025-08-15 19:32:19
TE,Craig Stevens,27,3,11,"9 catches for 166 yards, 1 td",,Starters_1,OTI,2011,2025-08-15 19:32:19
LT,Michael Roos,29,6,16,,,Starters_1,OTI,2011,2025-08-15 19:32:19
LG,Leroy Harris,27,4,16,,,Starters_1,OTI,2011,2025-08-15 19:32:19
C,Eugene Amano,29,7,16,,,Starters_1,OTI,2011,2025-08-15 19:32:19
RG,Jake Scott,30,7,16,2 fumbles recovered,,Starters_1,OTI,2011,2025-08-15 19:32:19
RT,David Stewart,29,5,15,,,Starters_1,OTI,2011,2025-08-15 19:32:19
LDE,Derrick Morgan,22,1,10,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
LDT,Sen'Derrick Marks,24,2,9,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
RDT,Jurrell Casey,22,Rook,15,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
RDE,Jason Jones,25,3,13,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
LLB,Akeem Ayers,22,Rook,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
MLB,Barrett Ruud,28,6,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
RLB,Will Witherspoon,31,9,14,"2.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
LCB,Jason McCourty,24,2,15,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
RCB,Cortland Finnegan,27,5,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
SS,Jordan Babineaux,29,7,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
FS,Michael Griffin,26,4,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,OTI,2011,2025-08-15 19:32:19
