Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Marcus Mariota,23,1,15,"276 for 451, 3,426 yards, 26 td, 9 int, & 60 rushes for 349 yards and 2 td",,Starters_1,OTI,2016,2025-08-15 19:32:58
RB,Jalston Fowler,26,1,6,"1 rush for 3 yards, 0 td, & 1 catch for 14 yards and 0 td",,Starters_1,OTI,2016,2025-08-15 19:32:58
RB,DeMarco Murray*,28,5,16,"293 rushes for 1,287 yards, 9 td, & 53 catches for 377 yards and 3 td",,Starters_1,OTI,2016,2025-08-15 19:32:58
WR,Rishard Matthews,27,4,9,"65 catches for 945 yards, 9 td",,Starters_1,OTI,2016,2025-08-15 19:32:58
WR,Tajae Sharpe,22,Rook,10,"41 catches for 522 yards, 2 td, & 1 rush for 1 yards and 0 td",,Starters_1,OTI,2016,2025-08-15 19:32:58
TE,Delanie Walker*,32,10,9,"65 catches for 800 yards, 7 td, & 2 rushes for 11 yards and 0 td",,Starters_1,OTI,2016,2025-08-15 19:32:58
LT,Taylor Lewan*,25,2,16,,,Starters_1,OTI,2016,2025-08-15 19:32:58
LG,Quinton Spain,25,1,13,,,Starters_1,OTI,2016,2025-08-15 19:32:58
C,Ben Jones,27,4,16,,,Starters_1,OTI,2016,2025-08-15 19:32:58
RG,Josh Kline,27,3,14,,,Starters_1,OTI,2016,2025-08-15 19:32:58
RT,Jack Conklin+,22,Rook,16,,,Starters_1,OTI,2016,2025-08-15 19:32:58
LDE,DaQuan Jones,25,2,16,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
NT,Al Woods,29,6,7,,,Starters_1,OTI,2016,2025-08-15 19:32:58
RDE,Jurrell Casey*,27,5,15,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
LOLB,Derrick Morgan,27,6,15,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
LILB,Wesley Woodyard,30,8,10,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
RILB,Avery Williamson,24,2,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
ROLB,Brian Orakpo*,30,7,16,"10.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
LCB,Perrish Cox,29,6,9,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
RCB,Jason McCourty,29,7,14,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
SS,Da'Norris Searcy,28,5,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,OTI,2016,2025-08-15 19:32:58
FS,Rashad Johnson,30,7,7,,,Starters_1,OTI,2016,2025-08-15 19:32:58
