Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jake Locker,24,1,11,"177 for 314, 2,176 yards, 10 td, 11 int, & 41 rushes for 291 yards and 1 td",,Starters_1,OTI,2012,2025-08-15 19:32:26
RB,Chris Johnson,27,4,15,"276 rushes for 1,243 yards, 6 td, & 36 catches for 232 yards and 0 td",,Starters_1,OTI,2012,2025-08-15 19:32:26
FB,Quinn Johnson,26,3,8,"4 rushes for 5 yards, 0 td, & 5 catches for 40 yards and 0 td",,Starters_1,OTI,2012,2025-08-15 19:32:26
WR,Kenny Britt,24,3,11,"45 catches for 589 yards, 4 td",,Starters_1,OTI,2012,2025-08-15 19:32:26
WR,Nate Washington,29,7,14,"46 catches for 746 yards, 4 td",,Starters_1,OTI,2012,2025-08-15 19:32:26
TE,Craig Stevens,28,4,15,"23 catches for 275 yards, 1 td",,Starters_1,OTI,2012,2025-08-15 19:32:26
LT,Michael Roos,30,7,15,,,Starters_1,OTI,2012,2025-08-15 19:32:26
LG,Steve Hutchinson,35,11,12,,,Starters_1,OTI,2012,2025-08-15 19:32:26
C,Fernando Velasco,27,3,16,,,Starters_1,OTI,2012,2025-08-15 19:32:26
RG,Leroy Harris,28,5,8,,,Starters_1,OTI,2012,2025-08-15 19:32:26
RT,David Stewart,30,6,12,,,Starters_1,OTI,2012,2025-08-15 19:32:26
LDE,Derrick Morgan,23,2,16,"6.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
LDT,Sen'Derrick Marks,25,3,14,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
RDT,Jurrell Casey,23,1,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
RDE,Kamerion Wimbley,29,6,16,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
LLB,Akeem Ayers,23,1,13,"6.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
MLB,Colin McCarthy,23,1,7,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
RLB,Zach Brown,23,Rook,14,"5.5 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
LCB,Jason McCourty,25,3,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
RCB,Alterraun Verner,24,2,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
SS,Jordan Babineaux,30,8,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
FS,Michael Griffin,27,5,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,OTI,2012,2025-08-15 19:32:26
