Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Will Levis,25,1,12,"190 for 301, 2,091 yards, 13 td, 12 int, & 45 rushes for 183 yards and 0 td",,Starters_1,OTI,2024,2025-08-15 19:34:04
RB,Tony Pollard,27,5,16,"260 rushes for 1,079 yards, 5 td, & 41 catches for 238 yards and 0 td",,Starters_1,OTI,2024,2025-08-15 19:34:04
WR,Tyler Boyd,30,8,8,"39 catches for 390 yards, 0 td, & 1 rush for 3 yards and 0 td",,Starters_1,OTI,2024,2025-08-15 19:34:04
WR,Calvin Ridley,30,6,14,"64 catches for 1,017 yards, 4 td, & 8 rushes for 55 yards and 1 td",,Starters_1,OTI,2024,2025-08-15 19:34:04
WR,Nick Westbrook-Ikhine,27,4,9,"32 catches for 497 yards, 9 td",,Starters_1,OTI,2024,2025-08-15 19:34:04
TE,Nick Vannett,31,8,10,"17 catches for 135 yards, 3 td",,Starters_1,OTI,2024,2025-08-15 19:34:04
LT,JC Latham,21,Rook,17,3 fumbles recovered,,Starters_1,OTI,2024,2025-08-15 19:34:04
LG,Peter Skoronski,23,1,17,,,Starters_1,OTI,2024,2025-08-15 19:34:04
C,Daniel Brunskill,30,5,10,,,Starters_1,OTI,2024,2025-08-15 19:34:04
RG,Dillon Radunz,26,3,15,,,Starters_1,OTI,2024,2025-08-15 19:34:04
RT,Nicholas Petit-Frere,25,2,10,,,Starters_1,OTI,2024,2025-08-15 19:34:04
DT,Jeffery Simmons*,27,5,16,,,Starters_1,OTI,2024,2025-08-15 19:34:04
NT,T'Vondre Sweat,23,Rook,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,OTI,2024,2025-08-15 19:34:04
RDE,Sebastian Joseph-Day,29,5,12,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2024,2025-08-15 19:34:04
LOLB,Arden Key,28,6,15,"6.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,OTI,2024,2025-08-15 19:34:04
LILB,Kenneth Murray,26,4,14,"3.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2024,2025-08-15 19:34:04
RILB,Ernest Jones,25,3,5,,,Starters_1,OTI,2024,2025-08-15 19:34:04
ROLB,Harold Landry,28,6,17,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2024,2025-08-15 19:34:04
LCB,Jarvis Brownlee,23,Rook,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,OTI,2024,2025-08-15 19:34:04
RCB,Darrell Baker,26,2,9,,,Starters_1,OTI,2024,2025-08-15 19:34:04
SS,Quandre Diggs,31,9,8,,,Starters_1,OTI,2024,2025-08-15 19:34:04
FS,Amani Hooker,26,5,14,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,OTI,2024,2025-08-15 19:34:04
