Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
OTI,1998,QB,Steve McNair,25,3,16,"289 for 492, 3,228 yards, 15 td, 10 int, & 77 rushes for 559 yards and 4 td",,Starters_1
OTI,1998,RB,Eddie George*,25,2,16,"348 rushes for 1,294 yards, 5 td, & 37 catches for 310 yards and 1 td",,Starters_1
OTI,1998,WR,Willie Davis,31,7,10,"32 catches for 461 yards, 3 td",,Starters_1
OTI,1998,WR,Yancey Thigpen,29,7,8,"38 catches for 493 yards, 3 td",,Starters_1
OTI,1998,TE,Jackie Harris,30,8,16,"43 catches for 412 yards, 2 td",,Starters_1
OTI,1998,TE,Frank Wycheck*,27,5,16,"70 catches for 768 yards, 2 td",,Starters_1
OTI,1998,LT,Brad Hopkins,28,5,13,,,Starters_1
OTI,1998,LG,Bruce Matthews*+,37,15,16,1 fumble recovered,,Starters_1
OTI,1998,C,Mark Stepnoski,31,9,13,1 fumble recovered,,Starters_1
OTI,1998,RG,Jason Layman,25,2,15,1 fumble recovered,,Starters_1
OTI,1998,RT,Jon Runyan,25,2,16,,,Starters_1
OTI,1998,LDE,Pratt Lyons,24,1,12,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
OTI,1998,LDT,Gary Walker,25,3,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
OTI,1998,RDT,Josh Evans,26,3,11,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
OTI,1998,RDE,Kenny Holmes,25,1,11,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
OTI,1998,LLB,Eddie Robinson,28,6,16,"3.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
OTI,1998,MLB,Joe Bowden,28,6,16,"1.5 sacks, 1 interception, 2 fumbles recovered",,Starters_1
OTI,1998,RLB,Lonnie Marts,30,7,15,"4.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
OTI,1998,LCB,Denard Walker,25,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
OTI,1998,RCB,Darryll Lewis,30,7,15,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
OTI,1998,SS,Blaine Bishop,28,5,13,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
OTI,1998,FS,Marcus Robertson,29,7,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
