Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ryan Tannehill,34,10,12,"212 for 325, 2,536 yards, 13 td, 6 int, & 34 rushes for 98 yards and 2 td",,Starters_1,OTI,2022,2025-08-15 19:33:49
RB,Derrick Henry*,28,6,16,"349 rushes for 1,538 yards, 13 td, & 33 catches for 398 yards and 0 td",,Starters_1,OTI,2022,2025-08-15 19:33:49
WR,Nick Westbrook-Ikhine,25,2,13,"25 catches for 397 yards, 3 td",,Starters_1,OTI,2022,2025-08-15 19:33:49
WR,Robert Woods,30,9,15,"53 catches for 527 yards, 2 td",,Starters_1,OTI,2022,2025-08-15 19:33:49
TE,Chigoziem Okonkwo,23,Rook,8,"32 catches for 450 yards, 3 td, & 3 rushes for 2 yards and 0 td",,Starters_1,OTI,2022,2025-08-15 19:33:49
TE,Geoff Swaim,29,7,13,"12 catches for 58 yards, 1 td",,Starters_1,OTI,2022,2025-08-15 19:33:49
LT,Dennis Daley,26,3,15,,,Starters_1,OTI,2022,2025-08-15 19:33:49
LG,Aaron Brewer,25,2,17,,,Starters_1,OTI,2022,2025-08-15 19:33:49
C,Ben Jones*,33,10,12,1 fumble recovered,,Starters_1,OTI,2022,2025-08-15 19:33:49
RG,Nate Davis,26,3,12,,,Starters_1,OTI,2022,2025-08-15 19:33:49
RT,Nicholas Petit-Frere,23,Rook,16,,,Starters_1,OTI,2022,2025-08-15 19:33:49
DE,DeMarcus Walker,28,5,6,,,Starters_1,OTI,2022,2025-08-15 19:33:49
DT,Jeffery Simmons*,25,3,15,,,Starters_1,OTI,2022,2025-08-15 19:33:49
NT,Teair Tart,25,2,16,"1.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,OTI,2022,2025-08-15 19:33:49
LOLB,Bud Dupree,29,7,11,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,OTI,2022,2025-08-15 19:33:49
LILB,David Long,26,3,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,OTI,2022,2025-08-15 19:33:49
RILB,Dylan Cole,28,5,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2022,2025-08-15 19:33:49
ROLB,Monty Rice,23,1,6,,,Starters_1,OTI,2022,2025-08-15 19:33:49
LCB,Roger McCreary,22,Rook,17,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2022,2025-08-15 19:33:49
RCB,Kristian Fulton,24,2,11,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,OTI,2022,2025-08-15 19:33:49
SS,Kevin Byard,29,6,17,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,OTI,2022,2025-08-15 19:33:49
FS,Andrew Adams,30,6,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2022,2025-08-15 19:33:49
