Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
OTI,1971,QB,Dan Pastorini,22,Rook,8,"127 for 270, 1,702 yards, 7 td, 21 int, & 26 rushes for 140 yards and 3 td",,Starters_1
OTI,1971,RB,Woody Campbell,27,4,11,"96 rushes for 259 yards, 1 td, & 20 catches for 179 yards and 0 td",,Starters_1
OTI,1971,FB,Robert Holmes,26,3,8,"91 rushes for 288 yards, 4 td, & 17 catches for 138 yards and 0 td",,Starters_1
OTI,1971,WR,Jim Beirne,25,3,13,"38 catches for 550 yards, 1 td",,Starters_1
OTI,1971,WR,Charlie Joiner,24,2,13,"31 catches for 681 yards, 7 td",,Starters_1
OTI,1971,TE,Alvin Reed,27,4,10,"25 catches for 408 yards, 1 td",,Starters_1
OTI,1971,LT,Gene Ferguson,24,2,12,,,Starters_1
OTI,1971,LG,Bob Young,29,5,14,,,Starters_1
OTI,1971,C,Walt Suggs,32,9,10,,,Starters_1
OTI,1971,RG,Elbert Drungo,28,2,11,,,Starters_1
OTI,1971,RT,Sam Walton,28,3,13,,,Starters_1
OTI,1971,LDE,Pat Holmes,31,5,13,"0 interceptions, 1 fumble recovered",,Starters_1
OTI,1971,LDT,Mike Tilleman,27,5,14,,,Starters_1
OTI,1971,RDT,Ron Billingsley,26,4,10,"0 interceptions, 1 fumble recovered",,Starters_1
OTI,1971,RDE,Elvin Bethea*,25,3,14,,,Starters_1
OTI,1971,LLB,George Webster,26,4,9,,,Starters_1
OTI,1971,MLB,Garland Boyette,31,9,14,"0 interceptions, 4 fumbles recovered",,Starters_1
OTI,1971,RLB,Ron Pritchard,24,2,14,,,Starters_1
OTI,1971,LCB,Zeke Moore,28,4,13,"3 interceptions, 0 fumbles recovered",,Starters_1
OTI,1971,RCB,Willie Alexander,22,Rook,10,"4 interceptions, 0 fumbles recovered",,Starters_1
OTI,1971,SS,Ken Houston*,27,4,14,"9 interceptions, 2 fumbles recovered",,Starters_1
OTI,1971,FS,John Charles,27,4,13,"5 interceptions, 1 fumble recovered",,Starters_1
