Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Zach Mettenberger,23,Rook,6,"107 for 179, 1,412 yards, 8 td, 7 int, & 5 rushes for 4 yards and 0 td",,Starters_1,OTI,2014,2025-08-15 19:32:42
RB,Bishop Sankey,22,Rook,9,"152 rushes for 569 yards, 2 td, & 18 catches for 133 yards and 0 td",,Starters_1,OTI,2014,2025-08-15 19:32:42
WR,Justin Hunter,23,1,8,"28 catches for 498 yards, 3 td",,Starters_1,OTI,2014,2025-08-15 19:32:42
WR,Nate Washington,31,9,11,"40 catches for 647 yards, 2 td",,Starters_1,OTI,2014,2025-08-15 19:32:42
WR,Kendall Wright,25,2,11,"57 catches for 715 yards, 6 td, & 4 rushes for 54 yards and 0 td",,Starters_1,OTI,2014,2025-08-15 19:32:42
TE,Delanie Walker,30,8,14,"63 catches for 890 yards, 4 td",,Starters_1,OTI,2014,2025-08-15 19:32:42
LT,Taylor Lewan,23,Rook,6,,,Starters_1,OTI,2014,2025-08-15 19:32:42
LG,Andy Levitre,28,5,16,1 fumble recovered,,Starters_1,OTI,2014,2025-08-15 19:32:42
C,Brian Schwenke,23,1,11,,,Starters_1,OTI,2014,2025-08-15 19:32:42
RG,Chance Warmack,23,1,16,,,Starters_1,OTI,2014,2025-08-15 19:32:42
RT,Michael Oher,28,5,11,,,Starters_1,OTI,2014,2025-08-15 19:32:42
LDE,Ropati Pitoitua,29,5,11,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
NT,Sammie Lee Hill,28,5,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
RDE,Jurrell Casey,25,3,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
LOLB,Derrick Morgan,25,4,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
LOLB,Wesley Woodyard,28,6,16,"2.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
RILB,Avery Williamson,22,Rook,12,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
ROLB,Kamerion Wimbley,31,8,12,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
LCB,Blidi Wreh-Wilson,25,1,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
RCB,Jason McCourty,27,5,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
SS,George Wilson,33,9,10,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
FS,Michael Griffin,29,7,16,"3.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,OTI,2014,2025-08-15 19:32:42
