Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
OTI,2006,QB,Vince Young*,23,Rook,13,"184 for 357, 2,199 yards, 12 td, 13 int, & 83 rushes for 552 yards and 7 td",,Starters_1
OTI,2006,RB,Travis Henry,28,5,13,"270 rushes for 1,211 yards, 7 td, & 18 catches for 78 yards and 0 td",,Starters_1
OTI,2006,WR,Drew Bennett,28,5,15,"46 catches for 737 yards, 3 td",,Starters_1
OTI,2006,WR,Brandon Jones,24,1,10,"27 catches for 384 yards, 4 td, & 1 rush for 3 yards and 0 td",,Starters_1
OTI,2006,TE,Bo Scaife,25,1,12,"29 catches for 370 yards, 2 td, & 1 rush for 13 yards and 1 td",,Starters_1
OTI,2006,TE,Ben Troupe,24,2,9,"13 catches for 150 yards, 2 td",,Starters_1
OTI,2006,LT,Michael Roos,24,1,16,,,Starters_1
OTI,2006,LG,Jacob Bell,25,2,15,2 fumbles recovered,,Starters_1
OTI,2006,C,Kevin Mawae,35,12,16,,,Starters_1
OTI,2006,RG,Benji Olson,31,8,15,,,Starters_1
OTI,2006,RT,David Stewart,24,Rook,14,1 fumble recovered,,Starters_1
OTI,2006,LDE,Kyle Vanden Bosch,28,5,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
OTI,2006,LDT,Robaire Smith,29,6,12,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
OTI,2006,RDT,Albert Haynesworth,25,4,10,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
OTI,2006,RDE,Travis LaBoy,25,2,11,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
OTI,2006,LLB,David Thornton,28,4,13,,,Starters_1
OTI,2006,MLB,Peter Sirmon,29,6,15,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
OTI,2006,RLB,Keith Bulluck,29,6,16,"2.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
OTI,2006,LCB,Reynaldo Hill,24,1,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
OTI,2006,RCB,Adam Jones,23,1,15,"1.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1
OTI,2006,SS,Chris Hope,26,4,16,"0.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1
OTI,2006,FS,Lamont Thompson,28,4,16,"0.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1
