Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ryan Tannehill,33,9,17,"357 for 531, 3,734 yards, 21 td, 14 int, & 55 rushes for 270 yards and 7 td",,Starters_1,OTI,2021,2025-08-15 19:33:41
RB,Derrick Henry,27,5,8,"219 rushes for 937 yards, 10 td, & 18 catches for 154 yards and 0 td",,Starters_1,OTI,2021,2025-08-15 19:33:41
WR,A.J. Brown,24,2,13,"63 catches for 869 yards, 5 td, & 2 rushes for 10 yards and 0 td",,Starters_1,OTI,2021,2025-08-15 19:33:41
WR,Julio Jones,32,10,10,"31 catches for 434 yards, 1 td",,Starters_1,OTI,2021,2025-08-15 19:33:41
TE,Geoff Swaim,28,6,16,"31 catches for 210 yards, 3 td",,Starters_1,OTI,2021,2025-08-15 19:33:41
LT,Taylor Lewan,30,7,13,1 fumble recovered,,Starters_1,OTI,2021,2025-08-15 19:33:41
LG,Rodger Saffold*,33,11,15,,,Starters_1,OTI,2021,2025-08-15 19:33:41
C,Ben Jones,32,9,17,1 fumble recovered,,Starters_1,OTI,2021,2025-08-15 19:33:41
RG,Nate Davis,25,2,14,,,Starters_1,OTI,2021,2025-08-15 19:33:41
RT,David Quessenberry,31,4,17,,,Starters_1,OTI,2021,2025-08-15 19:33:41
LDE,Denico Autry,31,7,11,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
DT,Jeffery Simmons*,24,2,17,,,Starters_1,OTI,2021,2025-08-15 19:33:41
DT,Jeffery Simmons*,24,2,17,,,Starters_1,OTI,2021,2025-08-15 19:33:41
NT,Teair Tart,24,1,10,,,Starters_1,OTI,2021,2025-08-15 19:33:41
LOLB,Bud Dupree,28,6,6,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
LILB,David Long,25,2,9,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
RILB,Rashaan Evans,26,3,11,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
ROLB,Harold Landry*,25,3,17,"12.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
LCB,Jackrabbit Jenkins,33,9,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
RCB,Kristian Fulton,23,1,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
SS,Kevin Byard*+,28,5,17,"1.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
FS,Amani Hooker,23,2,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,OTI,2021,2025-08-15 19:33:41
