Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Colt McCoy,24,Rook,8,"135 for 222, 1,576 yards, 6 td, 9 int, & 28 rushes for 136 yards and 1 td",,Starters_1,CLE,2010,2025-08-15 19:01:33
RB,Peyton Hillis,24,2,14,"270 rushes for 1,177 yards, 11 td, & 61 catches for 477 yards and 2 td",,Starters_1,CLE,2010,2025-08-15 19:01:33
WR,Josh Cribbs,27,5,5,"23 catches for 292 yards, 1 td, & 20 rushes for 66 yards and 0 td",,Starters_1,CLE,2010,2025-08-15 19:01:33
WR,Mohamed Massaquoi,24,1,14,"36 catches for 483 yards, 2 td, & 1 rush for -3 yards and 0 td",,Starters_1,CLE,2010,2025-08-15 19:01:33
WR,Brian Robiskie,23,1,11,"29 catches for 310 yards, 3 td",,Starters_1,CLE,2010,2025-08-15 19:01:33
TE,Ben Watson,30,6,16,"68 catches for 763 yards, 3 td, & 1 rush for -1 yards and 0 td",,Starters_1,CLE,2010,2025-08-15 19:01:33
LT,Joe Thomas*+,26,3,16,,,Starters_1,CLE,2010,2025-08-15 19:01:33
LG,Eric Steinbach,30,7,16,,,Starters_1,CLE,2010,2025-08-15 19:01:33
C,Alex Mack*,25,1,16,,,Starters_1,CLE,2010,2025-08-15 19:01:33
RG,Floyd Womack,32,9,15,2 fumbles recovered,,Starters_1,CLE,2010,2025-08-15 19:01:33
RT,John St. Clair,33,8,10,1 fumble recovered,,Starters_1,CLE,2010,2025-08-15 19:01:33
LDE,Kenyon Coleman,31,8,14,"2.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
NT,Ahtyba Rubin,24,2,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
RDE,Brian Schaefering,27,1,9,,,Starters_1,CLE,2010,2025-08-15 19:01:33
LOLB,Matt Roth,28,5,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
LILB,Eric Barton,33,11,12,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
RILB,Chris Gocong,27,3,16,"2.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
ROLB,Scott Fujita,31,8,9,"3.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
LCB,Eric Wright,25,3,10,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
RCB,Sheldon Brown,31,8,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
SS,T.J. Ward,24,Rook,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
FS,Abram Elam,29,4,15,"2.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,CLE,2010,2025-08-15 19:01:33
