Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CLE,1986,QB,Bernie Kosar,23,1,16,"310 for 531, 3,854 yards, 17 td, 10 int, & 24 rushes for 19 yards and 0 td",,Starters_1
CLE,1986,RB,Curtis Dickey,30,6,10,"135 rushes for 523 yards, 6 td, & 10 catches for 78 yards and 0 td",,Starters_1
CLE,1986,FB,Kevin Mack,24,1,12,"174 rushes for 665 yards, 10 td, & 28 catches for 292 yards and 0 td",,Starters_1
CLE,1986,WR,Reggie Langhorne,23,1,15,"39 catches for 678 yards, 1 td, & 1 rush for -11 yards and 0 td",,Starters_1
CLE,1986,WR,Webster Slaughter,22,Rook,16,"40 catches for 577 yards, 4 td, & 1 rush for 1 yards and 0 td",,Starters_1
CLE,1986,TE,Ozzie Newsome,30,8,16,"39 catches for 417 yards, 3 td",,Starters_1
CLE,1986,LT,Paul Farren,26,3,16,,,Starters_1
CLE,1986,LG,Larry Williams,23,Rook,11,,,Starters_1
CLE,1986,C,Mike Baab,27,4,16,,,Starters_1
CLE,1986,RG,Dan Fike,25,1,16,1 fumble recovered,,Starters_1
CLE,1986,RT,Cody Risien*,29,7,16,2 fumbles recovered,,Starters_1
CLE,1986,LDE,Reggie Camp,25,3,16,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLE,1986,NT,Bob Golic*,29,7,16,,,Starters_1
CLE,1986,RDE,Carl Hairston,34,10,16,"9.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CLE,1986,LOLB,Chip Banks*,27,4,16,"4.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CLE,1986,LILB,Eddie Johnson,27,5,16,,,Starters_1
CLE,1986,RILB,Anthony Griggs,26,4,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CLE,1986,ROLB,Clay Matthews,30,8,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
CLE,1986,LCB,Frank Minnifield*,26,2,15,"0.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1
CLE,1986,RCB,Hanford Dixon*+,28,5,16,"0.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1
CLE,1986,SS,Ray Ellis,27,5,15,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
CLE,1986,FS,Chris Rockins,24,2,16,"0.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1
