Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CLE,1991,QB,Bernie Kosar,28,6,16,"307 for 494, 3,487 yards, 18 td, 9 int, & 26 rushes for 74 yards and 0 td",,Starters_1
CLE,1991,RB,Leroy Hoard,23,1,9,"37 rushes for 154 yards, 2 td, & 48 catches for 567 yards and 9 td",,Starters_1
CLE,1991,FB,Kevin Mack,29,6,11,"197 rushes for 726 yards, 8 td, & 40 catches for 255 yards and 2 td",,Starters_1
CLE,1991,WR,Reggie Langhorne,28,6,9,"39 catches for 505 yards, 2 td",,Starters_1
CLE,1991,WR,Webster Slaughter,27,5,16,"64 catches for 906 yards, 3 td",,Starters_1
CLE,1991,TE,Scott Galbraith,24,1,13,"27 catches for 328 yards, 0 td",,Starters_1
CLE,1991,LT,Tony Jones,25,3,16,1 fumble recovered,,Starters_1
CLE,1991,LG,John Rienstra,28,5,16,1 fumble recovered,,Starters_1
CLE,1991,C,Mike Baab,32,9,16,1 fumble recovered,,Starters_1
CLE,1991,RG,Ed King,22,Rook,15,1 fumble recovered,,Starters_1
CLE,1991,RT,Dan Fike,30,6,16,,,Starters_1
CLE,1991,LDE,Rob Burnett,24,1,8,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CLE,1991,LDT,James Jones,22,Rook,16,"1.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
CLE,1991,RDT,Michael Dean Perry*,26,3,15,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLE,1991,RDE,Anthony Pleasant,23,1,7,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CLE,1991,LLB,Van Waiters,26,3,9,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLE,1991,MLB,Richard Brown,26,4,12,"0.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
CLE,1991,RLB,Clay Matthews,35,13,15,"6.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CLE,1991,LCB,Frank Minnifield,31,7,11,,,Starters_1
CLE,1991,RCB,Randy Hilliard,24,1,10,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
CLE,1991,SS,Harlon Barnett,24,1,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLE,1991,FS,Vince Newsome,30,8,15,"0.0 sacks, 1 interception, 4 fumbles recovered",,Starters_1
